,Calories 2050,Population 2050,Precipitation 2050,Temperature 2050,max_lat,max_lon,min_lat,min_lon,workability_index 2050,ΔCalories,percent_change_in_production,percent_cropland 2050
0,4174070011072.7217,36693.825275954245,44.375,240.75,4.78509009009009,-81.01724215246638,4.42,-81.275,3.0,3104209493667.165,290.15086015090685,1.222684703433923
1,22045230899093.426,19813.305284759077,36.75,245.75,5.17,-81.01724215246638,4.73509009009009,-81.275,2.25,8413130890090.098,61.71558956091607,12.096774193548388
2,225619269271.2969,11.558650543074313,43.0,229.0,6.005810810810812,-81.01724215246638,5.92,-81.08,5.0,225619269271.2969,inf,0.5202913631633715
3,499107775462.5385,2316.620306921548,149.0,253.0,4.17472972972973,-81.0,4.08,-81.06724215246638,4.0,140264171080.7273,39.08782805879007,1.040582726326743
4,13854330761346.654,21217.236762260174,82.2,245.0,4.78509009009009,-80.80948430493272,4.42,-81.06724215246638,3.6,2725656822221.878,24.492197696972305,5.9313215400624335
5,61811387089648.51,26998.340287727042,47.14285714285714,249.85714285714286,5.25,-80.80948430493272,4.73509009009009,-81.06724215246638,2.0,30157928251420.83,95.27530120973475,19.339973242158464
6,3147724915782.4795,20.005356709167078,27.0,240.0,6.005810810810812,-81.0,5.83,-81.06724215246638,3.0,3147724915782.4795,inf,3.9021852237252865
7,4365314795871.737,11.558650543074313,33.0,234.0,6.0,-81.0,5.955810810810809,-81.06724215246638,4.0,4365314795871.737,inf,10.197710718002085
8,107993750480799.48,116370.27085026006,386.0,259.8,1.1229279279279267,-80.6017264573991,1.0,-80.85948430493274,1.0,549827884774.0,0.5117347463581279,52.96566077003122
9,83942924036034.25,56035.89326934185,592.9285714285714,251.92857142857144,1.733288288288287,-80.6017264573991,1.072927927927927,-80.85948430493274,1.0,8583661897604.406,11.390321048840413,16.515534413557305
10,102268765831642.84,83212.50351352169,356.21428571428567,258.92857142857144,2.343648648648649,-80.6017264573991,1.6832882882882871,-80.85948430493274,1.0714285714285714,2693658218619.3457,2.7051522043919363,17.964917496655268
11,53156472043323.77,7176.588296801871,407.75,255.83333333333331,4.17472972972973,-80.6017264573991,3.75,-80.85948430493274,3.75,39305478120699.75,283.7737012973395,12.010058966354492
12,29293465975486.56,42318.44245560719,263.9166666666667,248.16666666666663,4.78509009009009,-80.6017264573991,4.1247297297297285,-80.85948430493274,3.333333333333333,3216791632740.189,12.335896788291901,5.6191467221644125
13,266586781220182.8,478507.2379996024,57.05263157894736,258.4736842105263,5.3954504504504515,-80.6017264573991,4.73509009009009,-80.85948430493274,1.3157894736842106,17696408779345.734,7.110121860399521,32.0335177172901
14,80796304630234.62,15018.243563312939,36.36363636363637,254.63636363636363,5.83,-80.6017264573991,5.34545045045045,-80.85948430493274,1.0,7672377705081.067,10.492294420859217,17.58584807492196
15,9183322486659.494,224.5045586250972,25.0,243.33333333333331,6.25,-80.6017264573991,6.17,-80.85948430493274,1.3333333333333333,9183322486659.494,inf,6.659729448491156
16,21461025790696.71,2214.8152694460086,662.0,259.0,0.5125675675675666,-80.39396860986547,0.42,-80.42,1.0,-1418127519663.9062,-6.198339162410004,56.19146722164412
17,348703205131626.1,390061.3331709628,610.375,265.5625,1.1229279279279267,-80.39396860986547,0.4625675675675666,-80.65172645739909,1.0,-19458869374895.83,-5.28540844435923,59.97658688865764
18,209898924598455.75,163962.12533440368,1112.7619047619048,254.23809523809524,1.733288288288287,-80.39396860986547,1.072927927927927,-80.65172645739909,1.0,-8952120023149.104,-4.090508244375702,30.062930479163562
19,194215419662795.47,55126.31638429837,767.7142857142858,256.6190476190476,2.343648648648649,-80.39396860986547,1.6832882882882871,-80.65172645739909,1.0476190476190477,-20553909636217.18,-9.570225740939476,25.61815569099648
20,76566288670524.75,45762.031190478476,585.3333333333334,260.6666666666667,2.5,-80.39396860986547,2.2936486486486487,-80.65172645739909,1.8333333333333333,31233455114041.254,68.8980870236695,33.9403399236906
21,15544276491008.904,30243.653709436363,269.0,272.0,3.564369369369369,-80.39396860986547,3.5,-80.42,1.0,5498036859352.219,54.727311520893515,38.91779396462019
22,148625627552544.84,61357.318153980275,646.4,261.9,4.17472972972973,-80.39396860986547,3.5143693693693696,-80.65172645739909,2.65,77460042086040.52,108.84480409775988,19.932362122788767
23,105916091537458.52,98740.66139117717,368.0434782608696,260.7826086956522,4.78509009009009,-80.39396860986547,4.1247297297297285,-80.65172645739909,2.652173913043478,-3053830921293.6416,-2.8024530552910987,11.826448898339592
24,92432361876483.06,95329.52579052297,115.5,261.8,5.3954504504504515,-80.39396860986547,4.73509009009009,-80.65172645739909,1.8,18894788123138.914,25.69405972858827,22.80957336108221
25,3622788556299.013,4828.40398262808,58.85714285714285,254.85714285714286,6.005810810810812,-80.39396860986547,5.34545045045045,-80.5,1.1428571428571428,3622788556299.013,inf,1.0851791288836035
26,12760635967320.34,3316.443578897476,34.375,247.375,6.33,-80.39396860986547,5.955810810810809,-80.65172645739909,1.0,12760635967320.34,inf,3.6550468262226845
27,135223485352313.69,26972.111042263907,893.5714285714287,255.85714285714286,0.5125675675675666,-80.18621076233185,0.17,-80.44396860986548,1.0,-23257715763180.48,-14.675378277977124,60.51731826965957
28,236325386825216.47,118552.18842200654,1039.4666666666667,265.2,1.1229279279279267,-80.18621076233185,0.4625675675675666,-80.44396860986548,1.0,-20853872721519.16,-8.108691485570407,47.99167533818939
29,247527536680800.88,69256.76667320673,1482.5,263.14285714285717,1.733288288288287,-80.18621076233185,1.072927927927927,-80.44396860986548,1.0,-40003860403263.2,-13.912866841309668,56.34755463059313
30,251169095620089.2,396117.62149205117,986.4285714285713,264.57142857142856,2.343648648648649,-80.18621076233185,1.6832882882882871,-80.44396860986548,1.2857142857142858,-23316508613158.44,-8.494619846563955,55.32183737178534
31,99895812490294.4,281242.862196672,638.5,266.1666666666667,2.58,-80.18621076233185,2.2936486486486487,-80.44396860986548,1.8333333333333333,34433994914176.76,52.601648089189744,44.97051682275408
32,54464663962691.7,38397.39254061044,412.66666666666674,274.0,3.564369369369369,-80.18621076233185,3.42,-80.44396860986548,1.0,1196609168183.4316,2.246391712255269,46.20187304890739
33,165311715674803.88,21644.017705389077,996.4285714285713,262.5,4.17472972972973,-80.18621076233185,3.5143693693693696,-80.44396860986548,2.071428571428572,4994266609070.027,3.1152358262775737,34.78519399435112
34,107644537760544.1,35153.85737283082,455.625,264.0,4.78509009009009,-80.18621076233185,4.1247297297297285,-80.44396860986548,2.875,-4567805713576.205,-4.070680258655934,17.982570239334027
35,138511648196154.14,70892.31572505174,194.9090909090909,266.0,5.25,-80.18621076233185,4.73509009009009,-80.44396860986548,1.7272727272727273,19031796778825.29,15.92887549914128,33.33648661432221
36,7013633802730.357,7426.432973925246,91.8,256.6,6.005810810810812,-80.18621076233185,5.5,-80.44396860986548,1.0,7013633802730.357,inf,3.392299687825183
37,11172923892951.994,8244.429781588966,36.857142857142854,247.85714285714286,6.42,-80.18621076233185,5.955810810810809,-80.44396860986548,1.0,11172923892951.994,inf,3.5379812695109267
38,3822546079046.0654,1748.023612898777,1767.0,264.0,-0.7081531531531539,-79.9784529147982,-0.75,-80.08,1.0,1125849770320.4673,41.749223547256605,10.613943808532781
39,249418828573781.7,42089.047698675415,1236.4545454545455,257.54545454545456,0.5125675675675666,-79.9784529147982,0.0,-80.23621076233185,1.3636363636363635,-52758032932061.88,-17.459322553405244,73.41784126383502
40,214730616080051.75,95520.24352448367,1552.8,263.8,1.1229279279279267,-79.9784529147982,0.4625675675675666,-80.23621076233185,1.0,-85643572765086.94,-28.512294313424334,48.26916406520986
41,276189772526355.7,69701.33015563266,1495.357142857143,269.07142857142856,1.733288288288287,-79.9784529147982,1.072927927927927,-80.23621076233185,1.0714285714285714,-69474262567459.97,-20.098782492255562,61.79574847628959
42,267043879265622.38,1231382.16394016,1007.7857142857144,269.85714285714283,2.343648648648649,-79.9784529147982,1.6832882882882871,-80.23621076233185,1.0,-13697622270235.373,-4.879087058842224,59.06050245280213
43,15806077841937.05,160091.31109292107,714.5,270.0,2.42,-80.17,2.2936486486486487,-80.23621076233185,1.5,4585316690767.32,40.86457798176477,23.04890738813736
44,83253181868533.47,61179.048197527474,565.0,273.5,3.564369369369369,-79.9784529147982,3.33,-80.23621076233185,1.0,-312922433637.3516,-0.3744609566886714,39.55948664585501
45,290904061746324.0,35946.958625478685,1409.0,257.2142857142857,4.17472972972973,-79.9784529147982,3.5143693693693696,-80.23621076233185,2.5,-99793439285761.16,-25.54237972399158,56.91987513007284
46,39439748289717.83,28803.26802637634,678.0666666666667,255.66666666666663,4.78509009009009,-79.9784529147982,4.1247297297297285,-80.23621076233185,2.333333333333333,-1262181162018.5342,-3.1010352064886892,6.978841484564691
47,100664266785520.06,58183.57945294152,319.7142857142857,258.7857142857143,5.3954504504504515,-79.9784529147982,4.73509009009009,-80.23621076233185,2.071428571428572,2783936260664.988,2.844224417446206,19.176453099449976
48,4725478985063.021,8374.24231845734,111.625,259.125,6.005810810810812,-79.9784529147982,5.34545045045045,-80.23621076233185,1.125,-12255506613708.086,-72.17193926950272,1.4177939646201871
49,15135365269835.625,15074.703125581033,50.77777777777778,250.0,6.61617117117117,-79.9784529147982,5.955810810810809,-80.23621076233185,1.0,6276839914306.345,70.85648753478466,3.8732801479939885
50,59010640453912.26,25681.09868929899,1550.2,265.2,-0.7081531531531539,-79.77069506726457,-0.83,-80.02845291479821,1.0,29340872427195.37,98.89147903271318,32.653485952133195
51,85279972830331.02,29174.478534201997,1969.2777777777774,263.3333333333333,-0.09779279279279364,-79.77069506726457,-0.7581531531531539,-80.02845291479821,1.1666666666666667,-3094184280839.144,-3.501232013954958,13.833969244999423
52,299937685343293.44,51971.2493495215,1894.666666666667,259.7142857142857,0.5125675675675666,-79.77069506726457,-0.14779279279279364,-80.02845291479821,1.4285714285714286,-65873296640206.33,-18.007468305907114,43.73916059660076
53,246515817776628.03,127382.55287343287,1979.25,265.625,1.1229279279279267,-79.77069506726457,0.4625675675675666,-80.02845291479821,1.0,-93433471889636.0,-27.484532172831354,34.53000346860908
54,431663038660322.9,148618.46130195493,1533.1904761904761,272.57142857142856,1.733288288288287,-79.77069506726457,1.072927927927927,-80.02845291479821,1.4285714285714286,-20734038713208.24,-4.583150455697737,63.356622565779695
55,247509093111767.47,655769.8136012254,1144.1538461538462,272.38461538461536,2.08,-79.77069506726457,1.6832882882882871,-80.02845291479821,1.0,27771350790208.09,12.638407265315443,59.49731849835908
56,4382308352651.8184,17272.62498269485,853.0,273.0,2.954009009009009,-79.77069506726457,2.2936486486486487,-80.02845291479821,1.0,-670933957857.1534,-13.277296369933534,6.8678459937565055
57,108183142551678.84,344336.64531300805,939.6,267.6,3.564369369369369,-79.77069506726457,2.9040090090090094,-80.02845291479821,2.2,-10492254498068.848,-8.841137050226667,21.033645508151242
58,180155789813448.62,48658.80684196587,1638.952380952381,241.28571428571428,4.17472972972973,-79.77069506726457,3.5143693693693696,-80.02845291479821,2.7142857142857144,-63089478370234.81,-25.93656963661617,23.462662900748228
59,122949372201419.38,41696.05358021088,1014.3333333333335,232.125,4.78509009009009,-79.77069506726457,4.1247297297297285,-80.02845291479821,1.5,-32097233523053.23,-20.7016679746553,13.137356919875131
60,182398185664014.28,61501.3567222863,609.0,222.7,5.3954504504504515,-79.77069506726457,4.73509009009009,-80.02845291479821,2.3,3812733930096.751,2.134963342802143,24.35483870967742
61,43166498403365.87,11140.760869593933,192.7142857142857,258.14285714285717,6.005810810810812,-79.77069506726457,5.34545045045045,-80.02845291479821,2.2142857142857144,2699008252621.8853,6.6695716550937645,7.692879441058421
62,210826262188751.97,253489.2085523033,72.04545454545455,249.63636363636363,6.61617117117117,-79.77069506726457,5.955810810810809,-80.02845291479821,1.2727272727272727,5221721216133.644,2.5396915804642095,22.69889319837291
63,71090941653769.31,687666.7989018038,23.2,240.4,6.83,-79.77069506726457,6.56617117117117,-80.02845291479821,1.0,-28375651846819.93,-28.527821098700677,31.529656607700318
64,32552099107276.754,15791.78402273407,1477.5,263.25,-0.7081531531531539,-79.56293721973094,-0.83,-79.82069506726458,1.0,14112461968776.744,76.53329543731324,22.89281997918835
65,123868886601205.3,34988.47975736837,2234.1428571428573,260.5,-0.09779279279279364,-79.56293721973094,-0.7581531531531539,-79.82069506726458,1.0,-19557418790785.312,-13.635865985206841,26.95109261186264
66,127025846229258.38,52780.35488753671,2477.0,263.7857142857143,0.5125675675675666,-79.56293721973094,-0.14779279279279364,-79.82069506726458,1.0,-32330521219980.83,-20.28818913074136,29.091719934591936
67,230321083753001.25,135669.2161858523,2326.6875,269.9375,1.1229279279279267,-79.56293721973094,0.4625675675675666,-79.82069506726458,1.0,-4745969658787.273,-2.018985472401924,46.813215400624344
68,352579364279006.75,102289.6116713834,1862.0,272.7857142857143,1.733288288288287,-79.56293721973094,1.072927927927927,-79.82069506726458,1.1428571428571428,45477039493662.45,14.808432181504848,74.1638174520589
69,192089494534357.03,277641.45342553954,1336.3846153846155,272.6923076923077,2.343648648648649,-79.56293721973094,1.6832882882882871,-79.82069506726458,1.0,-11703418407859.29,-5.742799510980879,45.70559513327464
70,164261306731403.6,53159.567538046045,1148.642857142857,270.5,2.954009009009009,-79.56293721973094,2.2936486486486487,-79.82069506726458,2.2142857142857144,13130908115773.93,8.688462570107959,33.083097963430944
71,80946049061459.7,61311.52811529041,1196.2857142857142,227.57142857142856,3.564369369369369,-79.56293721973094,2.9040090090090094,-79.82069506726458,2.8571428571428568,-16382080829320.865,-16.831804790356564,14.612754571131262
72,123074604985806.02,49792.44372215201,1539.428571428571,236.28571428571428,4.17472972972973,-79.56293721973094,3.5143693693693696,-79.82069506726458,2.5,-46923096163989.77,-27.602194527702963,23.584064218819684
73,78355199652912.66,18519.180987417174,1167.0625,214.4375,4.78509009009009,-79.56293721973094,4.1247297297297285,-79.82069506726458,1.25,-16913148184236.824,-17.75316625953034,12.864203954214362
74,93718590862025.34,30568.185051607292,755.8571428571429,211.64285714285717,5.3954504504504515,-79.56293721973094,4.73509009009009,-79.82069506726458,1.9285714285714288,-10830842393483.56,-10.359541947027118,18.879143749070906
75,26356302785980.164,11848.061370133597,443.6,238.7,6.005810810810812,-79.56293721973094,5.34545045045045,-79.82069506726458,1.6,-2447517182348.45,-8.49719650046289,7.1383975026014586
76,69322457812178.13,58616.13972134197,125.0,251.16666666666663,6.61617117117117,-79.56293721973094,5.955810810810809,-79.82069506726458,2.833333333333333,5941681834749.887,9.374580451438286,13.813735691987514
77,125347444638688.2,272154.65092543873,33.44444444444444,242.88888888888889,7.08,-79.56293721973094,6.56617117117117,-79.82069506726458,2.0,-54976148001059.45,-30.487495948958475,31.12498554746213
78,103137530993825.05,17919.464849624594,1668.2,267.3,-0.7081531531531539,-79.3551793721973,-1.0,-79.61293721973095,1.0,36342811224397.32,54.40970685984014,29.41727367325702
79,159470194396016.9,75985.67954320567,2553.6666666666665,267.95238095238096,-0.09779279279279364,-79.3551793721973,-0.7581531531531539,-79.61293721973095,1.0,-8674236467546.832,-5.158800932625185,23.046429810217532
80,141592835692094.72,180543.0095384438,2960.761904761905,263.7142857142857,0.5125675675675666,-79.3551793721973,-0.14779279279279364,-79.61293721973095,1.0,-36202778490261.45,-20.362019983873203,21.58465883752044
81,165101587028320.8,361097.5777274306,2645.208333333333,266.7916666666667,1.1229279279279267,-79.3551793721973,0.4625675675675666,-79.61293721973095,1.0,21528207202596.0,14.994567397332158,22.797433229275065
82,299556731061698.44,223586.97959737008,2213.4761904761904,270.0952380952381,1.733288288288287,-79.3551793721973,1.072927927927927,-79.61293721973095,1.3333333333333333,81249798273765.98,37.21814842806373,43.213914077597735
83,288644024165135.06,391043.3739036417,1746.047619047619,270.8095238095238,2.343648648648649,-79.3551793721973,1.6832882882882871,-79.61293721973095,1.0,-7352780444654.982,-2.484074263689473,42.68371240275507
84,177731411055577.1,73985.5884357714,1336.9130434782608,230.0,2.954009009009009,-79.3551793721973,2.2936486486486487,-79.61293721973095,2.565217391304348,-23352246134763.785,-11.613199432044896,23.00140252454418
85,35643213987250.03,29572.362850973197,957.85,166.95,3.564369369369369,-79.3551793721973,2.9040090090090094,-79.61293721973095,2.4,-10243619090137.127,-22.323656707494898,4.49531737773153
