,Country,Calories2000,Population2000,Caloryrequirements2000,Cropland2000,Sufficiency2000,Percentageoftotalcal2000,Yield2000,Calories2050,Population2050,Caloryrequirements2050,Cropland2050,Sufficiency2050,Percentageoftotalcal2050,Yield2050,diffCalories,diffPopulation,diffCaloryrequirements,diffYield
17,Botswana,2520531345873373.0,1635963.0485083237,1406232937421542.2,7.556443315231628,179.2399593836139,0.014938674744143869,1064568889.4917632,6408409852892877.0,2248966.074040714,1933155013093547.2,15.008870763972382,331.5000509264783,0.045338918895376334,1391939080.3107572,154.36849254104936,37.47046891378925,37.470468913789276,30.751433190508127
18,Brazil,9.980831303120384e+17,157959524.76304185,1.357780584981917e+17,30.204770775291422,735.0842554029676,5.915434964044107,3978216189.8066382,1.0930129440206972e+18,188430430.79136336,1.6197008754748614e+17,43.17941335247913,674.8239508731817,7.732967515830841,3786818669.005244,9.526811064003802,19.290325210861138,19.29032521086113,-4.811139256127175
19,Brunei,506506986429364.5,234504.3640475273,201574088726153.28,17.188885034878787,251.2758408733154,0.003001963509913397,3884119696.2962976,313364258356301.06,379619.2322754912,326311201583205.4,15.721190963713875,96.03233258187643,0.0022170237267069483,3735332610.4328213,-38.1322929886177,61.88152140254128,61.88152140254128,-3.830651408743986
20,Bulgaria,4.714159714840084e+16,7802636.94229126,6706951649670010.0,61.39493142614882,702.8766511343537,0.2793986227834041,6706112113.227511,3.77191263295173e+16,6259509.05241556,5380517493730105.0,58.771029980098575,701.031571284198,0.266859400181224,5869875390.294745,-19.979637119993328,-19.77700489320162,-19.777004893201624,-12.469769500025606
21,Burkina Faso,5.956497762386951e+16,11683553.548919678,1.0042890541812632e+16,69.96777044021265,593.1059128432828,0.35302946274483554,2936186161.588181,5.9153789700053e+16,31303393.553342354,2.690761451361425e+16,75.18748430155372,219.8403343043412,0.41850770083847866,2783680486.6084538,-0.6903182712720508,167.9269917518958,167.9269917518958,-5.1940056449702965
22,Burundi,3583290835196196.0,6670096.04296875,5733447806134863.0,60.899757197363826,62.49801090649204,0.02123743328497246,2283342891.6666665,4021035818588833.0,16473581.977204066,1.4160279228055184e+16,69.67637877211243,28.39658564516241,0.028448463977706482,2237936420.5857677,12.216283955881224,146.97668326034994,146.97668326034997,-1.9885962483609063
23,Cambodia,3.550593840578428e+16,12144963.580963135,1.0439507070106386e+16,39.82276177635382,340.11125398301436,0.2104364487265791,4641681101.7005205,3.0505038706526784e+16,14109308.760859542,1.212800907811584e+16,46.020203746530456,251.5255266552449,0.21582038408345436,4017634710.107801,-13.891443825965009,16.174154552224913,16.174154552224916,-13.44440468700218
24,Cameroon,1.7201833569552964e+16,15287701.272506716,1.3140925821314958e+16,16.419077904277838,130.90275223722136,0.10195175597366164,1791243558.7994266,4.807699987597208e+16,29888084.83891368,2.5691050525409224e+16,39.11636823675174,187.1352042549699,0.3401404167565425,2949709272.2035303,179.51214200183895,95.50411344486555,95.50411344486555,64.67382437821914
25,Canada,4.344452705058079e+17,24859696.307693984,2.1368773453686056e+16,30.201808481142386,2033.0847320151975,2.5748684303582987,6320439942.462945,4.32475564549332e+17,45947682.92656669,3.949547955160356e+16,39.2384413136376,1095.0001606747753,3.059725422599625,7617381497.711244,-0.43915296525688,84.82801381747393,84.8280138174739,20.51979873323355
26,Central African Republic,2681258762667454.0,3609335.7326407433,3102494762384667.0,2.4748978001845,86.42266846589489,0.015891273332486855,2040752551.4066875,1.4148812812629806e+16,5735806.239579642,4930355648386672.0,10.860585015573905,286.9734725376176,0.1001015682990536,2501856570.424925,427.8210493322583,58.91584115349346,58.915841153493474,22.59480301521122
27,Chad,4.772499696783466e+16,7953446.101333617,6836583432553845.0,37.80874055147473,698.0825647586182,0.2828563144175837,1670132126.237624,6.260832428585795e+16,18908974.949919056,1.6253682142576672e+16,41.75203813497164,385.19471302970095,0.4429482199379835,2418635013.3377504,31.190829290732307,137.74568544254592,137.74568544254592,44.81698635342762
28,Chile,5.219554556425309e+16,12054117.97334069,1.0361418456934324e+16,10.450987606170123,503.7490357251376,0.3093523433279653,8778771639.315767,2.537431559187833e+16,13487567.6028224,1.1593575922196066e+16,13.262208509924353,218.8653074958421,0.17952098306048928,5400963046.787722,-51.36714216501952,11.891783643166411,11.891783643166413,-38.47700716351381
29,China,2.8816992493346755e+18,1219139453.3035498,1.0479417955733988e+18,34.938217635413096,274.98657477993856,17.07924317891699,8649827296.411665,2.446635638597684e+18,1171721325.575617,1.007182358431661e+18,38.44070719302451,242.91883372614612,17.309725396986398,8174827984.11203,-14.976775952641676,-3.8894752851646253,-3.889475285164624,-5.491431169922744
30,Colombia,8.413569093311482e+16,38821278.20171642,3.33698002102404e+16,18.367384734338554,252.13123963294086,0.4986550646479284,5447419654.160178,7.204128323998614e+16,54158147.26855107,4.655298943836479e+16,21.867175580919877,154.75114296444343,0.5096855496004378,4805989614.853586,-14.273866171903302,39.50634749104308,39.50634749104308,-11.774933455268748
31,Costa Rica,9035110040881516.0,3727637.439025879,3204183951650670.0,33.34235945363608,281.9785061412277,0.0535492527792821,5213521797.769518,8013475490930206.0,6151179.403946654,5287400036147445.0,30.5621529736042,151.55795733528538,0.056694612812468625,5558554909.954867,-11.307383588342436,65.01549586201453,65.01549586201453,6.618042957698263
32,Croatia,2.945311724460541e+16,3907779.8298797607,3359029847268895.5,45.61532088091153,876.8340438699188,0.17456261333097478,10918527234.219269,1.806693473986864e+16,3560925.63464418,3060882652399271.0,43.77963010337845,590.2524464865351,0.12782192582286048,7400094107.52638,-38.65866695934275,-8.875991236339768,-8.875991236339775,-32.224429643458926
33,Cuba,2.043680896764945e+16,9019265.609825134,7752735236565440.0,55.172177558222586,263.60772480995,0.1211247947682756,4048484779.3594313,1.839100285958152e+16,6764991.248187288,5815017352160587.0,55.59733724858528,316.2673771342795,0.1301146783985414,3823045145.8023047,-10.00860831266961,-24.993990188981176,-24.993990188981186,-5.568494037732225
34,Cyprus,956117235092325.8,380704.10215759283,327243728612112.8,39.226952600702774,292.1728215074907,0.0056667116700210044,4394396026.086956,1341339104472935.0,712897.591511172,612788947223215.6,37.14277096623385,218.89087760983008,0.009489852594468835,6778459718.016159,40.2902337957971,87.25765955000597,87.25765955000595,54.25236318657701
35,Czech Republic,5.093095926735494e+16,10903461.812973022,9372343187886286.0,51.80901028141757,543.4175664115991,0.3018573984996887,11775562124.395302,3.538870160053552e+16,14360484.312740956,1.2343913303124308e+16,50.0041407271116,286.68948599613424,0.2503718564372189,8555066670.606978,-30.51632620000852,31.705733087951412,31.70573308795141,-27.348974255050287
36,Democratic Republic of the Congo,3.45296604499154e+16,44480160.09577656,3.823403361432714e+16,15.189405685990046,90.3113200093447,0.2046502485801376,1524701192.8550484,5.877073612389842e+16,111551706.19160156,9.588705784964592e+16,16.796413981323415,61.29162521187466,0.4157976315045055,2289066209.377946,72.85352321097757,150.78980370440158,150.78980370440152,50.13211900828917
37,Denmark,4.258058616062818e+16,3455331.4438934326,2970116525884697.0,73.31521228211791,1433.6335221038125,0.2523664417465152,18609026079.43925,2.3524468444814564e+16,4960597.116314173,4264005266255755.0,71.73180844201103,551.6988600127017,0.16643348215233394,10613307221.075666,-44.75306573734686,43.563568267263584,43.56356826726358,-42.96688512462185
38,Djibouti,16678747464472.098,199224.3823852539,171248298488804.62,0.6551817165760977,9.739511347940473,9.885153141197244e-05,648905279.0123488,31097688393145.83,327018.84262560983,281097221649908.53,1.5829864724245581,11.062965407703789,0.0002200133269026252,2889954148.869549,86.45098176219744,64.14599393423187,64.14599393423187,345.3583970326357
39,Dominican Republic,8559983739163358.0,6228600.94934082,5353949661029636.0,40.565244536940654,159.88166271845668,0.050733276181579405,5141094594.599999,6321772749636401.0,8844953.041163757,7602900510358338.0,36.957094313064275,83.14948671264996,0.04472596924202317,4481091369.58555,-25.392517161786515,42.00545376245093,42.005453762450905,-12.837795782005065
40,East Timor,4828234154507234.0,532154.5745544435,457426768422635.6,86.75899773714548,1055.5206839242576,0.02861595819502004,5222564096.8253975,3886280210806046.5,821674.4753287896,706290837130744.2,77.95451166939196,550.2379482358542,0.02749508026595732,4646362115.730592,-19.50928462783564,54.405226341754606,54.405226341754606,-11.032932682340048
41,Ecuador,1.381854836851027e+16,10786739.825201988,9272011885248000.0,16.230402095082034,149.03505883653924,0.08189971525304154,3977327819.908815,1.6443763788307748e+16,15284358.289199455,1.3138052276438622e+16,21.056861609943446,125.16135148736991,0.11633813845352907,4123565845.2435336,19.057708903243093,41.69580927027919,41.69580927027918,3.6767908494420234
42,Egypt,6.37792714502162e+16,58465129.65344334,5.025516382185855e+16,34.32489248480064,126.91088158879968,0.3780067219450112,6975493487.140233,4.324728748405574e+16,87953451.27238747,7.560258787746246e+16,33.70958815367951,57.20344858320385,0.3059706393153821,9272900885.500744,-32.066708479276386,50.43745185162248,50.4374518516225,32.93541027019705
43,El Salvador,2975390935980500.0,5219267.225097656,4486351625013318.5,26.763100543851728,66.32094817070134,0.017634534679387196,6325528013.207546,2490427658431102.0,3894997.547654642,3348042517025239.0,24.80508682852348,74.38458877887446,0.017619549968302752,5847217759.540442,-13.656957030142172,-25.37271268800068,-25.372712688000693,-7.561586205426705
44,Equatorial Guinea,126733570377487.72,293441.8756713867,252235300280232.25,13.102555208694662,50.244184789633856,0.0007511240001569369,228311052.57777783,927744555336348.0,823250.9132477748,707645903754956.1,16.674981825438653,131.10293586290692,0.006563708644670046,2997895325.275149,632.0590391880303,180.54990834699382,180.54990834699376,1213.0749875781278
45,Eritrea,3777663260645124.0,2691501.7985076904,2313547658452248.0,29.554095941285507,163.28443664620082,0.02238943897129958,1097721176.8577492,4248910382829746.5,8484496.465419553,7293061049263011.0,29.35379144226544,58.25962999801178,0.03006065586674025,1697514672.1138115,12.47974236980586,215.232799403062,215.232799403062,54.63987649149527
46,Estonia,5934486710113375.0,1076654.5895996094,925465368855084.2,26.41745438739677,641.2435202686269,0.03517249126100807,5406978804.76731,5211117293310074.0,1034154.3890527543,888933258970021.1,28.376404548014783,586.2214334682484,0.036868182550625,4766547533.649471,-12.187513888745757,-3.9474313263885645,-3.9474313263885694,-11.844530822890842
47,Ethiopia,1.1098720394334072e+17,65362296.38148498,5.618379591211496e+16,28.911364325863246,197.5430854066029,0.6577985007748537,3086194593.291893,1.5122340652200493e+17,133046539.02302234,1.1436347878071443e+17,52.60347937765571,132.23050586976927,1.0698918953020211,2668410177.7835355,36.268598009513774,103.55242454533787,103.55242454533787,-13.537202625409558
48,Falkland Islands,,6.942185163497925,5967328811.913729,0.7284079084287199,,,,206190491704.82144,72.90914233320828,62670876021.06751,0.37460978147762747,329.0052809147079,1.4587790411349237e-06,2067703115.2281344,,950.2333287876739,950.2333287876739,
49,Fiji,,325765.5844268799,280019952233735.28,37.4135129707724,,,,1180770681837267.2,390835.6814283376,335952580863763.25,32.81851872136116,351.46944809931307,0.008353845557130125,3797015323.038852,,19.974515452863344,19.97451545286333,
50,Finland,1.7041687378351214e+16,4213890.265101314,3622154724624461.5,11.870649079497356,470.48479907544714,0.10100260219075263,3303753817.851052,2.184985340526914e+16,5804531.997587529,4989430591826300.0,12.99005641220286,437.92278503810905,0.15458573252304744,7234223765.830477,28.2141428848529,37.747583169396364,37.747583169396364,118.96981932316083
51,France,5.169772248232321e+17,53418928.65773392,4.591757560097163e+16,52.86620674002908,1125.8809248027735,3.064018475472827,16958097997.328287,2.658156610404944e+17,79756889.01448706,6.855702787462771e+16,51.254962670679255,387.72926610324976,1.880621710172831,9506058427.18841,-48.58147075457424,49.30454619467545,49.30454619467545,-43.943840702618495
52,French Guiana,34046609187587.586,91335.78842175008,78509960332625.81,0.16534683151378338,43.36597425771349,0.00020178730235870788,5146854700.84746,93233342811398.8,107982.88547489203,92819388782080.31,2.357266736038848,100.44597797372957,0.0006596174503668235,6055593374.104899,173.84031783520177,18.22625866683572,18.22625866683572,17.65619443478386
53,Gabon,992112145757590.0,791385.5547332764,680255238209856.0,9.450130700892608,145.84410233553064,0.00588004615751042,583765243.9517154,3756439506930837.5,1240907.8231279715,1066653342065226.0,10.305063333746308,352.1706030243826,0.026576469053901455,2940180136.6490355,278.7967170635556,56.80192994503157,56.801929945031596,403.65796304451186
54,Gambia,3672282435498689.5,859410.9399414062,738728158700134.2,63.68763960046928,497.1087662287621,0.021764868333164315,4294420877.707007,2205862215863185.5,1748520.8330411732,1502984795061366.2,62.653021998051386,146.76543788808732,0.015606275253173619,2706068494.4977226,-39.93211974820136,103.45573366338405,103.45573366338405,-36.98641629316455
55,Georgia,1.1243103230955478e+16,4355307.855484009,3743713749877667.0,36.48020133319017,300.31952179364316,0.06663557767573773,4235572827.9652843,7393299742133914.0,2572128.734345617,2210937556825134.0,37.31335330917842,334.3965875160472,0.05230692559816517,3125653088.546228,-34.200507881921546,-40.94266537078641,-40.942665370786415,-26.204713848640107
56,Germany,3.0803873647832166e+17,79236299.7531128,6.810954236028193e+16,48.6855317633816,452.26957310750396,1.825682707886416,17708404255.33996,1.6809264655065328e+17,89353830.06165111,7.680631847524376e+16,45.78067697695928,218.85262812698537,1.1892402395937434,10600424525.774578,-45.43118017750335,12.768807150337494,12.768807150337508,-40.13901889224137
57,Ghana,3.0439012453820656e+16,16648458.295532228,1.4310598539382114e+16,46.252753514461844,212.7025810279974,0.18040581297472807,2687095752.052118,4.098793627124071e+16,33990771.1915915,2.9217617147012264e+16,65.22072828620321,140.2850070387484,0.2899859342566461,2686917086.02558,34.655933182536714,104.16768080389313,104.16768080389309,-0.006649038330749811
58,Greece,4.320385252668264e+16,6662394.648025513,5726827879576530.0,46.30942965502994,754.4115771448214,0.2560604142641337,8508596293.408042,3.030815937076871e+16,7782349.415858998,6689512999136998.0,44.57548078775967,453.0697432635038,0.21442748062674405,6571020015.222124,-29.847715141303496,16.810093472403327,16.810093472403324,-22.77198507686911
59,Guatemala,1.4014995139931152e+16,11539085.662155153,9918709558047014.0,27.812560058591252,141.2985737500584,0.08306401516448618,4864066946.589019,1.1678382971720722e+16,16822048.11101007,1.4459812005021482e+16,28.730313953670496,80.76441773700205,0.08262350107725558,4446171144.834472,-16.239937946824263,45.78319811058776,45.78319811058776,-8.591489515735411
60,Guinea,1.7820145047736422e+16,7768911.815673827,6677962373957831.0,23.74387205034159,266.8500367302152,0.10561636188236258,2952157325.6093125,2.1581736882438976e+16,10983286.604800897,9440958583321730.0,34.039093341166634,228.5968812591232,0.15268883242424686,2799895418.564964,21.11093646888684,41.374839429146924,41.3748394291469,-5.157648805621259
61,Guinea Bissau,1850645362633075.2,1092581.456115723,939155705140672.2,21.69228482235766,197.05415752714558,0.010968397272422806,2841259473.142857,2218515080869590.5,1783113.5536706338,1532719832896434.8,26.52140088039205,144.7436793896758,0.01569579312632597,3077097607.86133,19.877915329661942,63.20188702541663,63.20188702541661,8.300478606327383
62,Guyana,1518605260998788.5,280686.3550037145,241270973602317.97,1.3452125335202842,629.4189633859044,0.009000463372910703,5510003024.290029,4920095690941932.0,269599.7810626209,231741231806902.38,9.601089788576168,2123.0989636930844,0.034809231090050845,5742213045.893932,224.8540535278035,-3.949808654199445,-3.949808654199437,4.214335647008548
63,Haiti,1189467506141654.0,6032077.842529298,5185023311492120.0,19.415602664499406,22.94044664187546,0.007049731090259891,2656689056.9343066,1165351152236982.2,7588567.5851679165,6522942982020712.0,19.159929560553913,17.865419879478598,0.00824475378272737,2770571025.567089,-1.855558141047972,25.80354205087598,25.803542050875986,4.286612629187281
64,Honduras,1.1325776644647256e+16,5904062.23532486,5074984295929366.0,25.343493523688444,223.16870327523253,0.06712556612168646,3800178248.8715954,8727017913889581.0,8579579.322948815,7374791896523728.0,24.96769475541061,118.33578542064699,0.06174286078436785,3554812969.566312,-21.14052029794032,45.31654615047838,45.316546150478395,-6.456678167087071
65,Hungary,7.853689351783024e+16,10394645.911621094,8934977759481702.0,70.47537024774265,878.9825294695081,0.4654721353095477,11729088690.34091,3.4417214166869028e+16,10575816.969290012,9090707871377462.0,67.81735145418806,378.5977357740568,0.24349867089291435,5488595793.67536,-56.177011051429965,1.742926687539896,1.7429266875398866,-53.20526650808512
66,Iceland,,1053.1948093175888,905299928219.1664,,,,,1781826219241.5369,999.3887314942207,859049568874.1449,0.1054644655060888,207.4183241342833,1.2606259008758427e-05,6284907969.148356,,-5.108843810028956,-5.108843810028958,
67,India,1.105003469885005e+18,1013309517.8059949,8.710155287680882e+17,70.04875156800698,126.86380820877615,6.5491299899079936,4869216007.361669,9.463822686788476e+17,1485929388.6034744,1.2772677542088315e+18,76.45072595254378,74.09427393436846,6.695568777375104,4018288084.283204,-14.352596671090135,46.64121499823568,46.641214998235675,-17.47566593455629
68,Indonesia,4.6122183972490246e+17,170760448.9959736,1.46781412945714e+17,33.453872471493234,314.22359988827867,2.7335676899342616,7811412483.065916,3.271946840070863e+17,199918010.37269744,1.718445237661114e+17,43.93147301774042,190.4015774470729,2.314872734692356,5678728079.022514,-28.900359823247342,17.075125737934414,17.075125737934414,-27.302160891730818
69,Iran,1.3696154099052126e+17,53328808.82415009,4.584011084501881e+16,32.280573460131784,298.78099870564364,0.8117430940360596,3713821016.420003,1.4229226438814994e+17,69908024.20759745,6.0091189908245576e+16,29.92454842812397,236.79388709962112,1.0067048741618023,5324731534.7022705,4.0086750794505415,31.08866623688663,31.08866623688663,43.37609462491355
70,Iraq,4.353994095658437e+16,20844769.759251595,1.791764296580869e+16,46.46239252859471,243.0003825819578,0.2580523417788586,4188473802.257954,4.115126372866801e+16,42715826.037324294,3.671745616603304e+16,41.637799157873594,112.07547587879095,0.2911414612150758,5195798945.912328,-5.0563212786950285,104.92347255774129,104.92347255774136,24.049933011669715
71,Ireland,9289764175370242.0,2941134.57611084,2528125753260475.0,8.203829665848373,367.4565698873726,0.05505853584914228,20775117550.19305,4882491473587353.0,5300788.50703329,4556425280933141.0,9.261071662686158,107.15618434518551,0.03454318466045275,11068862196.230251,-47.435694389512555,80.22937644841465,80.22937644841468,-46.720579705565136
72,Israel,4513930247641042.0,4701844.944440842,4041588368117737.0,58.02735246023486,111.68703580130516,0.026753143101220525,5430662135.714283,5428920814088120.0,12622434.388415502,1.0849929039422256e+16,51.2202071255141,50.03646378112352,0.03840912271992855,8457504148.339834,20.27037451288145,168.45705329648217,168.45705329648217,55.73615034380036
73,Italy,1.5064301267802112e+17,46388921.41654587,3.9874757126627416e+16,53.78802002100397,377.79042064039385,0.892830383783672,9534455574.272518,1.0761445050624189e+17,58239586.83018999,5.006129284956056e+16,52.517675937576634,214.96538419340183,0.7613624839039379,7415941190.375272,-28.559573459403897,25.54632669130621,25.54632669130621,-22.219563218835283
74,Ivory Coast,3.753429942910246e+16,14866940.986755373,1.2779250798690248e+16,51.12682847617618,293.7128319991135,0.22245813044089627,2290155116.480892,6.615707995736988e+16,23090420.069898546,1.984794783158304e+16,73.39805427898492,333.3194974046508,0.4680553446793192,2809858996.4245186,76.25766555822409,55.31386107249156,55.31386107249156,22.692955433613445
75,Jamaica,624951839169561.2,1935099.841796875,1663363446512548.8,17.71566334573103,37.57157465975651,0.0037039619726981204,4270223505.940595,840851196853354.1,1394008.1306688874,1198254538919709.0,24.801638917793962,70.17300327620096,0.0059489460088144605,4352792916.527882,34.546559294981925,-27.961953147882344,-27.961953147882337,1.9336086383398576
76,Japan,1.0038135899977664e+17,99948796.18960571,8.591348648468034e+16,26.00055375396868,116.8400481776236,0.5949398228781788,10909558809.146078,6.11996003268097e+16,93539338.97718,8.04040773013095e+16,26.440931642951064,76.1150458794121,0.4329816256046903,7465466805.652283,-39.007388573060375,-6.412740780055807,-6.412740780055809,-31.569489323495144
77,Jordan,1811025298149609.2,4341746.698570251,3732056918423524.0,29.833636296907137,48.526197154426406,0.010733577238294085,2320844721.161827,2737154138547568.0,11081712.168678964,9525562737392220.0,29.071744462613346,28.734828734085994,0.019365117453549102,5163924438.910005,51.16015098216104,155.23626637012703,155.23626637012703,122.50193611940212
78,Kazakhstan,1.989236971924381e+17,12844471.064631462,1.104078621538059e+16,37.81803310513133,1801.716773714208,1.1789801448514454,2504242331.3128858,2.5596269552310307e+17,17059645.224268284,1.466404454365041e+16,42.18296720143278,1745.5122613763197,1.810912872141773,4023194164.876913,28.69168079889093,32.81703184527174,32.81703184527173,60.65514565308442
79,Kenya,4.946789893593584e+16,29474692.233419657,2.53357085765417e+16,26.06567321213985,195.2497155802388,0.29318613858542003,3085156917.221693,4.859066633394314e+16,64488025.69630553,5.543229468790182e+16,39.872755283242896,87.65768512294355,0.3437745603915212,2319230678.9937143,-1.7556314357133276,118.79117578430986,118.79117578430989,-24.826167964180122
80,Kosovo,3208394429717828.0,1442650.0411987302,1240065909163398.8,48.84957798589433,258.7277342284449,0.01901549882128919,5714840521.111112,3402378917356952.0,2085413.529637641,1792569334738275.0,46.89111295583957,189.80459229230976,0.024071522472263417,6377408832.600878,6.060736840380723,44.55435969106017,44.55435969106018,11.593819793258989
81,Kuwait,80170741482052.48,932506.5166015624,801559289007788.1,8.322296849872291,10.001847970758595,0.0004751556186587461,1639739431.818186,138727211809214.34,2647183.806130303,2275453020154455.5,4.754472028145285,6.096685388819747,0.0009814824502774827,7856399768.429189,75.57815097083575,183.8783170950623,183.8783170950623,379.12489118577867
82,Kyrgyzstan,3.598707589749643e+16,5194355.530448914,4464938155085625.0,26.835392460661932,805.992706898004,0.21328805242024806,6850641946.857735,2.251110699673125e+16,5273207.0674022185,4532716964962263.0,27.70015163610837,496.63606112495626,0.15926404175120068,4404737051.179332,-37.401743411924684,1.5180234870540563,1.5180234870540597,-35.70329488319405
83,Laos,3.0824496463084524e+16,5239445.559576035,4503696416872570.0,17.056080107907913,684.4266045021187,0.18269049800468792,7053754491.920624,1.6463006301725228e+16,6718838.42738655,5775345541220794.0,20.65652213110121,285.0566461213898,0.11647427749194972,3532215629.887301,-46.58623854520839,28.235675912438055,28.23567591243805,-49.92431854648324
