country,Calories_2000,Population_2000,Calory_requirements_2000,Cropland_2000,Sufficiency_2000,Percentage_of_total_cal_2000,Yield_2000,Calories_2050,Population_2050,Calory_requirements_2050,Cropland_2050,Sufficiency_2050,Percentage_of_total_cal_2050,Yield_2050,ΔCalories,ΔPopulation,ΔCalory_requirements,ΔYield
Latvia,1.2297599427097608e+16,1881705.2710723877,1617466808382047.8,30.755667445008445,760.2999556695014,0.0728853613647582,6307797784.333594,9144098540206456.0,1402216.4312042887,1205310188852426.5,32.75957661290325,758.651061343183,0.06569223266094815,4663300660.192014,-25.64322334278051,-25.48161219715547,-25.481612197155478,-26.070859916054175
Lebanon,3083001627300682.5,1515476.631652832,1302665825652983.0,61.593340270551536,236.66865028529296,0.018272321279127993,5456281002.399997,3391749480690426.0,2902248.610373881,2494700349262129.0,64.78668054110304,135.95819159978961,0.024366709854827844,5787996124.712498,10.01452125927244,91.50731524039318,91.5073152403932,6.079509507787318
Lesotho,1972723291467329.2,1566598.6708374023,1346609052485060.0,24.04838422223627,146.49562082081843,0.011691928235558579,3322182501.104973,1696199587047882.5,2297065.4872681564,1974500066218525.5,25.70973863010344,85.90526868385314,0.012185688662672467,2692950862.4232335,-14.013205762714245,46.62756518491706,46.627565184917074,-18.940309223603883
Liberia,4812415758447212.0,2120253.843322754,1822517197374156.2,50.149653973055095,264.0532427008556,0.028522205790749572,743911146.9872423,1.2031975356782512e+16,8940246.893811718,7684812723748207.0,65.97518704499996,156.5682312543592,0.08643906460906375,2102998828.0294232,150.01944887373526,321.65927075038417,321.65927075038417,182.6948939461837
Libya,1856800070252260.0,2435406.9720716476,2093414948018486.5,6.818969721218002,88.69718218119186,0.011004874968055847,114737615.95660223,7976337506015445.0,5530277.493978719,4753688276886758.0,6.576719875173939,167.79260736968715,0.057302906013475985,3686604117.096584,329.5743862682972,127.07816629409004,127.07816629409007,3113.0736605953066
Lithuania,2.784983372493656e+16,3325416.3181152344,2858444731643902.5,59.42527815576728,974.3002345516758,0.16506027920519942,7129952917.094017,1.7015585519180294e+16,2556476.0427146717,2197482894416464.0,59.01698108016693,774.3216369244475,0.12224188069204846,4582622407.623611,-38.902380218002214,-23.123128109155953,-23.123128109155946,-35.727171540827385
Luxembourg,775229932570447.6,375400.7824707031,322685127592254.6,34.617525349079195,240.24346531087397,0.004594629554421065,9513959967.441864,579521898031186.0,670386.0644619421,576247101359873.9,35.8444449822133,100.56829729183609,0.0041633505140157194,6798417527.035659,-25.24515970253474,78.57876055819358,78.5787605581936,-28.542714597277904
Macedonia,8190884780559512.0,2004969.4958190918,1723421654368695.8,42.936743805322756,475.2687631489639,0.04854570200202699,7203208239.331619,7123861777564570.0,2330612.7302270206,2003336437584891.2,41.173020527859286,355.599870491683,0.05117862447331426,6664624110.422512,-12.980754253934176,16.241804929550486,16.241804929550494,-7.477003454770066
Madagascar,2.6321636321942776e+16,14486115.762428284,1.2451902956489292e+16,13.665178092363334,211.38645565997837,0.15600296516483023,3582423591.9522877,2.099821763049406e+16,37479768.54771193,3.2216672049399484e+16,18.138609615476113,65.17810901851193,0.15085355784196247,2859329047.3664765,-19.92423756709654,158.7289040235397,158.7289040235397,-20.184507108824377
Malawi,1.7272196931533846e+16,10616886.329425335,9126010066615782.0,62.304652470495846,189.2633999464668,0.10236878525610155,2670762907.577019,1.5062455135989436e+16,37579250.45525817,3.230218421007854e+16,60.33236917758693,46.62983480630956,0.10821037228413012,2529692377.5670485,-12.662264531239998,253.95735895848324,253.95735895848327,-5.282031198267362
Malaysia,5.951110866802456e+16,20694261.494833827,1.7788269824421786e+16,29.66562264967381,334.5525408340774,0.3527101924403849,6342264888.338834,4.992581560831706e+16,35689603.66195574,3.0677891067725604e+16,36.17455857092415,162.7420069329376,0.35867267618652654,5019819612.031458,-15.01015513696344,72.46135442361829,72.46135442361832,-20.85130942321381
Mali,7.944750004299742e+16,10809041.012992144,9291181428742722.0,43.45508361390852,855.0850142396607,0.47086911429242717,2465612546.9353247,7.818240360838059e+16,34677180.55250218,2.980763747341706e+16,37.043181499423824,262.28983654979345,0.5616711833595277,2572086976.817863,-1.585631924586561,220.8164397824122,220.81643978241217,4.318376381353288
Mauritania,6361087837822066.0,1828936.461069107,1572108058523477.8,13.287099987920808,404.6215400610816,0.03770086905831608,1513063773.0919418,8304592812927398.0,4710498.084686446,4049026391144352.0,9.854963757779082,205.10098010451154,0.059661129068382404,2527748223.0396175,30.774006574755973,157.5539492461602,157.55394924616016,67.0615785000371
Mexico,2.3409591545921504e+17,92712503.39087847,7.969335010221435e+16,17.468421671348246,293.7458585427324,1.3874387024399661,6467004048.624482,1.7984877020357168e+17,129649376.46895343,1.1144336277830064e+17,24.28809734243419,161.3813202688015,1.292053798857211,5582658719.634733,-22.890332293902794,39.840228369573936,39.84022836957394,-13.674729787402056
Moldova,1.7482363038824906e+16,4022321.474975586,3457486981852139.5,87.3376428929697,505.63785577754476,0.10361439687057487,6186802504.316546,9620448686719664.0,2108636.0861533065,1812530863755228.5,86.34085447562873,530.774337645643,0.069114385704819,3433543233.157328,-44.97054737191695,-47.57663952839311,-47.576639528393116,-44.502136107274524
Mongolia,1.9034990897640652e+16,2092688.7089412212,1798822896988150.2,10.112784320179683,1058.1914945329966,0.11281650523535226,1780838168.1425803,3.4634501913685268e+16,3136450.7225994174,2696014629878394.0,12.349035086329295,1284.6555626906033,0.24881815826959544,2871831721.1303062,82.43603711878445,49.87660177066082,49.876601770660805,61.262925093616765
Montenegro,2290870080745124.5,571119.8375244141,490920334340048.2,22.776373816956553,466.64803237877214,0.013577519308923246,7363520845.714285,1715494466623141.5,605806.3770364518,520736016541108.06,19.785147315346844,329.4364922207597,0.012324305248293194,6458284412.223297,-24.271302173547074,6.073425791404942,6.073425791404945,-12.293527138146874
Morocco,2.20532475728171e+16,23068095.880829,1.9828758516763588e+16,33.8657750101308,111.21849889983223,0.130705096400315,1542343410.419346,3.464207780818362e+16,31155983.442442324,2.678090446753736e+16,30.418945029267142,129.35365140552003,0.2488725843479904,3837024733.8175483,57.084210263532185,35.06092398521221,35.0609239852122,148.77888464374504
Mozambique,2.5950566985717384e+16,17274762.667983532,1.4848954120331944e+16,15.376412262262345,174.76360136492406,0.15380371295934905,2229240457.241682,2.6366792753268624e+16,40268627.6191396,3.461390558572192e+16,19.784550315918686,76.17398934648047,0.18942200551041052,2010046451.222261,1.7153252951697668,133.1066909172195,133.10669091721954,-9.832676654838643
Myanmar,1.2392818438289106e+17,45790861.29683685,3.9360679599228536e+16,32.69189523277284,314.85275570628113,0.7344970500602163,5223981610.627199,6.711624455168141e+16,44683181.88783696,3.840854607123746e+16,35.23878780388488,174.74299711110893,0.4821706517085064,3097495605.192885,-45.75002784357116,-2.4189966679582997,-2.4189966679582984,-40.70623068634817
Namibia,4450599504278593.5,1779216.9198179692,1529370383852531.0,4.375841010606103,291.0086105543247,0.02637779471368891,2194007542.0612926,1.2648434047816934e+16,2592053.528684721,2228064411919169.0,8.863709988204583,567.6870910981456,0.09086777319955347,3458221560.6955357,184.36910137318975,45.685076384610404,45.6850763846104,57.6212248316385
Nepal,2.4816227454586064e+16,22940405.316625595,1.9718998900038444e+16,27.52648924784221,125.84932724215368,0.14708071412311607,5636078094.699286,1.4318737899988354e+16,47147933.356166065,4.052718481462645e+16,27.9347786111574,35.33119303865551,0.10286742398949843,3490697491.0994973,-42.293862243247204,105.52354112939999,105.52354112940002,-38.06513266055544
Netherlands,1.4511399596950084e+16,8866651.625,7621552070559375.0,41.570872377826625,190.39953361999451,0.08600610304492061,16553900472.58486,7062360308283847.0,9274958.260112636,7972522246436319.0,37.37539497314318,88.58376420888244,0.05073679099883727,9281138373.26292,-51.332328345722324,4.604969862144953,4.604969862144955,-43.933827627914404
New Caledonia,0.0,69622.68518066406,59845919614169.31,23.98468856845547,0.0,0.0,0.0,562514563644364.1,146128.1521617895,125608106394470.22,21.251672365095875,447.83300997930525,0.00404116791038682,2404367568.572027,inf,109.88583215743725,109.88583215743725,inf
New Zealand,4330969434697371.0,2157482.8432654403,1854518314999890.8,3.598314355707435,233.53608317950886,0.025668771712638334,5474409286.767417,2443741195531854.5,2609190.7890480943,2242795172496015.8,2.919699919018285,108.95962437854746,0.017556111679478643,5333379006.311898,-41.48380950173643,20.936803608550377,20.936803608550388,-2.5761734840764103
Nicaragua,1.7638433460922494e+16,4717731.040576935,4055243659203918.5,34.71157559112385,434.95372764814533,0.10453939440203355,4116926429.657228,2.6538882970700384e+16,6546618.390088101,5627309502659979.0,43.09159283044651,471.60873163553015,0.19065832099328645,5434319042.829844,50.462267610556154,38.76624872806463,38.766248728064625,31.999420822351237
Niger,1.0648569368553752e+16,10542861.613089085,9062380271071050.0,23.872817387168485,117.50300748850871,0.06311189684179776,715219888.2204757,2.0237720500839844e+16,47557340.06124312,4.087910058314306e+16,19.234122307363776,49.506276342060936,0.14539006090352066,1615904378.1237836,90.05278701195724,351.0856900767826,351.0856900767827,125.93113037506312
Nigeria,1.8720085415325386e+17,119144992.85244751,1.0241405723114258e+17,62.50275912086556,182.78824139419885,1.1095012472667205,3171691813.7587056,2.0658941427900006e+17,360862805.16634357,3.101886457508598e+17,72.34212708479033,66.60121739108739,1.4841615943258046,3146091308.050256,10.357108203132439,202.87702112101863,202.8770211210186,-0.8071561555065219
North Korea,2.320655785453859e+16,20164580.490516663,1.733296927513586e+16,31.875509312604635,133.88679969466278,0.13754053100259503,6205549368.585802,2.0460417620457388e+16,21508726.98072464,1.8488363994456384e+16,36.29186340900645,110.66645824688605,0.14698994206518065,4675261512.35442,-11.83346643347268,6.6658787711458976,6.665878771145907,-24.659990040174694
Norway,4084461938335196.5,2668947.5977783203,2294160631360299.5,5.555164490558628,178.0373127540488,0.02420777210389443,997161491.0309057,9908404569864140.0,4174850.4513027407,3588597076678553.5,5.738371143795136,276.1080265671653,0.07118309316553152,7833174139.057313,142.67100821929068,56.4230955593868,56.42309555938683,685.5471966691235
Oman,1037118974427772.4,667347.6053727865,573635317888313.0,2.6987075379034704,180.7976151548081,0.006146792443316396,1143266672.8971956,2500040688563010.5,2270366.4802599717,1951550267269465.2,3.4443090411999617,128.1053698945184,0.017960573571335358,7896162001.978092,141.13791117269423,240.2074813757253,240.20748137572534,590.6666825131994
Pakistan,1.826853989302849e+17,129189192.71616554,1.11047800328998e+17,42.559549504928185,164.5105966881364,1.082739065948041,5358948415.8744545,1.801325115219504e+17,272078641.02485263,2.338719978589377e+17,39.52908530738053,77.02183808708864,1.2940922284104908,5179645504.813931,-1.3010924522161784,110.60480006452369,110.60480006452367,-3.345859992407951
Panama,9051119650481718.0,2082839.7537384033,1790356981319688.0,35.387183489420735,505.54832052600244,0.05364413846717077,3520038590.9722223,9604981050716444.0,3693957.587282498,3175233593088353.0,40.806911840645796,302.49683272512476,0.06900326446760019,3966829861.9898653,6.180172107479318,77.35198210291337,77.35198210291335,12.692794680249252
Papua New Guinea,2.123016589506739e+16,4541411.434844971,3903683734106865.5,13.935501994324317,543.8495365179654,0.12582685932070167,3692587454.2193656,1.5205447560067238e+16,7577831.138550311,6513714200919384.0,17.551015875826636,233.43743816578646,0.10923764594593166,2844855676.7781396,-26.714314548326133,66.86070503121007,66.86070503121007,-22.957662829963805
Paraguay,3.5441187447311496e+16,5704727.678309202,4903641294082632.0,20.947278902581353,722.7524470454114,0.21005268301401214,3903623926.0101523,5.3287965439839176e+16,9866892.124907844,8481333798267660.0,34.224607183824865,628.296995582504,0.38282673883164897,4063387308.287858,50.36666987656281,72.95991467610679,72.9599146761068,4.092694001929584
Peru,2.4757120138414744e+16,15456971.437288642,1.3286426223207384e+16,5.496586768232431,186.3339300012182,0.1467303971263732,4795907029.058391,2.179576983244386e+16,19066504.67498835,1.6389090756003112e+16,6.243791946951518,132.98949988705354,0.15658326258862137,4084622766.8975506,-11.721268547591182,23.352137592698238,23.352137592698238,-14.831068614365753
Philippines,1.0345750755899133e+17,50368466.69346619,4.32954747580362e+16,65.17290885903627,238.95686128210954,0.6131715274217506,6997625192.293233,8.336367624878805e+16,104185382.68819742,8.95551503242073e+16,64.65932812618978,93.08641205669926,0.5988940289223629,5853535559.3370075,-19.375799958943254,106.84644486450564,106.84644486450561,-16.349684378869814
Poland,1.5558857046520822e+17,37130409.634643555,3.1916371861698732e+16,60.4096937404372,487.4882744799775,0.9221416951990657,8426507520.300752,1.1013948638378728e+17,33988516.96638406,2.921567947137958e+16,59.74839630675953,376.9875915146273,0.7912544613192374,6098063809.992521,-29.211068618683555,-8.461777554234235,-8.461777554234226,-27.632369694071375
Portugal,1.831749367991876e+16,7393933.918613434,6355640748092142.0,52.597282913697796,288.2084498784386,0.10856404569624602,3722322056.632248,2.6093539135590372e+16,8163889.434727481,7017475260855874.0,53.3561483372614,371.83656750658673,0.18745892077887175,5674719140.713723,42.45235464144914,10.413340511142067,10.41334051114207,52.45105217596074
Puerto Rico,368807762416524.06,2525429.5219726562,2170796081349646.0,18.8602407471641,16.989516684000357,0.002185848319195126,2960030561.7283945,9464903290875.47,276961.2438809483,238068961208966.12,1.8730489073881373,3.9756981518340853,6.799693008158756e-05,3747772198.3656697,-22.475165872128034,-89.03310341978545,-89.03310341978543,26.61261835679508
Qatar,0.0,222671.68753433228,191403015812323.66,7.727857011691254,0.0,0.0,0.0,107555090874906.95,1482625.52374055,1274427834569283.2,3.850156087408949,8.439480679677498,0.0007726878732284838,8324790880.920086,inf,565.8347723313292,565.8347723313292,inf
Republic of Serbia,5.049452883688074e+16,7914610.037261963,6803200922779452.0,62.51701034211807,742.2172211290676,0.29927076443144945,10031696185.22449,3.5342088420302132e+16,7315957.351983815,6288614040831488.0,62.302645813354914,562.0012325582181,0.25390153933947757,7300048117.124998,-30.008083579763024,-7.563893640491347,-7.563893640491353,-27.230171425275895
Republic of the Congo,4358054720377775.5,2154384.1823272705,1851854783523963.5,18.097120784841206,235.33458234153062,0.02582930067165891,1028589679.0128255,1.2986632863863612e+16,7181068.219705496,6172666714953352.0,13.28004857646438,210.38934165039808,0.09329743154276877,3746328163.6510515,199.0639821325119,233.32347492210775,233.3234749221078,264.219886713868
Romania,1.0591504917877075e+17,21778050.56193638,1.8719867811776464e+16,58.27155635541323,565.7895143476428,0.6277368749180979,7214606838.020833,7.088486803720716e+16,17285611.24713463,1.485827928775575e+16,56.03830365489435,477.07319713408,0.5092448668139226,5358938423.015954,-33.070448901652895,-20.62828948819516,-20.628289488195165,-25.720991547668874
Russia,8.952851703671722e+17,129711293.73415405,1.1149658531153546e+17,24.645716592078724,802.97093212822,5.306172440690814,2252455890.595518,7.680281659012195e+17,126513369.4035994,1.0874772950509894e+17,17.971703126853487,706.2475413477099,5.5176007501123285,4519551114.319574,-14.188248152023334,-2.4654170338543233,-2.465417033854323,100.64992762742483
Rwanda,3038773130109210.5,7270383.648193359,6249440024395807.0,72.67452799397925,48.624726667458454,0.018010188005107255,1723581671.2177126,3668148964286358.5,20859608.456419546,1.7930397938926832e+16,74.3403171447653,20.457710848250724,0.026352394841041907,2137880982.3615787,20.718225354244645,186.91207322467798,186.91207322467795,24.037115157482678
Saudi Arabia,2.0326795137155544e+16,6884714.559170723,5917928517199174.0,6.826976730157272,343.47821333225176,0.12047276525323047,1941393535.755694,2.900085407452774e+16,18397987.92777227,1.5814450473014848e+16,6.10927447555946,183.38199056624603,0.20834539838489843,7668190906.933652,42.771204351525185,167.2294946965578,167.2294946965578,294.98384875113857
Senegal,1.975130087783536e+16,7190726.768310547,6180968961870538.0,31.837888067072328,319.5502355646525,0.1170619282599983,3390056183.2813196,2.050542207445696e+16,17383170.491877355,1.4942138775555478e+16,39.520738148107576,137.23217527602347,0.14731325912589685,2972408195.121852,3.8308402557047496,141.74427776180835,141.74427776180838,-12.319795471802943
Sierra Leone,8466281479341677.0,3202262.00201416,2752584360381321.5,68.20975517857433,307.57573141804903,0.050177922016054304,1840641723.0862699,1.0588221055219482e+16,9501169.20781698,8166967521809281.0,68.26425231219513,129.64691027537972,0.07606697127843108,2221528504.9319153,25.080947074152224,196.701806468082,196.70180646808203,20.693151582318745
Slovakia,1.8922751923786772e+16,5053809.128814697,4344127981900893.5,41.916634605701766,435.5937947184189,0.11215128774985474,7767542386.476427,1.3232623813379906e+16,5104311.438744955,4387538504959194.5,38.98660249739854,301.595616731869,0.09506465819907153,6859796039.992843,-30.07029914742003,0.999291992297741,0.999291992297739,-11.686403515016586
Slovenia,7831237731363175.0,1901337.8281097412,1634342463597430.8,28.99879881286575,479.1674881973914,0.046414147360014174,11840046012.861738,4771465828447756.0,2385623.5582667147,2050622370097111.2,29.99354236443148,232.6837889816736,0.0342787473207913,7944983022.972749,-39.07137042541051,25.470788147019473,25.470788147019476,-32.89736362221748
Solomon Islands,0.0,108502.29959106445,93265864170989.23,5.059833506763789,0.0,0.0,0.0,70604550252689.72,186095.53297197307,159963067754383.75,6.3887443635102334,44.13803213695545,0.0005072310323130636,2752675524.0553393,inf,71.5129851379654,71.51298513796539,inf
Somalia,2.0282877785655212e+16,3761369.5924453735,3233179267426232.0,18.049401584752953,627.3353905860398,0.12021247607620365,2496247379.2098627,1.3392070172217164e+16,10400540.188976023,8940044332939065.0,19.526624239358647,149.79869979922665,0.09621013877931928,1692804540.6320112,-33.86599766172988,176.5093919476904,176.5093919476904,-32.186026323727795
South Africa,1.0899273587920272e+17,40393292.4071891,3.4721064320909572e+16,15.680519251533648,313.9095474488827,0.6459776957106675,5934180506.540188,7.24018476600953e+16,55129287.629341625,4.738775741399133e+16,18.12954984758683,152.785975980198,0.5201430190910998,4290896555.1472235,-33.487106143567416,36.48129267009155,36.48129267009155,-27.691843036824814
South Korea,4.2534330253862424e+16,37682752.725097656,3.2391152173675816e+16,38.62664603713475,131.31465662536678,0.25209229242982434,12038725382.020683,3.813814903813424e+16,38927144.66066143,3.346080037168805e+16,46.100298267268336,113.97859170877396,0.2739887533861226,9183184410.431822,-10.335607001426968,3.3022851187168625,3.3022851187168687,-23.719628789385702
South Sudan,7019148905936682.0,5727653.576472759,4923347822996572.0,6.092730485119746,142.56861709324676,0.041601062672032806,2391048407.742242,1.3995325222887638e+16,14231546.959071381,1.2233081977343782e+16,13.719548672746837,114.40555412616061,0.1005439909319714,1917239259.854509,99.64508448962917,148.47080517456058,148.47080517456058,-19.81595798535627
Spain,1.82743083310219e+17,30947154.20230484,2.6601400073446184e+16,54.97210527345145,686.9679144919714,1.0830809494921851,6586115609.891618,1.7978595312998384e+17,39900214.75230947,3.4297227095716412e+16,56.50314148435454,524.1996754671703,1.2916025139333809,6483949813.090802,-1.6172006951257172,28.930157815085426,28.930157815085416,-1.5512299335798758
Sri Lanka,2.3440388952824148e+16,13038133.22982788,1.12072533710293e+16,47.89016543141711,209.15373443253677,0.13892640018770663,8039654168.950438,2.177377380222434e+16,19299624.316942073,1.6589474572235482e+16,53.22985570891796,131.2505330257139,0.1564252406328819,6873932691.828566,-7.105755068692781,48.02444473254437,48.02444473254437,-14.499647032380434
Sudan,6.505838849505045e+16,22181250.200667143,1.906644814123846e+16,42.603262198416004,341.21923503065517,0.38558778754998907,1439125475.887978,7.94486795770853e+16,54801482.29001338,4.710598413943825e+16,35.725360891810986,168.65941987733353,0.5707682523798752,2272187985.9070625,22.13324633823595,147.06218898502448,147.06218898502445,57.886718286677755
Suriname,498843536472397.06,332554.76483154297,285855761980073.56,0.9488703504470982,174.50882676528676,0.0029565438064399247,4766677624.036981,504172937609169.94,453638.1741209016,389936033519974.0,1.754054040597671,129.2963189521043,0.003622035105280864,4080418413.8393874,1.068351245855545,36.41006597836419,36.41006597836417,-14.39701327266157
Swaziland,2370858258137237.5,1170810.430847168,1006399376095454.4,31.38618903181525,235.57827185222416,0.014051592907489668,4198048906.382979,2426076037611537.0,1684379.75603913,1447850728797335.2,35.67590983998251,167.56396148840355,0.0174292031975773,3773570995.8837357,2.329020694711707,43.86443028359054,43.86443028359055,-10.11131408816701
Sweden,3.4528018671968252e+16,6285469.560706377,5402832497644184.0,10.997863086018288,639.0725362487848,0.20464051809739844,4181380736.264452,3.836093100608299e+16,9587581.45376303,8241245328118357.0,11.141913638828132,465.47493101799904,0.2755892441077397,7842799995.152297,11.100875409415043,52.535643696372524,52.535643696372524,87.56483778511094
Switzerland,1.2169262212804322e+16,7323201.905639648,6294841278040201.0,16.81326849157975,193.32119231119086,0.07212473289448121,12415297556.462585,6607327138604985.0,8967657.619466908,7708374298253268.0,14.65352169209471,85.7162208651728,0.04746778151479058,9286489643.31297,-45.70253975338773,22.455419569421583,22.455419569421583,-25.20123177813781
Syria,1.9254728334883516e+16,14398692.700757146,1.2376756278253324e+16,48.36938201620713,155.5716853592341,0.11411884416855264,2696922385.854256,2.2030094773826656e+16,25974204.474114023,2.232677681083656e+16,48.0964773343939,98.67118286027787,0.15826667933001995,3907155409.1893883,14.48650068428195,80.39279685959397,80.39279685959396,44.8745959350917
Taiwan,1.11106269455293e+16,15743958.159973145,1.3533112835358916e+16,28.96081909496259,82.0995663059853,0.06585041777580866,11743800398.963728,5423392876362329.0,14049234.070676068,1.2076370376301382e+16,30.007560265920496,44.90913003964479,0.038962264577441764,6162521458.751858,-51.18631997973259,-10.764282222279277,-10.764282222279272,-47.52532187710174
Tajikistan,1.2516224418643118e+16,5861997.344711304,5038826367580219.0,27.99260680610291,248.39562837831517,0.07418110705940574,3282808115.9207163,9685999814903460.0,7541466.805606375,6482456329429100.0,31.03203209346822,149.41866667008446,0.06958531238445867,3255889223.6896834,-22.611020997746163,28.65012319410703,28.650123194107028,-0.8199959083957307
Thailand,2.301467358776977e+17,59542832.578941345,5.11815303140435e+16,69.10501848798901,449.6675548103895,1.364032721248306,6817886315.228342,1.639802434664746e+17,69405374.12805197,5.965912446612027e+16,67.37784673639663,274.8619677776148,1.1780525175044052,4976204653.698016,-28.723010965787292,16.563776229548626,16.563776229548637,-27.012501769305977
The Bahamas,0.0,5025.09846496582,4319449013022.995,2.1158515435310443,0.0,0.0,0.0,25977781768160.0,7476.824437150766,6426891365563.87,2.2892819979188346,404.2044635662021,0.00018662730682807946,3902185656.4838552,inf,48.78961057734462,48.78961057734462,inf
Togo,8900971594647637.0,4563354.0419921875,3922545050645434.5,49.604281254645485,226.91827575525303,0.05275424159156033,2824235044.571429,8807107824228869.0,10327880.872313002,8877588200818449.0,56.028933725009935,99.20608643929798,0.06327125344454533,2731139090.879077,-1.0534956796858324,126.32214764130465,126.32214764130464,-3.2963245701272332
Trinidad and Tobago,281420424491387.5,692438.9331054688,595203195924133.2,27.429760665972946,47.28140346330707,0.0016679214066187382,3370883997.4999995,280158435780525.16,636834.8205862612,547407290905435.5,29.288185167477575,51.179156806101524,0.0020126897216055186,3140627774.2170405,-0.44843536610503587,-8.030182859567516,-8.030182859567507,-6.830737084210772
Tunisia,7531868691293606.0,7199874.489059448,6188832113933275.0,51.86021054907628,121.70096962780224,0.044639848172905186,1157407606.363637,1.527143224516656e+16,10136997.575550834,8713509691004108.0,47.41488389391594,175.26155116270658,0.1097116873472294,3720406491.4171624,102.75754757673127,40.79408732686221,40.79408732686221,221.4430656029641
Turkey,2.6216299791619635e+17,51480927.234375,4.425171802748789e+16,57.32493838388129,592.4357507506223,1.5537865705307026,5814598118.545744,2.3299871970850112e+17,84668587.27282548,7.277900090503896e+16,63.49438729936535,320.14553210549656,1.673889015685117,4747956572.510345,-11.119745571598322,64.46593296068357,64.46593296068359,-18.34420065306543
Turkmenistan,2.9226169443497188e+16,2741409.8552246094,2356447376304693.5,24.58930738872434,1240.2640405799661,0.17321754004307263,4349011917.313117,1.998569195202674e+16,4574878.562815992,3932451240632556.5,22.157863201723956,508.22478726556136,0.14357945945461528,4653565565.955577,-31.288127544702586,66.88050325992437,66.88050325992438,7.002823961692373
Uganda,2.735814201178794e+16,23529453.93838501,2.0225330369087296e+16,54.726971679101865,135.26672500540482,0.16214612279562182,2096514800.2704792,2.446040840151643e+16,91287439.54875417,7.846840085012037e+16,59.05989354826434,31.17230392937071,0.17572632585146533,1892868682.0428152,-10.559115898042643,287.97092269035403,287.97092269035403,-9.713555000965929
Ukraine,2.854373408527028e+17,46235532.08137512,3.9742907488848024e+16,78.3021930654486,718.2095092886632,1.6917288498764318,6250075300.664932,2.1912134107822038e+17,36668222.13613529,3.151908704266849e+16,80.60741611141111,695.2020557625549,1.5741923663439028,4676985211.235296,-23.233119947226566,-20.69254859747531,-20.69254859747532,-25.169138190419535
United Arab Emirates,607588247804967.0,770094.9664535522,661954380789312.1,9.758483477339082,91.78702723901924,0.0036010515112945866,1672512385.7677908,1298869084273385.0,5565165.933163626,4783677506999124.0,6.041481995349503,27.15210384422812,0.009331221629450352,8297504345.99799,118.7840366465501,622.6596946597865,622.6596946597866,396.11018827755356
United Kingdom,1.3201374657584685e+17,48930374.3016243,4.20593264903187e+16,35.47435481618621,313.8750845338287,0.7824185265861351,17596256581.98052,6.871970078921029e+16,65166065.795013376,5.601512100574862e+16,36.78703401461138,122.68062543711694,0.493690061714232,10160808544.510801,-47.942621080417965,33.18121253948821,33.181212539488214,-42.25585142401255
United Republic of Tanzania,7.1896268244421416e+16,31683782.718785286,2.7234587530499864e+16,30.193845041392798,263.98882730977726,0.42611450493545605,2559087662.3910336,6.542277581294492e+16,91306786.64883913,7.84850311336759e+16,34.54716232093765,83.35701071649787,0.47000458176733445,2445836772.822008,-8.636541645193446,188.18145692781633,188.18145692781633,-4.425440020417736
United States of America,2.4737929064587817e+18,242453711.47114512,2.0840714903780957e+17,26.39349752749481,1187.0000227343364,14.661665554947882,11415874237.922241,1.6509571772087176e+18,332954728.20898235,2.86199560500236e+17,27.417517145123853,576.8552454528862,11.86066210043364,8648408331.15513,-33.133973356443576,37.32713192497691,37.32713192497691,-24.24225993637791
Unknown,7.689175712482603e+16,53347329.60439581,4.585603084469853e+16,25.7992038095633,167.68079510683506,0.4557217477473854,5333275225.782798,6.815167050451138e+16,64851635.96514728,5.574484498474147e+16,24.502650830708532,122.25645353066443,0.4896092682432484,5012119195.687213,-11.260192156648912,21.564915143950373,21.564915143950365,-6.021741172160242
Uruguay,3.4808156231243956e+16,1733165.9728739262,1489786141133105.0,21.6202585417594,2336.453217692674,0.20630083622376874,8745299348.08904,1.5969690569408802e+16,2333514.2840115074,2005830540679191.5,20.612513832270395,796.1634966432073,0.11472805370547398,4527687638.867668,-54.08829643667938,34.63882400957174,34.63882400957175,-48.227185157966886
Uzbekistan,7.076657898974693e+16,20449980.99006653,1.7578292409536436e+16,47.14583023636088,402.5793708571784,0.41941906733847234,6383673211.652403,3.921265580353133e+16,30574039.422391582,2.6280679936502244e+16,37.050462345106425,149.20715863620927,0.28170813087509644,4070291995.898922,-44.57170626361608,49.50644422233333,49.50644422233333,-36.239029459258084
Vanuatu,0.0,17145.465801239014,14737813766100.025,23.43094990337446,0.0,0.0,0.0,104421745973555.94,62189.36190087218,53456420755942.2,10.034190575293596,195.33995074286457,0.0007501775709431915,3589762503.881688,inf,262.7160826180533,262.71608261805335,inf
Venezuela,8.695233118317691e+16,21421509.95474863,1.8413394419353056e+16,19.735620636119865,472.22325880222974,0.5153487164193415,5682315922.620475,7.883512825642203e+16,34275047.06965052,2.946197358489485e+16,21.314440117124448,267.58264523338244,0.5663604306652228,5257617018.79494,-9.171039406943775,60.00294630048978,60.00294630048976,-7.47404596310582
Vietnam,1.3449577450232774e+17,72730212.48258972,6.251707239472206e+16,47.06923399991784,215.13447343334394,0.7971289994236519,8593267212.791002,9.269749501060901e+16,93186817.0163002,8.010105823678624e+16,55.31025105151329,115.72568084754451,0.6659492329996827,5155284649.401082,-31.076953337941816,28.12669430686376,28.126694306863744,-40.007862879819605
