,%cropland,%cropland 2000,Calories,Calories 2000,Change_in_Production,Change_in_Yield,calories_per_ha,calories_per_ha 2000,ha_per_cell_5m,lat,lon,max_lat,max_lon,min_lat,min_lon,population,precip,temp_avg
0,0.0,0.0,931646907.0,0.0,931646907.350758,215420821.56364435,19583712.09090909,1.0,45749.4118,-61.08,-159.833333,-60.40357142857143,-159.54946808510638,-61.73928571428571,-160.0,44.0,565.4545454545455,7.090909090909091
0,0.0,0.0,392459715.0,0.0,392459715.16912764,87699736.10753526,8769974.6,1.0,43340.8332,-59.58,-159.75,-59.11785714285714,-159.54946808510638,-60.45357142857143,-159.916667,25.0,667.0,20.8
0,0.0,0.0,8989730.0,0.0,8989729.692833453,1951542.795092284,975772.5,1.0,8853.664,-59.0,-159.583333,-59.0,-159.54946808510638,-59.16785714285714,-159.666667,2.0,689.0,38.0
0,0.0,0.0,1157230982.0,839.0,1157230143.1931367,11473235.760145709,1434155.5,1.0,38195.890400000004,-56.25,-160.083333,-56.17,-159.833333,-56.59642857142857,-160.416667,58.0,750.625,54.75
0,0.0,0.0,4498366304.0,11769018820.0,-7270652516.358,-3157779.182716096,1394413.0,1920709.3333333333,47840.78700000001,-22.08,-159.583333,-22.0,-159.54946808510638,-22.17,-159.75,22753.000000000004,2192.0,203.33333333333334
0,0.0,0.0,1762470786.0,0.0,1762470784.0937417,440659505.8419802,20029978.59090909,1.0,84507.8065,-63.5,-158.916667,-62.975,-158.416667,-64.0,-159.5994680851064,22.0,449.22727272727275,3.909090909090909
0,0.0,0.0,2044537634.0,0.0,2044537631.4990284,492421209.2404997,21409618.86956522,1.0,91746.7127,-62.5,-158.833333,-61.83,-158.416667,-62.83,-159.5994680851064,23.0,508.3478260869565,8.478260869565217
0,0.0,0.0,2054718644.0,0.0,2054718644.6723616,475760095.61634195,18298466.115384616,1.0,107989.6282,-61.08,-159.0,-60.40357142857143,-158.27287234042552,-61.73928571428571,-159.5994680851064,26.0,576.5,11.615384615384615
0,0.0,0.0,853667249.0,0.0,853667250.3326885,190875021.59709084,6362501.8,1.0,129892.7363,-59.75,-158.916667,-59.11785714285714,-158.27287234042552,-60.45357142857143,-159.5994680851064,407.0,650.0,27.7
0,0.0,0.0,9855045.0,0.0,9855044.826343533,2121006.122675268,1060504.0,1.0,8928.674599999998,-58.67,-158.916667,-58.67,-158.916667,-58.83,-159.166667,2.0,662.0,42.5
0,0.0,0.0,146255201.0,113.0,146255088.87716118,6125581.62176151,1225117.4,1.0,23570.749899999995,-56.67,-159.166667,-56.54642857142857,-158.27287234042552,-57.25,-159.333333,11.0,593.2,54.4
0,0.0,0.0,29165981264.0,55093565525.0,-25927584259.483624,-7693560.216059694,3839096.25,5762486.0,31896.995000000006,-22.08,-159.416667,-22.0,-159.416667,-22.17,-159.5994680851064,39842.99999999999,2519.5,233.5
0,0.0,0.0,1713083365.0,0.0,1713083363.0261724,428561254.43224174,18633099.0,1.0,88336.25990000002,-63.5,-157.666667,-62.975,-157.166667,-64.0,-158.32287234042553,23.0,471.3478260869565,2.1739130434782608
0,0.0,0.0,2240785854.0,0.0,2240785854.021943,512529609.18766665,21355401.375,1.0,95852.96650000001,-62.33,-157.583333,-61.68928571428571,-157.166667,-63.025,-158.166667,24.0,540.875,4.708333333333333
0,0.0,0.0,1825508031.0,0.0,1825508031.1311889,422769278.84275967,16260357.846153846,1.0,108120.9983,-61.08,-157.75,-60.40357142857143,-156.99627659574466,-61.73928571428571,-158.32287234042553,26.0,596.6538461538462,15.615384615384615
0,0.0,0.0,316958819.0,0.0,316958818.82969236,71211535.78403471,5934295.5,1.0,51502.83949999999,-60.08,-157.916667,-59.5,-157.166667,-60.45357142857143,-158.32287234042553,12.0,622.0833333333334,27.833333333333332
0,0.0,0.0,28026641.0,19.0,28026621.738576964,4036665.2674655244,1009167.25,1.0,17974.2889,-58.08,-157.583333,-58.0,-156.99627659574466,-59.16785714285714,-158.32287234042553,4.0,607.5,45.5
0,0.0,0.0,134210643.0,93.0,134210551.94969971,7739017.649516897,1547804.6,1.0,23245.160299999996,-57.42,-157.5,-56.92,-157.5,-57.58,-157.916667,5.0,578.4,51.8
0,0.1,0.1,65910118617.0,615014496296.0,-549104377678.01715,-117569103.740755,3686902.0,15443812.2,80067.732,-21.5,-158.0,-21.42,-157.833333,-21.58,-158.166667,1101123.9999999995,1947.4,235.3
0,0.0,0.0,1519848085.0,0.0,1519848081.9055996,380904853.9364416,17313858.0,1.0,84305.9015,-63.5,-156.416667,-62.975,-155.71968085106383,-64.0,-156.916667,22.0,494.77272727272725,-6.363636363636363
0,0.0,0.0,2225083587.0,0.0,2225083588.660461,535191755.86826587,19821917.888888888,1.0,107762.50369999999,-62.33,-156.333333,-61.83,-155.71968085106383,-63.025,-157.04627659574467,27.0,564.4444444444445,4.111111111111111
0,0.0,0.0,1710618842.0,0.0,1710618842.5486126,396249986.91598046,13208333.9,1.0,124710.49530000001,-61.17,-156.333333,-60.40357142857143,-155.71968085106383,-61.73928571428571,-157.04627659574467,30.0,626.6666666666666,20.0
0,0.0,0.0,184571780.0,0.0,184571777.59759998,41356415.6615001,2954030.5714285714,1.0,60378.60710000001,-60.08,-156.0,-59.25,-155.71968085106383,-60.45357142857143,-156.916667,14.0,658.4285714285714,34.5
0,0.0,0.0,47928665.0,5.0,47928659.16348848,10244214.18778497,1280527.75,1.0,36013.434199999996,-58.5,-155.916667,-58.08,-155.71968085106383,-58.83,-156.166667,8.0,730.375,41.375
0,0.15384615384615385,0.15384615384615385,32146005789.0,687027078158.0,-654881072369.2395,-179199780.4769787,1065221.0,14849819.461538462,104508.79840000003,-20.92,-156.416667,-20.75,-156.166667,-21.17,-156.916667,150835.00000000003,1635.7692307692307,203.92307692307693
0,0.125,0.125,5861210050.0,307636497.0,5553573553.789364,4370008.679779729,896853.5,350602.5,64717.9329,-20.0,-155.833333,-19.58,-155.71968085106383,-20.17,-156.0,36526.0,1102.5,197.25
0,0.0,0.0,1655484067.0,1015.0,1655483051.132161,4724367.585186829,1574790.3333333333,1.0,24389.7415,-19.17,-155.75,-19.08,-155.71968085106383,-19.17,-155.833333,1257.0000000000002,1357.6666666666667,198.66666666666666
0,0.0,0.0,1730460294.0,0.0,1730460293.9102228,432019515.8025566,18783458.086956523,1.0,88526.61850000003,-63.33,-155.083333,-62.975,-154.44308510638297,-64.0,-155.76968085106384,23.0,473.7391304347826,-5.521739130434782
0,0.0,0.0,1894278927.0,0.0,1894278926.517278,433877685.06399983,20660843.19047619,1.0,83788.24719999998,-62.33,-155.0,-61.83,-154.44308510638297,-63.025,-155.76968085106384,21.0,521.1428571428571,2.142857142857143
0,0.0,0.0,1573064940.0,0.0,1573064938.2859185,364976003.416359,14037539.5,1.0,107967.6889,-61.17,-155.0,-60.40357142857143,-154.44308510638297,-61.73928571428571,-155.76968085106384,26.0,595.6923076923077,16.46153846153846
0,0.0,0.0,306652692.0,0.0,306652693.6307988,68439355.3958491,2359978.6896551726,1.0,125698.33320000001,-59.75,-155.166667,-59.11785714285714,-154.666667,-60.45357142857143,-155.76968085106384,29.0,743.1034482758621,39.89655172413793
0,0.0,0.0,194249303.0,0.0,194249306.17929685,41707582.719039485,2195136.8947368423,1.0,85067.49500000001,-58.67,-155.25,-58.08,-154.44308510638297,-59.0,-155.76968085106384,19.0,899.2105263157895,35.526315789473685
0,0.11764705882352941,0.11764705882352941,53369473991.0,59105029303.0,-5735555314.25101,25020989.20285037,1148384.6764705882,412473.35294117645,275405.6508,-19.75,-155.333333,-19.26071428571428,-155.0,-20.08,-155.76968085106384,132600.0,2693.6470588235293,187.7941176470588
0,0.0,0.0,3383989632.0,3610.0,3383986021.7183304,2343280.2843326353,1171641.0,1.0,16252.975699999999,-19.17,-155.583333,-19.17,-155.583333,-19.310714285714276,-155.76968085106384,717.9999999999999,1641.5,194.0
0,0.0,0.0,1871501751.0,0.0,1871501749.8190725,445304654.9168053,20241121.636363637,1.0,84451.43050000002,-63.5,-153.75,-62.975,-153.1664893617021,-64.0,-154.49308510638298,22.0,437.8181818181818,-5.954545454545454
0,0.0,0.0,1358813653.0,0.0,1358813654.405047,328475345.76614606,13139014.8,1.0,99804.7794,-62.42,-154.0,-61.83,-153.1664893617021,-62.83,-154.333333,25.0,495.92,-15.64
0,0.0,0.0,876496596.0,0.0,876496596.7239377,202789625.7390814,7799601.961538462,1.0,107847.1726,-61.17,-153.916667,-60.58,-153.1664893617021,-61.73928571428571,-154.333333,26.0,598.0,-5.115384615384615
0,0.0,0.0,332038513.0,0.0,332038513.9255147,72766739.7339015,3465083.8095238097,1.0,90281.18839999998,-60.08,-154.083333,-59.11785714285714,-153.333333,-60.45357142857143,-154.49308510638298,21.0,732.0952380952381,35.38095238095238
0,0.0,0.0,25622849.0,0.0,25622848.690806232,5516498.953166786,919417.5,1.0,26775.206599999998,-58.75,-154.0,-58.42,-153.666667,-59.0,-154.333333,6.0,1108.1666666666667,38.166666666666664
0,0.0,0.0,20321909637.0,0.0,20321909635.36799,683113870.8321695,17976681.842105262,1.0,145977.17870000002,-63.5,-152.083333,-62.975,-151.88989361702127,-63.92,-153.21648936170212,38.0,444.13157894736844,-3.3684210526315788
0,0.0,0.0,11807595532.0,0.0,11807595530.686575,418238580.5468632,9726479.581395349,1.0,171550.26559999998,-62.42,-152.25,-61.68928571428571,-151.88989361702127,-63.025,-153.21648936170212,43.0,547.7906976744187,-6.1395348837209305
0,0.0,0.0,664538934.0,0.0,664538932.2136676,153850568.75937557,6993208.7272727275,1.0,91389.69789999997,-61.08,-152.666667,-60.67,-151.88989361702127,-61.73928571428571,-153.21648936170212,22.0,708.9090909090909,11.545454545454545
0,0.0,0.0,33876561.0,0.0,33876561.92285517,7660315.719020657,2553439.6666666665,1.0,12767.182499999999,-60.42,-153.083333,-60.25,-152.916667,-60.45357142857143,-153.083333,3.0,801.0,29.0
0,0.0,0.0,90823548393.0,0.0,90823548391.10916,1446725515.963661,13648354.905660378,1.0,406126.9330000001,-63.58,-151.25,-62.975,-150.6132978723404,-64.0,-151.93989361702128,106.0,538.2641509433962,-13.132075471698114
0,0.0,0.0,49659056570.0,0.0,49659056566.87043,700605107.2629665,7871968.494382023,1.0,354657.16160000005,-62.42,-151.166667,-61.68928571428571,-150.6132978723404,-63.025,-151.93989361702128,187.0,660.4157303370787,11.662921348314606
0,0.0,0.0,363472986.0,110.0,363472874.8948481,31412935.657426443,2617745.6666666665,1.0,50128.9268,-60.67,-151.083333,-60.40357142857143,-150.6132978723404,-61.73928571428571,-151.93989361702128,16979.0,625.8333333333334,43.25
0,0.0,0.0,196643267.0,43.0,196643221.0639146,26424318.285995424,3303040.875,1.0,34226.9628,-60.17,-151.0,-60.0,-150.75,-60.45357142857143,-151.333333,542.0,661.25,47.0
0,0.0,0.0,26116708392.0,0.0,26116708391.520996,547276589.85826,9772797.214285715,1.0,214845.7598,-63.5,-150.25,-62.975,-149.33670212765958,-64.0,-150.66329787234042,56.0,588.1964285714286,-18.214285714285715
0,0.0,0.0,23177507470.0,1715.0,23177505747.997433,298289590.1913267,3775818.5443037977,1.0,316282.67600000015,-62.25,-150.25,-61.68928571428571,-149.33670212765958,-63.025,-150.66329787234042,9518.0,695.367088607595,32.88607594936709
0,0.0,0.0,13925192371.0,5831.0,13925186538.879238,104956595.7718735,2057973.431372549,1.0,211433.35539999997,-61.33,-149.833333,-60.40357142857143,-149.33670212765958,-61.73928571428571,-150.66329787234042,345399.99999999994,606.2941176470588,46.03921568627451
0,0.0,0.0,217008151.0,0.0,217008150.22591466,33387683.21831405,3709743.6666666665,1.0,38453.652700000006,-60.25,-149.666667,-60.0,-149.33670212765958,-60.45357142857143,-150.5,1030.9999999999998,1105.6666666666667,41.666666666666664
0,0.0,0.0,508505682.0,38.0,508505644.24887496,40319560.29870115,13439854.333333334,1.0,10978.4883,-64.67,-148.166667,-64.58,-148.06010638297872,-65.25,-148.25,547.0,358.0,-1.6666666666666667
0,0.0,0.0,835745771.0,0.0,835745771.9778994,200246831.64205444,10539307.842105264,1.0,72854.44930000001,-63.58,-148.75,-62.975,-148.06010638297872,-64.0,-149.3867021276596,19.0,454.42105263157896,-20.157894736842106
0,0.0,0.0,6762146204.0,867.0,6762145334.751833,358891444.9530968,8156624.75,1.0,177439.67769999997,-61.92,-148.75,-61.68928571428571,-148.06010638297872,-63.025,-149.3867021276596,5000.000000000001,575.9772727272727,-3.4318181818181817
0,0.0,0.0,20239572068.0,3471.0,20239568604.22243,446060120.52165854,6862464.4,1.0,268032.6855,-61.5,-148.916667,-60.40357142857143,-148.06010638297872,-61.73928571428571,-149.3867021276596,52718.0,756.3846153846154,20.369230769230768
0,0.0,0.0,130969075.0,0.0,130969075.391287,13148760.04503628,3287191.0,1.0,17124.3072,-60.08,-148.833333,-60.08,-148.75,-60.45357142857143,-149.25,37.0,1432.25,46.5
0,0.0,0.0,12503383216.0,2022.0,12503381200.54712,459497250.3912182,9989071.630434783,1.0,168088.6823,-64.92,-147.333333,-64.42,-146.916667,-65.25,-148.11010638297873,91297.99999999997,381.0652173913044,-3.8260869565217392
0,0.0,0.0,839264172.0,8.0,839264165.4932103,189771399.7360527,8625973.681818182,1.0,84205.33970000001,-63.5,-147.5,-62.975,-146.78351063829786,-64.0,-148.11010638297873,92.0,353.6818181818182,-35.13636363636363
0,0.0,0.0,10857849638.0,0.0,10857849638.191038,501800621.32387733,12866683.641025642,1.0,156663.06569999995,-62.0,-147.416667,-61.68928571428571,-146.78351063829786,-63.025,-148.11010638297873,412.0,488.71794871794873,-14.538461538461538
0,0.0,0.0,2241552434.0,13.0,2241552423.007946,113784881.58833043,5418328.619047619,1.0,86559.65830000001,-61.33,-147.5,-61.0,-147.0,-61.73928571428571,-148.11010638297873,295.0,836.7619047619048,3.761904761904762
0,0.0,0.0,28292151.0,0.0,28292150.57142211,6350894.401373955,6350895.0,1.0,4281.0903,-60.17,-147.416667,-60.17,-147.416667,-60.17,-147.416667,13.999999999999995,1507.0,59.0
0,0.0,0.0,4412842578.0,306.0,4412842268.699835,209301155.4247032,13953411.2,1.0,55254.98380000001,-64.67,-145.916667,-64.26071428571427,-145.50691489361702,-65.0,-146.5,808.0000000000001,342.06666666666666,-13.733333333333333
0,0.0,0.0,114012365675.0,6998.0,114012358673.77417,860835060.5951515,11956043.527777778,1.0,274801.1812,-63.67,-145.833333,-62.975,-145.50691489361702,-64.31071428571428,-146.83351063829787,816.0,320.31944444444446,-21.041666666666668
0,0.0,0.0,20868961275.0,4.0,20868961268.211456,944166206.4483428,16564320.333333334,1.0,228886.60499999998,-62.08,-146.0,-61.68928571428571,-145.50691489361702,-63.025,-146.83351063829787,57.0,400.4561403508772,-9.0
0,0.0,0.0,6318528026.0,0.0,6318528030.92779,310047447.18708247,6740162.869565218,1.0,190498.89640000006,-61.25,-146.0,-60.58,-145.50691489361702,-61.73928571428571,-146.583333,558.0,960.1739130434783,2.9565217391304346
0,0.0,0.0,104521091.0,0.0,104521090.91447109,2149320.410703749,2149321.0,1.0,4248.477,-60.42,-146.666667,-60.42,-146.666667,-60.45357142857143,-146.666667,3.0000000000000004,1579.0,52.0
0,0.0,0.0,5421329531.0,385.0,5421329147.405443,283336720.2927651,14166837.0,1.0,74129.5852,-64.5,-145.166667,-64.26071428571427,-144.583333,-64.83,-145.55691489361703,427.0,328.7,-20.9
0,0.047619047619047616,0.047619047619047616,562166534305.0,33609.0,562166500691.2925,1406699783.3799589,11164285.031746032,1.0,481115.2249000001,-63.67,-145.0,-62.975,-144.23031914893616,-64.31071428571428,-145.55691489361703,1244.0,324.8174603174603,-27.761904761904763
0,0.0,0.0,30901971932.0,656.0,30901971276.820847,1138155440.9837155,14226944.0,1.0,320033.85069999995,-62.33,-144.916667,-61.68928571428571,-144.23031914893616,-63.025,-145.55691489361703,80.0,390.7125,-9.1
0,0.0,0.0,12511559776.0,80.0,12511559693.397175,497935426.8660663,7216456.449275362,1.0,286530.20139999996,-61.17,-144.916667,-60.40357142857143,-144.23031914893616,-61.73928571428571,-145.55691489361703,310.0,1094.927536231884,16.44927536231884
0,0.0,0.0,225422879.0,0.0,225422879.0869538,4509013.167163212,2254507.5,1.0,8507.833999999999,-60.33,-144.583333,-60.33,-144.583333,-60.45357142857143,-144.583333,17.0,2072.5,56.5
0,0.0,0.0,21251759417.0,12.0,21251759403.889275,631753630.6194888,7432396.635294118,1.0,327083.1216,-63.5,-143.666667,-62.975,-142.95372340425533,-64.0,-144.28031914893617,110.0,317.21176470588233,-24.129411764705882
0,0.0,0.0,18319239270.0,0.0,18319239269.92097,488767973.00580305,5144927.063157895,1.0,379382.46750000014,-62.33,-143.5,-61.68928571428571,-142.95372340425533,-63.025,-144.28031914893617,95.0,493.88421052631577,-32.4
0,0.0,0.0,47740809030.0,0.0,47740809033.48771,708590952.3497717,6161661.443478261,1.0,477205.28770000004,-61.17,-143.583333,-60.40357142857143,-142.95372340425533,-61.73928571428571,-144.28031914893617,308.0,1111.304347826087,1.8434782608695652
0,0.0,0.0,2147554218.0,0.0,2147554220.5038605,42865663.76284349,1786070.4166666667,1.0,102354.8707,-60.33,-143.583333,-60.17,-142.95372340425533,-60.45357142857143,-144.28031914893617,194.0,2229.1666666666665,59.708333333333336
0,0.0,0.0,18519170285.0,0.0,18519170281.84222,475137366.60280627,7424022.390625,1.0,245944.03980000003,-63.42,-142.5,-62.975,-142.083333,-64.0,-143.00372340425534,64.0,278.078125,-28.53125
0,0.0,0.0,13368279317.0,0.0,13368279315.86443,313698708.23366153,4682071.268656717,1.0,268212.809,-62.33,-142.416667,-61.68928571428571,-142.083333,-63.025,-143.00372340425534,67.0,509.64179104477614,-42.26865671641791
0,0.0,0.0,45436604474.0,0.0,45436604476.59883,626167248.5091894,6020839.903846154,1.0,431182.14280000003,-61.17,-142.5,-60.67,-142.083333,-61.73928571428571,-143.00372340425534,109.0,1119.4038461538462,-10.490384615384615
0,0.0,0.0,7588404699.0,0.0,7588404698.871378,153202335.45270622,4787574.03125,1.0,136429.76549999998,-60.33,-142.5,-60.17,-142.083333,-60.45357142857143,-143.00372340425534,278.00000000000006,2052.65625,28.0625
0,0.0,0.0,11226005.0,0.0,11226005.07078414,2494696.7910298742,2494698.0,1.0,4324.448,-59.83,-140.75,-59.83,-140.75,-59.83,-140.75,7.999999999999997,2808.0,51.0
0,0.0,0.0,35772209.0,8.0,35772200.8066345,4625439.363202448,4625440.0,1.0,3716.0886,-64.42,-139.75,-64.42,-139.75,-64.42,-139.75,1.0,343.0,-34.0
0,0.0,0.0,3210692144.0,323.0,3210691824.037137,213633214.11299804,6676038.9375,1.0,121985.3097,-63.83,-139.5,-62.975,-139.12393617021277,-64.17,-139.916667,1332.0,337.9375,-28.96875
0,0.0,0.0,568111323.0,0.0,568111322.2207105,136453440.52157536,5685561.083333333,1.0,96063.3923,-62.25,-139.5,-61.68928571428571,-139.25,-63.025,-140.0,24.0,361.5833333333333,-27.791666666666668
0,0.0,0.0,139929328.0,0.0,139929328.73063836,32468670.577126183,2705723.5,1.0,49713.59420000001,-61.25,-139.416667,-60.58,-139.12393617021277,-61.73928571428571,-140.083333,12.0,567.6666666666666,-45.083333333333336
0,0.0,0.0,65351384.0,0.0,65351384.543682575,14592934.353310369,2918587.8,1.0,21557.1402,-59.83,-139.5,-59.67,-139.12393617021277,-60.25,-140.45053191489362,33.0,2082.4,19.8
0,0.0,0.0,701462598.0,60.0,701462539.2372295,144645375.43610948,5165907.25,1.0,107288.87430000001,-63.5,-138.666667,-62.975,-137.8473404255319,-64.0,-139.17393617021278,28.0,349.0357142857143,-23.5
0,0.0,0.0,457016095.0,0.0,457016093.20907223,106098510.56685656,4080713.0384615385,1.0,103988.0158,-62.25,-138.5,-61.68928571428571,-137.8473404255319,-63.025,-139.0,26.0,281.7692307692308,-26.923076923076923
0,0.0,0.0,396591230.0,0.0,396591229.2445615,87197914.96079299,3633247.4166666665,1.0,99657.07179999999,-61.17,-138.5,-60.58,-137.8473404255319,-61.73928571428571,-139.17393617021278,62.99999999999999,412.3333333333333,-20.083333333333332
0,0.0,0.0,3469116888.0,1290.0,3469115599.929886,113876334.38931765,2846909.325,1.0,173645.0902,-59.67,-138.166667,-59.11785714285714,-137.8473404255319,-60.45357142857143,-139.0,129.0,1555.175,30.3
0,0.0,0.0,3895645.0,0.0,3895645.2363222395,844662.1853634339,844663.0,1.0,4432.1987,-59.0,-137.916667,-59.0,-137.8473404255319,-59.0,-137.916667,4.0,2202.0,54.0
0,0.0,0.0,392725156.0,0.0,392725153.3926436,98243309.98178639,5170701.631578947,1.0,72932.67390000001,-63.5,-137.25,-62.975,-136.57074468085105,-64.0,-137.75,30.0,334.2631578947368,-22.31578947368421
0,0.0,0.0,1271074516.0,104.0,1271074415.0021229,147663383.82210732,4922113.866666666,1.0,119616.8038,-62.42,-137.083333,-61.83,-136.57074468085105,-62.83,-137.89734042553192,30.0,276.73333333333335,-20.033333333333335
0,0.0,0.0,685582705.0,0.0,685582703.6452599,149903350.1222895,5551976.925925926,1.0,112435.1071,-61.08,-137.166667,-60.40357142857143,-136.57074468085105,-61.73928571428571,-137.89734042553192,539.0,350.25925925925924,-11.962962962962964
0,0.0,0.0,1495777084.0,382.0,1495776703.4707534,130678458.52355398,3959954.3333333335,1.0,142974.8635,-59.67,-137.5,-59.11785714285714,-136.57074468085105,-60.45357142857143,-137.89734042553192,34.0,1036.8181818181818,10.636363636363637
0,0.0,0.0,66044914.0,0.0,66044913.50274712,11670360.473864302,1167037.0,1.0,44557.4983,-58.83,-137.083333,-58.5,-136.75,-59.16785714285714,-137.89734042553192,17.0,1941.0,41.2
0,0.0,0.0,10656611797.0,64.0,10656611731.91136,494990859.64335084,7983724.548387097,1.0,238902.59820000004,-63.33,-135.833333,-62.975,-135.29414893617022,-64.0,-136.62074468085106,280.0,327.46774193548384,-21.887096774193548
0,0.0,0.0,28145610415.0,301.0,28145610107.72923,840057661.8837734,10000687.476190476,1.0,336138.15490000014,-62.25,-135.833333,-61.68928571428571,-135.29414893617022,-63.025,-136.62074468085106,430.0,299.20238095238096,-10.630952380952381
0,0.0,0.0,237297469696.0,13046.0,237297456656.79678,999365859.7528538,8690138.921739131,1.0,478881.2994,-61.08,-135.75,-60.40357142857143,-135.29414893617022,-61.73928571428571,-136.62074468085106,3814.0,317.6521739130435,-6.721739130434782
0,0.0,0.0,15504099390.0,502.0,15504098891.38112,367917271.00251424,5574505.106060606,1.0,283936.6231,-60.08,-135.833333,-59.25,-135.29414893617022,-60.45357142857143,-136.62074468085106,653.0,602.6969696969697,-0.9545454545454546
0,0.0,0.0,221448839.0,0.0,221448839.65770462,22583019.924726665,1613073.7857142857,1.0,62649.58829999999,-58.67,-135.666667,-58.08,-135.29414893617022,-59.16785714285714,-136.62074468085106,161.0,1533.4285714285713,53.214285714285715
0,0.0,0.0,19306761875.0,0.0,19306761876.07368,758432313.7348447,11153417.338235294,1.0,260845.30709999998,-63.5,-134.666667,-62.975,-134.01755319148936,-64.0,-135.34414893617023,68.0,368.04411764705884,-20.941176470588236
0,0.0,0.0,50199270654.0,125.0,50199270526.033485,1028246860.037061,11818930.43678161,1.0,347692.8795000002,-62.33,-134.666667,-61.68928571428571,-134.01755319148936,-63.025,-135.34414893617023,87.0,349.85057471264366,-10.206896551724139
