,%cropland,%cropland 2000,Calories,Calories 2000,Change_in_Production,Change_in_Yield,calories_per_ha,calories_per_ha 2000,ha_per_cell_5m,lat,lon,max_lat,max_lon,min_lat,min_lon,population,precip,temp_avg
0,0.0,0.0,1153699070.0,839.0,1153698231.801151,11616796.960095674,1452100.5,1.0,38195.890400000004,-56.25,-160.083333,-56.17,-159.833333,-56.59642857142857,-160.416667,58.0,762.125,59.875
0,0.0,0.0,5566108366.0,11769018820.0,-6202910454.649656,-2090952.7015456809,1572217.3333333333,1920709.3333333333,47840.78700000001,-22.08,-159.583333,-22.0,-159.54946808510638,-22.17,-159.75,30118.0,2375.5,207.5
0,0.0,0.0,144801897.0,0.0,144801896.3792215,37677116.188626364,18838559.0,1.0,7386.9812,-64.5,-158.333333,-64.5,-158.27287234042552,-64.67,-158.5,2.0,420.5,4.0
0,0.0,0.0,1102503915.0,0.0,1102503916.046697,276028057.58892816,21232928.53846154,1.0,49938.6913,-63.5,-158.833333,-62.975,-158.416667,-64.17,-159.5994680851064,13.0,464.46153846153845,13.461538461538462
0,0.0,0.0,43172212.0,0.0,43172211.69898638,10241240.814417403,10241242.0,1.0,4051.1196,-61.92,-159.5,-61.92,-159.5,-61.92,-159.5994680851064,1.0,536.0,22.0
0,0.0,0.0,40732157.0,0.0,40732157.00868488,9309117.61851558,9309119.0,1.0,4204.8667,-60.75,-159.0,-60.75,-159.0,-60.75,-159.0,1.0,619.0,19.0
0,0.0,0.0,171684774.0,0.0,171684773.8668015,38747974.925377645,9686995.0,1.0,17070.0059,-60.25,-158.916667,-60.08,-158.666667,-60.45357142857143,-159.416667,4.0,646.75,23.75
0,0.0,0.0,150219238.0,113.0,150219125.30540353,6220120.2190246405,1244025.0,1.0,23570.749899999995,-56.67,-159.166667,-56.54642857142857,-158.27287234042552,-57.25,-159.333333,11.0,604.4,59.6
0,0.0,0.0,32201523147.0,55093565525.0,-22892042376.65227,-6081719.407392368,4242056.5,5762486.0,31896.995000000006,-22.08,-159.416667,-22.0,-159.416667,-22.17,-159.5994680851064,50562.000000000015,2715.0,237.5
0,0.0,0.0,55427686.0,0.0,55427685.91382363,15787271.898503518,15787273.0,1.0,3373.9840000000013,-66.92,-157.583333,-66.83214285714286,-157.583333,-66.92,-157.583333,1.0,333.0,-22.0
0,0.0,0.0,568227136.0,0.0,568227135.5072651,149746877.39037514,16638542.777777778,1.0,32776.5848,-64.92,-157.5,-64.26071428571427,-156.99627659574466,-65.59642857142858,-157.916667,9.0,420.44444444444446,-2.3333333333333335
0,0.0,0.0,365449391.0,0.0,365449391.14695144,91841679.98320149,22960421.0,1.0,15302.8285,-63.58,-157.583333,-62.975,-157.5,-64.08,-158.166667,4.0,479.75,11.75
0,0.0,0.0,150960110.0,0.0,150960110.16189855,36018050.39893885,18009026.0,1.0,8080.0686000000005,-61.75,-157.166667,-61.68928571428571,-157.166667,-62.25,-157.333333,2.0,580.5,16.5
0,0.0,0.0,19149444.0,19.0,19149424.864578694,2090101.1517248673,1045051.5,1.0,9109.9006,-58.0,-157.083333,-58.0,-156.99627659574466,-58.08,-157.583333,2.0,595.5,54.0
0,0.0,0.0,131298819.0,93.0,131298727.71985517,7553371.716312448,1510675.2,1.0,23245.160299999996,-57.42,-157.5,-56.92,-157.5,-57.58,-157.916667,5.0,590.2,57.2
0,0.1,0.1,66766616760.0,615014496296.0,-548247879535.6098,-117886344.89707716,3655177.8,15443812.2,80067.732,-21.5,-158.0,-21.42,-157.833333,-21.58,-158.166667,1340992.9999999995,2094.7,239.4
0,0.0,0.0,52275076.0,0.0,52275076.13598803,15472088.225340964,15472089.0,1.0,3246.9014,-67.83,-156.25,-67.83,-156.25,-67.83,-156.25,1.0,333.0,-61.0
0,0.0,0.0,362763768.0,0.0,362763767.5713383,99525060.25752947,14217866.714285715,1.0,24523.806,-66.08,-155.916667,-65.54642857142856,-155.71968085106383,-66.5,-156.5,7.0,420.2857142857143,-17.285714285714285
0,0.0,0.0,289165889.0,0.0,289165889.60349417,75999511.8724439,18999878.75,1.0,14604.0455,-64.75,-156.333333,-64.75,-155.916667,-65.33,-156.833333,4.0,445.75,-2.25
0,0.0,0.0,116948409.0,0.0,116948408.984743,27666923.076360404,13833463.0,1.0,8124.316,-61.83,-155.75,-61.83,-155.71968085106383,-61.83,-156.083333,2.0,606.5,21.0
0,0.0,0.0,201702591.0,0.0,201702590.46388572,47260050.82082565,6751436.857142857,1.0,28787.455,-61.5,-156.333333,-61.25,-155.71968085106383,-61.73928571428571,-156.916667,7.0,622.0,27.428571428571427
0,0.0,0.0,6546419.0,0.0,6546418.540924682,1443950.128093779,1443951.0,1.0,4356.8706,-59.58,-155.833333,-59.58,-155.71968085106383,-59.58,-155.833333,1.0,689.0,52.0
0,0.0,0.0,33988778.0,5.0,33988773.66420622,7273838.521643264,1454768.8,1.0,22439.1154,-58.58,-155.916667,-58.17,-155.71968085106383,-58.83,-156.166667,5.0,735.6,49.6
0,0.15384615384615385,0.15384615384615385,35962652160.0,687027078158.0,-651064426000.1205,-178762170.23348796,1098883.2307692308,14849819.461538462,104508.79840000003,-20.92,-156.416667,-20.75,-156.166667,-21.17,-156.916667,185576.0,1744.1538461538462,208.15384615384616
0,0.125,0.125,5986822429.0,307636497.0,5679185933.279887,4524309.266629936,916141.125,350602.5,64717.9329,-20.0,-155.833333,-19.58,-155.71968085106383,-20.17,-156.0,46750.000000000015,1142.0,201.75
0,0.0,0.0,1930457706.0,1015.0,1930456690.1099095,5022942.07337395,1674315.3333333333,1.0,24389.7415,-19.17,-155.75,-19.08,-155.71968085106383,-19.17,-155.833333,1794.0,1396.0,202.66666666666666
0,0.0,0.0,74602770.0,0.0,74602770.30182719,21321630.879714448,21321632.0,1.0,3362.466,-67.0,-154.75,-67.0,-154.75,-67.0,-154.75,1.0,422.0,-42.0
0,0.0,0.0,56246985.0,0.0,56246985.36443893,15243986.786057912,15243988.0,1.0,3545.8801,-65.67,-155.416667,-65.54642857142856,-155.416667,-65.67,-155.416667,1.0,459.0,-13.0
0,0.0,0.0,478130651.0,0.0,478130651.4614468,125119809.17138734,13902201.888888888,1.0,33015.035,-64.83,-155.25,-64.5,-154.666667,-65.0,-155.76968085106384,9.0,478.1111111111111,-5.333333333333333
0,0.0,0.0,186530897.0,0.0,186530896.9459335,46626956.02692236,23313479.0,1.0,7668.0315,-63.0,-154.666667,-62.975,-154.666667,-64.08,-154.833333,2.0,488.0,0.5
0,0.0,0.0,611048412.0,0.0,611048411.5629793,146703356.97199538,20957623.57142857,1.0,28069.624799999998,-62.08,-155.166667,-61.83,-154.833333,-63.025,-155.416667,7.0,558.0,9.571428571428571
0,0.0,0.0,351362203.0,0.0,351362202.8175219,81866512.043427,9096280.333333334,1.0,37153.4355,-61.42,-155.25,-60.75,-154.666667,-61.58,-155.76968085106384,9.0,614.6666666666666,23.11111111111111
0,0.0,0.0,123850007.0,0.0,123850007.06570089,27492157.213024154,1718260.8125,1.0,69222.66949999999,-59.75,-154.916667,-59.42,-154.666667,-60.45357142857143,-155.76968085106384,16.0,739.5625,50.75
0,0.0,0.0,49926863.0,0.0,49926863.96379445,10754272.728149023,1344285.0,1.0,35767.892900000006,-58.67,-155.25,-58.17,-154.44308510638297,-59.0,-155.5,8.0,911.125,47.5
0,0.11764705882352941,0.11764705882352941,44966238783.0,59105029303.0,-14138790523.82634,21098032.21630609,1033003.5882352941,412473.35294117645,275405.6508,-19.75,-155.333333,-19.26071428571428,-155.0,-20.08,-155.76968085106384,174614.00000000003,2782.8529411764707,192.2058823529412
0,0.0,0.0,2679938269.0,3610.0,2679934658.8774347,2081551.7894998698,1040777.0,1.0,16252.975699999999,-19.17,-155.583333,-19.17,-155.583333,-19.310714285714276,-155.76968085106384,1026.0,1695.5,198.0
0,0.0,0.0,150255442.0,0.0,150255442.82092428,43570447.81982505,14523483.666666666,1.0,9925.7962,-67.5,-154.083333,-67.08,-153.1664893617021,-67.58,-154.166667,3.0,401.6666666666667,-59.666666666666664
0,0.0,0.0,136813132.0,0.0,136813131.86748356,38835513.34589799,19417757.5,1.0,6770.9888,-66.83,-154.25,-66.83,-154.25,-66.88214285714287,-154.49308510638298,2.0,452.5,-36.0
0,0.0,0.0,185952717.0,0.0,185952716.51223138,49202372.46939008,12300594.25,1.0,14524.797199999999,-65.0,-154.166667,-65.0,-154.0,-65.08,-154.333333,4.0,496.25,-9.0
0,0.0,0.0,104250314.0,0.0,104250313.80392826,25865050.27996885,25865051.0,1.0,3873.3559999999998,-63.25,-153.666667,-63.25,-153.666667,-63.25,-153.666667,1.0,455.0,10.0
0,0.0,0.0,218286233.0,0.0,218286233.64536768,52372287.566703595,8728715.333333334,1.0,24107.4047,-62.08,-153.75,-61.83,-153.1664893617021,-62.58,-154.25,6.0,537.3333333333334,-18.666666666666668
0,0.0,0.0,307910131.0,0.0,307910131.7155168,71534231.40760024,5961186.75,1.0,49669.438299999994,-61.25,-153.75,-60.67,-153.333333,-61.73928571428571,-154.333333,12.0,602.8333333333334,1.25
0,0.0,0.0,141124298.0,0.0,141124296.45810193,31620727.881502297,2258624.4285714286,1.0,60216.05930000001,-60.0,-154.0,-59.11785714285714,-153.416667,-60.45357142857143,-154.49308510638298,14.0,744.5,43.357142857142854
0,0.0,0.0,5424138.0,0.0,5424138.203858456,1169209.679162315,584605.5,1.0,8917.979299999999,-58.75,-154.0,-58.75,-154.0,-58.83,-154.0,2.0,1124.0,38.0
0,0.0,0.0,36036536.0,0.0,36036536.36296636,7444125.128162809,2481376.0,1.0,13913.393,-57.42,-153.666667,-57.08,-153.333333,-57.67,-153.75,22.0,1419.0,57.0
0,0.0,0.0,122865053.0,0.0,122865053.68274781,39542753.50140093,13180919.0,1.0,8959.0627,-69.75,-151.916667,-69.40357142857142,-151.88989361702127,-69.83,-152.0,3.0,187.33333333333334,-71.66666666666667
0,0.0,0.0,87686175.0,0.0,87686174.27366462,27220961.869550794,13610482.0,1.0,6191.2880000000005,-68.92,-151.916667,-68.92,-151.88989361702127,-68.92,-152.0,2.0,237.5,-64.5
0,0.0,0.0,63261780.0,0.0,63261780.49159802,18018629.512896825,18018631.0,1.0,3373.9840000000013,-66.92,-152.333333,-66.83214285714286,-152.333333,-66.92,-152.333333,1.0,412.0,-32.0
0,0.0,0.0,232371364.0,0.0,232371363.36909485,65041481.810346216,16260371.5,1.0,13725.736700000001,-66.42,-152.166667,-66.17,-151.88989361702127,-66.88214285714287,-153.0,4.0,432.25,-21.5
0,0.0,0.0,414135347.0,0.0,414135345.9155824,105058579.21597198,17509764.166666668,1.0,22735.6487,-63.92,-152.333333,-63.58,-152.166667,-64.31071428571428,-152.666667,6.0,424.3333333333333,5.833333333333333
0,0.0,0.0,543564107.0,0.0,543564106.1819601,130391942.05267937,9313711.214285715,1.0,56095.6413,-62.25,-152.75,-61.83,-152.25,-62.58,-153.21648936170212,14.0,541.7142857142857,-8.071428571428571
0,0.0,0.0,202132920.0,0.0,202132918.01905233,46843002.53014852,5204779.111111111,1.0,37482.3097,-61.08,-152.916667,-60.67,-152.25,-61.73928571428571,-153.21648936170212,9.0,734.0,24.333333333333332
0,0.0,0.0,2120941.0,0.0,2120940.9108869587,479753.08960961,479754.0,1.0,4248.477,-60.42,-152.916667,-60.42,-152.916667,-60.45357142857143,-152.916667,1.0,819.0,40.0
0,0.0,0.0,14110792.0,0.0,14110791.767823778,2939485.377032972,2939486.0,1.0,4613.210999999998,-57.58,-152.916667,-57.58,-152.916667,-57.58,-152.916667,9.000000000000002,1622.0,61.0
0,0.0,0.0,259264454.0,0.0,259264453.85666052,83635082.5705111,13939181.333333334,1.0,17882.894699999997,-69.67,-151.0,-69.40357142857142,-150.916667,-70.0,-151.75,6.0,198.0,-65.33333333333333
0,0.0,0.0,405394287.0,0.0,405394286.41259915,127250619.69553134,14138958.777777778,1.0,27545.0646,-69.25,-151.333333,-68.83,-151.0,-69.45357142857144,-151.93989361702128,9.0,228.0,-63.666666666666664
0,0.0,0.0,22150674.0,0.0,22150674.091662746,6627070.91037129,6627072.0,1.0,3212.097,-68.08,-150.833333,-68.08,-150.833333,-68.16785714285714,-150.833333,1.0,327.0,-77.0
0,0.0,0.0,99840517.0,0.0,99840517.44006765,27638801.813448623,13819402.0,1.0,6943.1866,-66.17,-151.583333,-66.17,-151.583333,-66.25,-151.93989361702128,2.0,425.5,-9.0
0,0.0,0.0,791917602.0,0.0,791917602.6929275,207420879.6574763,18856444.636363637,1.0,40288.24080000001,-64.67,-150.833333,-64.42,-150.6132978723404,-65.59642857142858,-151.75,11.0,474.09090909090907,1.0
0,0.0,0.0,254196618.0,0.0,254196618.0107685,64646174.815137714,16161544.75,1.0,15201.730899999999,-63.92,-150.916667,-62.975,-150.75,-64.17,-151.75,4.0,545.0,3.5
0,0.0,0.0,72189469.0,0.0,72189469.46776566,17454461.034620993,3490893.2,1.0,20111.469299999997,-61.92,-150.833333,-61.68928571428571,-150.75,-62.67,-151.5,5.0,692.4,34.6
0,0.0,0.0,305799754.0,110.0,305799644.6480134,16579229.192632154,2072404.625,1.0,33561.560399999995,-60.58,-150.916667,-60.40357142857143,-150.6132978723404,-61.73928571428571,-151.416667,20324.99999999999,613.75,52.75
0,0.0,0.0,225795502.0,43.0,225795458.10071728,27032349.90251574,3379044.75,1.0,34291.9989,-60.17,-151.0,-59.75,-150.75,-60.45357142857143,-151.333333,762.0,710.25,50.375
0,0.0,0.0,422993849.0,0.0,422993847.67979455,123066296.1232006,13674033.888888888,1.0,26806.7004,-69.83,-150.25,-69.40357142857142,-149.33670212765958,-70.0,-150.66329787234042,9.0,211.55555555555554,-61.0
0,0.0,0.0,44918865.0,0.0,44918865.37463808,13487664.442531819,6743833.5,1.0,6400.9634,-68.17,-149.916667,-68.11785714285713,-149.916667,-68.17,-150.66329787234042,2.0,322.0,-91.5
0,0.0,0.0,747781195.0,0.0,747781196.9355309,204734301.91143832,15748793.461538462,1.0,45628.0287,-65.92,-149.916667,-65.54642857142856,-149.5,-66.42,-150.66329787234042,13.0,401.15384615384613,-8.923076923076923
0,0.0,0.0,920658104.0,0.0,920658103.0680523,242020883.1603331,18616991.923076924,1.0,47437.120500000005,-64.83,-150.083333,-64.26071428571427,-149.583333,-65.59642857142858,-150.66329787234042,13.0,457.38461538461536,1.7692307692307692
0,0.0,0.0,754074212.0,0.0,754074211.2000736,191723855.3364862,13694562.07142857,1.0,53295.85440000001,-63.92,-150.083333,-62.975,-149.33670212765958,-64.31071428571428,-150.66329787234042,14.0,587.0,-1.8571428571428572
0,0.0,0.0,7604346823.0,1715.0,7604345105.166783,136426057.6837054,3410652.5,1.0,161191.7056,-62.0,-150.083333,-61.68928571428571,-149.33670212765958,-62.83,-150.66329787234042,11176.999999999996,670.85,41.625
0,0.0,0.0,13550679978.0,5831.0,13550674151.406033,79864133.9738184,1815094.9545454546,1.0,182021.42079999996,-61.33,-149.916667,-60.40357142857143,-149.33670212765958,-61.73928571428571,-150.66329787234042,414251.9999999999,582.0227272727273,54.97727272727273
0,0.0,0.0,107947259.0,0.0,107947259.37215209,24241920.93441602,3463132.5714285714,1.0,29934.8385,-60.25,-150.25,-59.83,-149.33670212765958,-60.45357142857143,-150.66329787234042,445.00000000000006,964.1428571428571,40.42857142857143
0,0.0,0.0,399949962.0,0.0,399949961.5550396,129033207.31408177,14337024.0,1.0,26806.6881,-69.75,-148.75,-69.40357142857142,-148.25,-70.0,-149.166667,9.0,216.88888888888889,-57.77777777777778
0,0.0,0.0,191254302.0,0.0,191254302.39513808,59356446.52530032,9892742.166666666,1.0,18724.9318,-68.42,-148.416667,-68.33,-148.06010638297872,-69.45357142857144,-149.083333,6.0,273.3333333333333,-81.83333333333333
0,0.0,0.0,597857162.0,0.0,597857162.5467336,164760941.44221807,16476095.1,1.0,34887.0659,-66.0,-148.833333,-65.54642857142856,-148.333333,-66.67,-149.3867021276596,10.0,366.2,-7.6
0,0.0,0.0,1781258559.0,38.0,1781258520.8153868,350004139.70187503,16666864.857142856,1.0,76474.899,-64.92,-148.583333,-64.26071428571427,-148.06010638297872,-65.59642857142858,-149.3867021276596,1531.0000000000002,381.3809523809524,2.8095238095238093
0,0.0,0.0,575727334.0,0.0,575727333.6124184,145528465.78291526,13229861.636363637,1.0,41878.2424,-63.83,-148.916667,-63.25,-148.333333,-64.31071428571428,-149.3867021276596,11.0,471.45454545454544,-6.7272727272727275
0,0.0,0.0,5699269179.0,867.0,5699268308.226051,301015469.4662608,7341841.731707317,1.0,165341.56349999996,-61.92,-148.916667,-61.68928571428571,-148.25,-63.025,-149.3867021276596,6526.0,614.9512195121952,9.292682926829269
0,0.0,0.0,16650468864.0,3471.0,16650465395.176065,299907136.99891347,5998143.68,1.0,205759.55479999998,-61.5,-148.916667,-60.40357142857143,-148.06010638297872,-61.73928571428571,-149.3867021276596,59726.00000000001,727.98,25.74
0,0.0,0.0,57248155.0,0.0,57248155.44102525,16305789.833277585,16305791.0,1.0,3373.9840000000013,-66.92,-147.25,-66.83214285714286,-147.25,-66.92,-147.25,1.0,303.0,-16.0
0,0.0,0.0,295697030.0,0.0,295697030.93850476,81930539.3582028,16386108.8,1.0,17328.9149,-66.33,-147.833333,-65.54642857142856,-147.5,-66.75,-148.11010638297873,5.0,344.0,-7.4
0,0.0,0.0,16142088918.0,2022.0,16142086897.381008,742028903.7401326,12164409.229508197,1.0,222651.98689999996,-64.92,-147.416667,-64.26071428571427,-146.916667,-65.59642857142858,-148.11010638297873,125489.99999999999,407.08196721311475,3.5901639344262297
0,0.0,0.0,282873255.0,8.0,282873246.21289,64421118.69661365,8052640.875,1.0,30493.744599999998,-63.5,-147.333333,-63.5,-146.916667,-64.31071428571428,-148.11010638297873,69.0,373.5,-26.625
0,0.0,0.0,211957077.0,0.0,211957076.8311037,51555187.85604733,17185063.666666668,1.0,11854.1657,-62.67,-147.25,-62.58,-147.0,-62.75,-147.416667,3.0,403.6666666666667,-3.6666666666666665
0,0.0,0.0,75426374.0,13.0,75426361.06411815,5915852.411292497,5915853.0,1.0,4084.2090000000003,-61.67,-148.0,-61.67,-148.0,-61.73928571428571,-148.11010638297873,19.0,648.0,-12.0
0,0.0,0.0,53366753.0,0.0,53366753.04901778,15304788.496188736,15304789.0,1.0,3350.9412,-67.08,-146.5,-67.08,-146.5,-67.08,-146.5,1.0,262.0,-18.0
0,0.0,0.0,262992554.0,0.0,262992553.51983893,73521997.7298871,14704400.6,1.0,17191.6763,-66.5,-146.25,-66.25,-145.833333,-66.67,-146.83351063829787,5.0,280.6,-7.8
0,0.0,0.0,4740304654.0,306.0,4740304347.420851,279516107.90048707,14711375.105263159,1.0,69881.7547,-64.67,-146.083333,-64.26071428571427,-145.50691489361702,-65.17,-146.83351063829787,1701.0,366.42105263157896,-5.947368421052632
0,0.0,0.0,120256043280.0,6998.0,120256036282.1823,673407134.0227416,13468143.68,1.0,190114.24459999998,-63.83,-145.75,-63.17,-145.50691489361702,-64.31071428571428,-146.416667,851.0,347.32,-10.82
0,0.0,0.0,1235921663.0,4.0,1235921658.6038332,283084388.7943713,16652023.823529411,1.0,68005.06049999999,-62.42,-146.0,-61.68928571428571,-145.50691489361702,-63.025,-146.83351063829787,17.0,396.47058823529414,-2.0
0,0.0,0.0,99153159.0,0.0,99153158.55045322,23189935.735171426,7729979.333333333,1.0,12329.6719,-61.5,-146.166667,-61.42,-145.50691489361702,-61.5,-146.416667,3.0,653.0,-5.666666666666667
0,0.0,0.0,50419284.0,0.0,50419284.48512568,14661508.796051156,14661510.0,1.0,3304.7709999999997,-67.42,-144.75,-67.42,-144.75,-67.42,-144.75,1.0,203.0,-42.0
0,0.0,0.0,159445691.0,0.0,159445690.18513006,44630065.09379197,14876689.333333334,1.0,10305.6286,-66.75,-144.75,-65.92,-144.416667,-66.75,-145.25,3.0,237.0,-18.666666666666668
0,0.0,0.0,5903216510.0,385.0,5903216127.232772,297865312.3706988,14893266.7,1.0,74129.5852,-64.5,-145.166667,-64.26071428571427,-144.583333,-64.83,-145.55691489361703,629.0,351.4,-12.5
0,0.06593406593406594,0.06593406593406594,599898756448.0,33609.0,599898722837.6771,1116102396.2680228,12264862.472527472,1.0,346007.89570000005,-63.75,-145.0,-63.17,-144.23031914893616,-64.31071428571428,-145.55691489361703,1551.0,352.46153846153845,-17.945054945054945
0,0.0,0.0,6474041390.0,656.0,6474040733.523775,163879706.9559931,11705694.42857143,1.0,56759.33490000001,-61.75,-145.0,-61.68928571428571,-144.23031914893616,-62.5,-145.55691489361703,14.0,481.2857142857143,1.6428571428571428
0,0.0,0.0,977407361.0,80.0,977407279.7546573,82015370.9135684,5467692.466666667,1.0,62064.935000000005,-61.17,-144.75,-60.75,-144.23031914893616,-61.73928571428571,-145.416667,73.0,996.8,19.533333333333335
0,0.0,0.0,50061936.0,0.0,50061935.62381505,14923672.268641595,14923673.0,1.0,3223.705,-68.0,-144.166667,-68.0,-144.166667,-68.0,-144.28031914893617,1.0,195.0,-59.0
0,0.0,0.0,38673657.0,0.0,38673657.44481998,10447693.993454553,10447695.0,1.0,3557.2808,-65.58,-144.0,-65.54642857142856,-144.0,-65.58,-144.0,1.0,270.0,-12.0
0,0.0,0.0,265632757.0,12.0,265632745.86691415,60441277.21825034,8634469.0,1.0,26934.239100000003,-63.5,-144.083333,-62.975,-143.333333,-63.92,-144.28031914893617,25.0,334.7142857142857,-18.571428571428573
0,0.0,0.0,83134438.0,0.0,83134437.89651673,19863831.08575201,3972767.2,1.0,20089.6719,-62.25,-143.916667,-61.83,-143.166667,-62.33,-144.28031914893617,5.0,543.0,-26.4
0,0.0,0.0,235699943.0,0.0,235699943.34509456,54321115.88390353,7760160.428571428,1.0,29160.6181,-61.0,-143.75,-60.92,-143.083333,-61.25,-144.28031914893617,27.0,1204.857142857143,11.142857142857142
0,0.0,0.0,21862200.0,0.0,21862199.45608174,4935080.99957056,2467541.5,1.0,8518.7055,-60.25,-143.916667,-60.25,-143.916667,-60.45357142857143,-144.28031914893617,18.000000000000004,2246.0,67.5
0,0.0,0.0,33557737.0,0.0,33557736.65754774,8979408.142936556,8979409.0,1.0,3591.4373,-65.33,-142.916667,-65.33,-142.916667,-65.33,-143.00372340425534,1.0,274.0,-16.0
0,0.0,0.0,374600210.0,0.0,374600210.36346954,92575436.11414659,8415949.727272727,1.0,42752.0122,-63.08,-142.333333,-62.975,-141.67712765957447,-63.33,-143.00372340425534,11.0,320.6363636363636,-19.545454545454547
0,0.0,0.0,200415655.0,0.0,200415655.11054596,48711998.86949462,8118667.333333333,1.0,23774.9019,-62.5,-142.083333,-62.25,-141.833333,-62.83,-142.666667,6.0,439.5,-22.5
0,0.0,0.0,116696772.0,0.0,116696772.1885015,27273993.78364049,6818499.5,1.0,16446.569,-61.67,-142.166667,-60.83,-142.083333,-61.73928571428571,-142.666667,4.0,932.5,-17.0
0,0.0,0.0,34765349.0,0.0,34765349.121317185,7823819.3191201165,7823820.0,1.0,4270.2285,-60.25,-142.333333,-60.25,-142.333333,-60.25,-142.333333,9.000000000000002,2010.0,19.0
0,0.0,0.0,17042581.0,0.0,17042581.039509278,4604055.103462065,4604056.0,1.0,3557.2808,-65.58,-140.583333,-65.54642857142856,-140.583333,-65.58,-140.583333,1.0,317.0,-49.0
0,0.0,0.0,239555500.0,0.0,239555499.56685773,62664487.16053796,6266449.7,1.0,36742.40900000001,-64.67,-141.083333,-64.42,-140.833333,-65.08,-141.416667,10.0,328.4,-23.1
0,0.0,0.0,92889501.0,0.0,92889501.23239692,23345992.175487284,5836499.25,1.0,15291.5847,-63.5,-140.75,-63.25,-140.583333,-64.31071428571428,-141.72712765957448,4.0,320.0,-30.75
0,0.0,0.0,70713247.0,0.0,70713246.91538228,17209432.307124898,5736478.333333333,1.0,11887.3839,-62.58,-141.416667,-62.25,-141.333333,-63.025,-141.5,3.0,438.6666666666667,-28.333333333333332
0,0.0,0.0,101814287.0,8.0,101814278.26363665,21459426.554706506,5364857.75,1.0,14864.3464,-64.42,-139.75,-64.26071428571427,-139.583333,-64.5,-140.083333,4.0,361.0,-28.5
0,0.0,0.0,2916686134.0,323.0,2916685811.619324,170110603.8656937,7732301.136363637,1.0,83386.32160000001,-63.92,-139.666667,-63.25,-139.12393617021277,-64.17,-139.916667,2284.0,363.3181818181818,-20.954545454545453
0,0.0,0.0,105494788.0,0.0,105494788.00030302,25329922.277413048,6332481.25,1.0,16049.489,-62.25,-139.75,-61.68928571428571,-139.25,-62.42,-140.25,4.0,406.0,-20.5
0,0.0,0.0,36298173.0,0.0,36298172.279789366,8447492.160194436,2815831.3333333335,1.0,12384.5954,-61.42,-140.0,-61.17,-139.416667,-61.42,-140.083333,3.0,596.3333333333334,-39.0
0,0.0,0.0,43925269.0,0.0,43925268.920424186,12042827.640467184,6021415.0,1.0,7011.8356,-65.92,-138.0,-65.92,-138.0,-66.0,-138.416667,2.0,383.0,-46.5
0,0.0,0.0,299168083.0,60.0,299168023.4945243,47553378.78089376,4755338.9,1.0,38105.9924,-63.67,-138.833333,-63.42,-138.666667,-64.31071428571428,-139.17393617021278,10.0,376.3,-19.8
0,0.0,0.0,25099324.0,0.0,25099324.06069381,6138866.242940815,6138867.0,1.0,3929.137,-62.83,-138.416667,-62.83,-138.416667,-62.83,-138.416667,1.0,324.0,-9.0
