,%cropland,%cropland 2000,Calories,Calories 2000,Change_in_Production,Change_in_Yield,calories_per_ha,calories_per_ha 2000,ha_per_cell_5m,lat,lon,max_lat,max_lon,min_lat,min_lon,population,precip,temp_avg
0,0.0,0.0,3024394384.0,301.0,3024394078.549968,198249655.79759794,9440460.714285715,1.0,84586.29729999998,-62.0,-136.25,-61.68928571428571,-135.29414893617022,-62.5,-136.62074468085106,208.0,289.0952380952381,-18.285714285714285
0,0.0,0.0,186992177266.0,13046.0,186992164228.33102,775378204.2856468,8912394.172413792,1.0,362198.1207,-61.08,-135.75,-60.40357142857143,-135.29414893617022,-61.58,-136.62074468085106,3797.9999999999995,319.42528735632186,-12.183908045977011
0,0.0,0.0,3870192194.0,502.0,3870191691.3904557,112122451.05242634,7474831.066666666,1.0,64064.09699999998,-60.25,-135.416667,-60.0,-135.29414893617022,-60.45357142857143,-136.0,242.0,417.26666666666665,-15.0
0,0.0,0.0,1416935131.0,125.0,1416935004.2071886,109196482.09207821,12132943.333333334,1.0,36504.1451,-61.83,-135.0,-61.68928571428571,-134.916667,-62.17,-135.34414893617023,9.0,319.1111111111111,-10.555555555555555
0,0.0,0.0,48885836816.0,5051.0,48885831772.06312,562353983.3973712,10413963.722222222,1.0,225835.8412999999,-60.92,-135.0,-60.40357142857143,-134.166667,-61.5,-135.34414893617023,48969.000000000015,291.3333333333333,-0.7592592592592593
0,0.0,0.0,16226176519.0,1637.0,16226174882.55127,364636463.23893994,11394890.40625,1.0,137015.7364,-60.25,-134.833333,-59.75,-134.01755319148936,-60.45357142857143,-135.34414893617023,931.9999999999998,352.03125,-2.65625
0,0.0,0.0,1039604580.0,75.0,1039604504.949325,13904078.873237355,13904080.0,1.0,4226.69,-60.58,-133.833333,-60.58,-133.833333,-60.58,-133.833333,1.0,302.0,-5.0
0,0.0,0.0,170007302.0,14.0,170007289.02792943,24919558.963585123,12459780.5,1.0,8648.668000000001,-59.42,-133.416667,-59.42,-133.416667,-60.25,-134.06755319148937,2.0,408.0,9.5
0,0.0,0.0,24385790.0,0.0,24385789.826000832,4828106.166605087,1609370.0,1.0,14550.3588,-55.58,-133.0,-55.5,-132.916667,-56.0,-133.0,127.0,2824.3333333333335,76.33333333333333
0,0.0,0.0,28833707.0,0.0,28833707.415834382,5630832.420704175,2815417.5,1.0,9841.105,-55.0,-133.0,-55.0,-133.0,-55.31071428571428,-133.166667,47.0,2659.0,83.5
0,0.0,0.0,991141240.0,0.0,991141240.1868337,24660853.370360013,3082607.625,1.0,40678.104,-53.83,-132.833333,-53.58,-132.7409574468085,-54.025,-133.0,116.0,2097.25,82.125
0,0.0,0.0,659855787.0,0.0,659855787.6218555,145071525.40526918,14507153.6,1.0,43719.3449,-59.42,-131.666667,-59.11785714285714,-131.46436170212766,-59.83,-132.0,10.0,532.6,-2.1
0,0.0,0.0,497509345.0,0.0,497509344.5718527,106549460.41127457,11838830.0,1.0,40467.1673,-58.33,-131.75,-58.17,-131.46436170212766,-58.83,-132.0,9.0,591.6666666666666,14.0
0,0.0,0.0,69720270.0,0.0,69720269.20507611,12278470.249951178,2046412.8333333333,1.0,29204.227,-55.58,-131.833333,-55.5,-131.46436170212766,-55.58,-132.7909574468085,2084.000000000001,3244.1666666666665,81.83333333333333
0,0.0,0.0,169913132.0,0.0,169913133.3147015,9075340.21125081,2268836.0,1.0,19967.843699999998,-54.0,-132.416667,-53.975,-132.333333,-55.17,-132.7909574468085,140.0,2194.0,85.5
0,0.0,0.0,2952685198.0,0.0,2952685197.0595517,89084189.31107284,2474561.8055555555,1.0,184083.58109999998,-53.5,-132.416667,-52.92,-131.916667,-54.025,-132.7909574468085,1202.0,2052.5555555555557,83.52777777777777
0,0.0,0.0,672670373.0,0.0,672670373.6875534,141063612.72356498,7836868.277777778,1.0,78412.0056,-59.58,-130.583333,-59.11785714285714,-130.1877659574468,-60.0,-131.51436170212767,18.0,601.0555555555555,-16.77777777777778
0,0.0,0.0,915903190.0,0.0,915903189.8134271,196170942.28433868,9341474.476190476,1.0,94230.93070000001,-58.67,-131.0,-58.08,-130.1877659574468,-59.16785714285714,-131.51436170212767,21.0,509.23809523809524,2.5714285714285716
0,0.0,0.0,188022394.0,0.0,188022393.33941573,17153222.520492356,1715323.2,1.0,48597.76409999999,-55.58,-131.083333,-55.260714285714286,-130.416667,-55.92,-131.51436170212767,37.0,2534.8,66.4
0,0.0,0.0,354023068.0,0.0,354023068.4555777,10960677.915420981,2740170.5,1.0,19856.1026,-54.5,-130.25,-54.42,-130.1877659574468,-55.31071428571428,-130.416667,1889.9999999999993,2340.25,77.0
0,0.0,0.0,82509371.0,0.0,82509371.49038291,18110025.055298325,6036676.0,1.0,13135.2533,-59.5,-130.083333,-59.11785714285714,-130.083333,-59.58,-130.083333,3.0,663.6666666666666,-23.333333333333332
0,0.0,0.0,178899964.0,0.0,178899963.51272798,38394719.57323746,12798240.666666666,1.0,13457.086000000001,-58.58,-130.166667,-58.33,-130.166667,-58.83,-130.2377659574468,12.000000000000002,519.3333333333334,2.6666666666666665
0,0.0,0.0,128427757.0,10.0,128427747.66534734,17085089.805397138,8542546.0,1.0,9184.109,-57.67,-129.833333,-57.67,-129.833333,-57.88214285714285,-130.2377659574468,2.0,549.0,-4.0
0,0.0,0.0,270521661.0,0.0,270521661.1656641,26465079.60782695,1556770.4117647058,1.0,82314.31780000002,-55.75,-129.416667,-55.260714285714286,-128.91117021276594,-56.0,-130.0,47.0,1163.235294117647,45.23529411764706
0,0.0,0.0,491241480.0,26.0,491241455.9173976,53287659.14796711,1567285.1176470588,1.0,169414.4739,-54.5,-129.333333,-53.975,-128.91117021276594,-55.31071428571428,-130.2377659574468,1357.0,1722.2058823529412,56.44117647058823
0,0.0,0.0,523228585.0,0.0,523228586.06365156,24057340.09488198,2405735.0,1.0,51066.80699999999,-53.58,-129.333333,-53.25,-128.91117021276594,-53.83,-130.2377659574468,50.0,2613.5,76.9
0,0.0,0.0,4483921249.0,2804.0,4483918447.666575,60185353.19704822,1504634.85,1.0,194742.0032,-55.5,-128.0,-55.260714285714286,-127.6345744680851,-56.0,-128.96117021276595,6387.0,682.95,42.225
0,0.0,0.0,5277220556.0,2225.0,5277218327.596114,148660261.03061643,1728608.6744186047,1.0,428227.5374000001,-54.67,-128.333333,-53.975,-127.6345744680851,-55.31071428571428,-128.96117021276595,51733.0,1123.0116279069769,50.23255813953488
0,0.0,0.0,878772672.0,0.0,878772672.0401659,44965391.69268516,1729439.076923077,1.0,133488.3233,-53.25,-128.333333,-52.83,-128.083333,-54.025,-128.96117021276595,27.0,2161.9615384615386,64.07692307692308
0,0.0,0.0,15820492.0,0.0,15820491.590062927,2782403.888464732,2782405.0,1.0,5464.1553,-50.58,-127.75,-50.58,-127.6345744680851,-50.58,-127.75,26.000000000000004,2359.0,91.0
0,0.0,0.0,8504234576.0,1031.0,8504233539.838683,200605491.45913783,6917431.689655173,1.0,140938.80070000002,-55.5,-127.33333300000001,-55.260714285714286,-126.66666699999999,-56.59642857142857,-127.68457446808512,1867.0,561.3103448275862,16.620689655172413
0,0.0,0.0,33175660214.0,26608.0,33175633613.884148,309711599.39808786,2150776.0,1.0,717799.688,-54.58,-127.0,-53.975,-126.35797872340424,-55.31071428571428,-127.68457446808512,44064.0,602.375,37.0625
0,0.0,0.0,26739138132.0,6822.0,26739131307.028282,75682238.99476461,1892057.0,1.0,204064.484,-53.75,-126.58333300000001,-52.83,-126.35797872340424,-54.025,-127.16666699999999,542.0,709.85,36.15
0,0.0,0.0,26623128.0,0.0,26623128.2052224,4802262.222469703,2401132.0,1.0,10655.318000000003,-51.75,-126.91666699999999,-51.75,-126.91666699999999,-51.75,-127.08333300000001,17.0,1876.0,75.5
0,0.0,0.0,12549589.0,0.0,12549589.026237795,2247141.0213163686,2247142.0,1.0,5366.8859999999995,-51.42,-126.83333300000001,-51.42,-126.83333300000001,-51.45357142857142,-126.83333300000001,9.000000000000002,1585.0,54.0
0,0.0,0.0,767801521.0,0.0,767801521.9434077,169110249.37300596,14092521.75,1.0,52325.1788,-59.58,-125.66666699999999,-59.11785714285714,-125.0813829787234,-59.92,-126.0,12.0,514.6666666666666,-4.0
0,0.0,0.0,665661516.0,0.0,665661515.5273204,142971681.52654028,10212264.0,1.0,62788.5272,-58.58,-125.66666699999999,-58.08,-125.0813829787234,-59.16785714285714,-125.91666699999999,14.0,522.6428571428571,-14.928571428571429
0,0.0,0.0,406846896.0,5.0,406846891.5929489,80473873.9231737,5748134.857142857,1.0,68156.5665,-55.42,-125.66666699999999,-55.260714285714286,-125.25,-55.92,-126.40797872340426,417.0,535.4285714285714,19.714285714285715
0,0.0,0.0,5853252509.0,10504.0,5853242000.554125,47878732.203713074,569985.9404761905,1.0,420680.69839999994,-54.33,-125.83333300000001,-53.975,-125.0813829787234,-55.31071428571428,-126.40797872340426,8401.0,503.01190476190476,39.20238095238095
0,0.0,0.0,7760514941.0,8070.0,7760506872.169689,148399615.0100566,1469304.108910891,1.0,517759.4721999999,-53.58,-125.75,-52.68928571428571,-125.0813829787234,-54.025,-126.40797872340426,1725.0,527.1584158415842,36.54455445544554
0,0.0,0.0,3648264228.0,2028.0,3648262200.038473,120637051.1164753,2234020.388888889,1.0,284187.16370000003,-52.33,-125.58333300000001,-51.403571428571425,-125.0813829787234,-52.73928571428571,-126.25,660.0,648.1481481481482,33.370370370370374
0,0.0,0.0,413202117.0,172.0,413201945.95646125,19363092.827864967,1139006.4705882352,1.0,92141.44389999998,-51.08,-125.66666699999999,-50.11785714285714,-125.25,-51.45357142857142,-126.0,6360.999999999999,1209.235294117647,61.88235294117647
0,0.0,0.0,6869364858.0,4987.0,6869359873.0480995,46237552.4809937,1155939.8,1.0,222351.98230000003,-49.75,-125.41666699999999,-49.33,-125.0813829787234,-50.16785714285714,-126.16666699999999,113923.0,1866.625,82.275
0,0.0,0.0,4129386362.0,0.0,4129386362.729833,465042872.9777635,24316039.25,4939253.0,104628.30799999999,-59.5,-124.25,-59.11785714285714,-123.80478723404255,-60.0,-125.13138297872341,24.0,488.9583333333333,6.958333333333333
0,0.0,0.0,1591292535.0,5.0,1591292532.1169908,276050155.72926366,13802508.8,1.0,89819.88520000002,-58.5,-124.25,-58.08,-123.80478723404255,-59.16785714285714,-125.13138297872341,20.0,513.25,-8.6
0,0.0,0.0,370448113.0,10.0,370448103.9509678,67730720.81518035,4515382.4,1.0,72772.3933,-55.67,-124.25,-55.260714285714286,-123.80478723404255,-56.0,-124.83333300000001,337.0,566.4666666666667,24.8
0,0.06993006993006994,0.06993006993006994,39533935038.0,35199139024.0,4334796017.461655,45108238.91911979,612543.6853146853,297101.43356643355,715647.3921999999,-54.33,-124.33333300000001,-53.975,-123.80478723404255,-55.31071428571428,-125.13138297872341,28174.0,534.8601398601398,40.81118881118881
0,0.008849557522123894,0.008849557522123894,21289912768.0,14439.0,21289898330.18868,278620552.7820932,2465669.628318584,1.0,578954.8306999999,-53.5,-124.25,-52.68928571428571,-123.80478723404255,-54.025,-125.13138297872341,7564.0,494.11504424778764,30.92920353982301
0,0.0,0.0,9468026729.0,3268.0,9468023469.503763,266418956.6233019,2834245.234042553,1.0,497400.7730000001,-52.0,-124.41666699999999,-51.403571428571425,-123.80478723404255,-52.73928571428571,-125.13138297872341,1321.0,453.7659574468085,30.45744680851064
0,0.0,0.0,2581063548.0,513.0,2581063033.491635,79691953.58846141,3187679.12,1.0,135223.21110000001,-51.17,-124.33333300000001,-50.11785714285714,-123.80478723404255,-51.45357142857142,-125.13138297872341,660.0,738.32,33.72
0,0.0,0.0,14899358224.0,403355578.0,14496002643.766928,54542705.70432534,1004705.3529411765,202606.7794117647,381768.65819999995,-49.25,-124.5,-48.832142857142856,-123.80478723404255,-49.83,-125.13138297872341,325767.0,1700.1764705882354,92.61764705882354
0,0.0,0.0,3804098564.0,2874.0,3804095689.366487,50466020.89252736,1230879.487804878,1.0,234822.1751,-48.17,-124.08333300000001,-47.54642857142857,-123.80478723404255,-48.88214285714285,-124.75,46131.00000000001,2426.609756097561,94.3170731707317
0,0.0,0.0,1556771093.0,525.0,1556770567.730738,8745019.178342434,1093128.375,1.0,46740.6041,-47.33,-124.08333300000001,-46.83,-123.80478723404255,-47.59642857142857,-124.16666699999999,33930.000000000015,2769.875,110.375
0,0.0,0.0,604487333.0,280.0,604487053.650933,23174074.356038757,1655292.142857143,1.0,84040.23240000001,-45.75,-123.83333300000001,-44.975,-123.80478723404255,-46.17,-123.91666699999999,35995.99999999999,2343.5714285714284,108.64285714285714
0,0.0,0.0,1393193268.0,165.0,1393193101.8620067,26078901.84050482,2173242.6666666665,1.0,74012.01349999999,-44.08,-123.91666699999999,-43.68928571428571,-123.80478723404255,-45.025,-124.0,13617.000000000004,2027.4166666666667,118.33333333333333
0,0.0,0.0,2542674894.0,1034.0,2542673856.993974,70024973.73096305,1842763.4736842106,1.0,238918.7649,-43.0,-124.08333300000001,-42.403571428571425,-123.80478723404255,-43.73928571428571,-124.5,49723.00000000001,1598.9736842105262,116.97368421052632
0,0.0,0.0,448366713.0,493.0,448366218.31540126,12702813.097485114,705712.8333333334,1.0,115276.81029999998,-41.92,-123.91666699999999,-41.11785714285714,-123.80478723404255,-42.45357142857142,-124.25,15418.0,1617.0,110.33333333333333
0,0.0,0.0,11993269586.0,13393.0,11993256198.747051,46877841.82360108,901497.9615384615,1.0,340059.0802999999,-40.5,-124.0,-40.0,-123.80478723404255,-41.16785714285714,-124.33333300000001,110903.0,1671.5192307692307,123.88461538461539
0,0.0,0.0,30861532804.0,1084.0,30861531719.32622,634785804.8699771,23510586.407407407,1.0,118054.7883,-59.33,-123.0,-59.11785714285714,-122.52819148936169,-60.0,-123.85478723404256,27.0,470.85185185185185,2.962962962962963
0,0.0,0.0,155887025997.0,9702.0,155887016290.15936,1355509760.1994827,21309928.246153846,455931.95384615386,290542.7079,-58.75,-122.91666699999999,-58.08,-122.52819148936169,-59.16785714285714,-123.85478723404256,14774.000000000002,483.7846153846154,6.584615384615384
0,0.0,0.0,29340153494.0,2711.0,29340150784.240772,462662815.08899105,10759601.372093024,1.0,201861.7853,-56.92,-123.0,-56.54642857142857,-122.52819148936169,-57.67,-123.58333300000001,387.00000000000006,574.953488372093,7.3023255813953485
0,0.0,0.0,9551082606.0,1204.0,9551081400.640406,309099442.49258447,6719553.956521739,1.0,222008.81929999997,-55.83,-122.91666699999999,-55.260714285714286,-122.52819148936169,-56.59642857142857,-123.85478723404256,7910.0,656.695652173913,23.630434782608695
0,0.0,0.0,21481771433.0,61772457969.0,-40290686532.45059,56617645.43775137,782228.1605839416,368960.6934306569,685297.3154,-54.42,-123.16666699999999,-53.975,-122.52819148936169,-55.31071428571428,-123.85478723404256,169510.9999999999,663.3430656934306,45.40875912408759
0,0.00558659217877095,0.00558659217877095,36439804795.0,134413680844.0,-97973876057.78043,29142611.664356828,926780.56424581,763972.6815642458,919561.9376999999,-53.33,-123.08333300000001,-52.68928571428571,-122.52819148936169,-54.025,-123.85478723404256,157462.99999999997,563.195530726257,44.36312849162011
0,0.0,0.0,18697418656.0,18406.0,18697400254.926083,198446696.092075,1378103.0347222222,1.0,762619.1662999999,-52.0,-123.08333300000001,-51.403571428571425,-122.52819148936169,-52.73928571428571,-123.85478723404256,4251.0,389.8611111111111,38.479166666666664
0,0.0,0.0,25245564616.0,8593.0,25245556019.886757,370829098.6418738,3822981.381443299,1.0,526688.1272999999,-50.92,-122.91666699999999,-50.11785714285714,-122.52819148936169,-51.45357142857142,-123.85478723404256,7980.999999999998,602.659793814433,31.04123711340206
0,0.15942028985507245,0.17391304347826086,74919981326.0,876414551300.0,-801494569970.3477,-230500510.14336237,1163098.9420289856,4503686.115942029,385806.85719999997,-49.58,-122.91666699999999,-48.832142857142856,-122.52819148936169,-50.16785714285714,-123.85478723404256,4105730.0,1285.0289855072465,90.04347826086956
0,0.0,0.013333333333333334,39359315479.0,13081286009.0,26278029470.156403,80688036.55968687,1216698.96,140858.53333333333,431226.0704,-48.0,-123.16666699999999,-47.54642857142857,-122.52819148936169,-48.88214285714285,-123.85478723404256,1011317.9999999998,1529.0266666666666,94.33333333333333
0,0.012738853503184714,0.01910828025477707,118024229581.0,5719949116.0,112304280456.55536,233281119.98213518,1507934.770700637,22067.726114649682,923345.8391,-46.92,-123.08333300000001,-46.260714285714286,-122.52819148936169,-47.59642857142857,-123.85478723404256,1517847.9999999998,1696.2611464968154,114.26114649681529
0,0.3005464480874317,0.30601092896174864,513041617996.0,8214097468648.0,-7701055850659.296,-1638332451.903573,1518493.1147540985,10471129.44262295,1102460.9704,-45.58,-123.08333300000001,-44.975,-122.52819148936169,-46.31071428571428,-123.85478723404256,6154301.000000001,1552.4371584699454,117.72677595628416
