,%cropland,%cropland 2000,Calories,Calories 2000,Change_in_Production,Change_in_Yield,calories_per_ha,calories_per_ha 2000,ha_per_cell_5m,lat,lon,max_lat,max_lon,min_lat,min_lon,population,precip,temp_avg
0,0.0,0.0,1883541611.0,0.0,1883541609.494923,298542074.76298666,14927104.8,1.0,63032.24890000001,-68.5,-165.166667,-68.25,-164.65585106382977,-68.75,-165.98244680851064,20.0,267.6,-43.6
0,0.0,0.0,4236501210.0,0.0,4236501212.41879,385773673.79373956,16073904.125,1.0,84186.9963,-65.92,-165.333333,-65.54642857142856,-164.65585106382977,-66.5,-165.98244680851064,24.0,409.6666666666667,-13.166666666666666
0,0.0,0.0,4781233979.0,0.0,4781233979.291256,390153288.71909744,15606132.44,1.0,90660.07089999999,-65.08,-165.25,-64.58,-164.65585106382977,-65.59642857142858,-165.833333,715.0000000000002,463.64,-7.48
0,0.0,0.0,1293735130.0,0.0,1293735128.961475,198554959.89090198,12409685.9375,1.0,64519.2205,-62.08,-165.166667,-61.68928571428571,-164.65585106382977,-62.33,-165.75,136.0,686.4375,21.25
0,0.0,0.0,264664710.0,0.0,264664709.49038184,61656216.236588374,7707028.0,1.0,33068.972200000004,-61.33,-165.0,-60.58,-164.65585106382977,-61.73928571428571,-165.98244680851064,64.0,731.5,24.875
0,0.0,0.0,14710479.0,0.0,14710478.678748274,944890.421625679,944891.0,1.0,4987.088,-54.58,-164.833333,-54.58,-164.833333,-54.58,-164.833333,9.000000000000002,1045.0,48.0
0,0.0,0.0,1270922759.0,0.0,1270922761.4352953,231542113.06029317,15436141.933333334,1.0,47099.13300000001,-68.75,-163.75,-68.25,-163.37925531914894,-69.17,-164.70585106382978,15.0,247.46666666666667,-47.8
0,0.0,0.0,1163559800.0,0.0,1163559800.72411,212028238.24111494,15144875.214285715,1.0,45294.081000000006,-67.92,-163.916667,-67.5,-163.37925531914894,-68.16785714285714,-164.70585106382978,14.0,268.64285714285717,-31.928571428571427
0,0.0,0.0,3355272109.0,0.0,3355272108.917642,376005026.1428407,17091138.59090909,1.0,77266.60449999997,-65.83,-164.25,-65.54642857142856,-163.37925531914894,-66.5,-164.70585106382978,22.0,396.1818181818182,-14.636363636363637
0,0.0,0.0,3444710339.0,0.0,3444710339.54054,419680210.16448605,14988579.857142856,1.0,101230.35020000002,-65.08,-164.166667,-64.83,-163.37925531914894,-65.59642857142858,-164.70585106382978,28.0,448.82142857142856,-6.392857142857143
0,0.0,0.0,398698358.0,0.0,398698357.32220775,49053189.2735238,24526595.5,1.0,7780.2054,-63.0,-163.416667,-62.975,-163.37925531914894,-63.25,-164.25,14.999999999999996,542.0,13.0
0,0.0,0.0,2890979545.0,0.0,2890979543.032367,549981214.1543435,17741330.51612903,1.0,123646.2286,-62.42,-164.083333,-61.83,-163.37925531914894,-63.025,-164.70585106382978,278.00000000000006,590.258064516129,19.032258064516128
0,0.0,0.0,871868494.0,0.0,871868496.7434471,195449671.76631245,8497812.826086957,1.0,95199.45430000003,-61.33,-164.083333,-60.40357142857143,-163.37925531914894,-61.73928571428571,-164.70585106382978,180.0,664.3913043478261,25.565217391304348
0,0.0,0.0,106482178.0,0.0,106482175.59729086,23956814.241348416,2177893.272727273,1.0,47070.00830000001,-60.17,-164.0,-59.92,-163.37925531914894,-60.45357142857143,-164.416667,73.0,767.3636363636364,30.272727272727273
0,0.0,0.0,865565237.0,0.0,865565235.1275303,30806775.81030076,2053786.1333333333,1.0,74438.54839999999,-54.75,-164.333333,-54.58,-163.75,-54.92,-164.70585106382978,110.0,1051.8666666666666,47.13333333333333
0,0.0,0.0,572694225.0,0.0,572694225.3105111,184909424.33200526,16809948.636363637,1.0,32751.870199999998,-69.67,-162.333333,-69.40357142857142,-162.10265957446808,-70.17,-162.833333,11.0,196.1818181818182,-49.90909090909091
0,0.0,0.0,1185127078.0,0.0,1185127077.4325023,349695035.9564352,14570627.458333334,1.0,74935.94540000001,-68.75,-162.666667,-68.11785714285713,-162.10265957446808,-69.45357142857144,-163.166667,24.0,233.29166666666666,-51.5
0,0.0,0.0,875430888.0,0.0,875430887.3389173,257469365.9569726,16091836.4375,1.0,52274.444,-67.58,-162.833333,-67.42,-162.10265957446808,-68.16785714285714,-163.42925531914895,16.0,257.0,-29.5
0,0.0,0.0,1609411442.0,0.0,1609411442.0862157,210393682.06686097,17532807.833333332,1.0,42402.0529,-65.67,-162.666667,-65.54642857142856,-162.25,-66.08,-163.42925531914895,12.0,407.0,-15.5
0,0.0,0.0,2665413704.0,0.0,2665413706.6672006,378620561.8731023,16461764.56521739,1.0,83068.58870000002,-65.08,-162.75,-64.83,-162.10265957446808,-65.59642857142858,-163.42925531914895,23.0,465.7391304347826,-11.478260869565217
0,0.0,0.0,265421341.0,0.0,265421340.48689228,65381414.2964559,21793805.666666668,1.0,11698.2274,-63.0,-162.75,-62.975,-162.5,-63.17,-163.0,27.000000000000007,512.3333333333334,6.0
0,0.0,0.0,2564381043.0,0.0,2564381043.410497,616552667.3699073,21260437.896551725,1.0,116119.9162,-62.25,-162.75,-61.68928571428571,-162.10265957446808,-63.025,-163.42925531914895,261.00000000000006,511.62068965517244,15.724137931034482
0,0.0,0.0,1135779113.0,0.0,1135779112.2064822,255342274.12920776,10213692.04,1.0,104245.2071,-61.0,-162.75,-60.40357142857143,-162.10265957446808,-61.58,-163.42925531914895,197.0,555.44,24.84
0,0.0,0.0,46489232.0,0.0,46489232.60277094,10457305.433970813,3485769.6666666665,1.0,12821.528900000001,-60.25,-163.25,-60.08,-162.833333,-60.45357142857143,-163.25,26.0,715.3333333333334,29.333333333333332
0,0.0,0.0,34222282.0,0.0,34222282.2534248,4139023.6517573604,1379675.6666666667,1.0,14643.3226,-55.33,-162.25,-55.260714285714286,-162.10265957446808,-55.67,-162.5,24.0,1026.3333333333333,50.666666666666664
0,0.0,0.0,18758837.0,0.0,18758836.428873166,3659832.4933720976,1219945.0,1.0,14777.0919,-55.08,-162.833333,-55.08,-162.666667,-55.08,-162.916667,19.999999999999993,1053.0,49.0
0,0.0,0.0,917612432.0,0.0,917612430.850075,297960461.611107,15682130.47368421,1.0,56262.60480000001,-69.83,-161.333333,-69.40357142857142,-160.82606382978722,-70.33,-162.1526595744681,19.0,189.05263157894737,-53.473684210526315
0,0.0,0.0,1140395552.0,0.0,1140395549.8575504,351788933.5158566,14071558.48,1.0,77938.15650000001,-68.83,-161.583333,-68.11785714285713,-161.0,-69.45357142857144,-162.1526595744681,25.0,233.28,-58.28
0,0.0,0.0,2450971318.0,0.0,2450971319.25276,469558370.6579104,16191669.034482758,1.0,95073.36099999999,-67.58,-161.333333,-66.83214285714286,-160.82606382978722,-68.16785714285714,-162.1526595744681,29.0,271.13793103448273,-38.172413793103445
0,0.0,0.0,999766850.0,0.0,999766850.952118,210184959.48383635,16168074.76923077,1.0,45329.7121,-66.0,-161.333333,-65.54642857142856,-161.0,-66.88214285714287,-162.0,13.0,364.2307692307692,-15.76923076923077
0,0.0,0.0,638557914.0,4.0,638557911.5775746,169462502.80706793,15405683.090909092,1.0,39823.2672,-65.25,-161.333333,-64.26071428571427,-160.82606382978722,-65.42,-162.0,11.0,430.90909090909093,-6.454545454545454
0,0.0,0.0,1883968946.0,12.0,1883968933.2561398,269072880.1660214,20697914.846153848,1.0,50419.907499999994,-63.17,-161.666667,-62.975,-160.82606382978722,-64.31071428571428,-162.1526595744681,50.0,475.61538461538464,-3.1538461538461537
0,0.0,0.0,6973376610.0,0.0,6973376611.122188,946068977.6693977,24896553.0,1.0,151804.414,-62.33,-161.5,-61.68928571428571,-160.82606382978722,-63.025,-162.1526595744681,318.0,471.39473684210526,11.921052631578947
0,0.0,0.0,7590639052.0,0.0,7590639051.608716,770671975.7865897,14540981.62264151,1.0,220183.96099999995,-61.17,-161.5,-60.40357142857143,-160.82606382978722,-61.73928571428571,-162.1526595744681,907.0,494.7358490566038,22.37735849056604
0,0.0,0.0,1918165901.0,0.0,1918165900.0053616,201948713.06178063,6731624.8,1.0,129795.21390000002,-59.83,-161.333333,-59.11785714285714,-160.82606382978722,-60.45357142857143,-162.0,268.00000000000006,737.1666666666666,27.4
0,0.0,0.0,42295397.0,0.0,42295397.76738289,9155793.287412135,2288949.5,1.0,17771.605199999998,-58.83,-161.25,-58.67,-161.166667,-59.16785714285714,-161.75,28.000000000000004,956.25,36.25
0,0.0,0.0,38414484.0,0.0,38414484.10689787,7617144.795859413,1904287.0,1.0,19372.9886,-55.67,-161.166667,-55.58,-161.0,-55.92,-162.0,34.0,945.25,52.5
0,0.0,0.0,1664383662.0,0.0,1664383662.361456,397843395.87495005,15913736.84,1.0,73380.8483,-70.0,-159.916667,-69.58,-159.54946808510638,-70.73928571428571,-160.666667,25.0,181.76,-57.4
0,0.0,0.0,2523924662.0,0.0,2523924663.3144855,467665058.7606543,13754855.705882354,1.0,105739.7213,-68.75,-160.083333,-68.11785714285713,-159.54946808510638,-69.45357142857144,-160.87606382978723,34.0,236.0,-63.529411764705884
0,0.0,0.0,2322258303.0,0.0,2322258303.513472,531129462.94522285,16597796.6875,1.0,105542.42440000002,-67.5,-160.25,-66.83214285714286,-159.54946808510638,-68.16785714285714,-160.87606382978723,32.0,283.25,-39.90625
0,0.0,0.0,1508693539.0,0.0,1508693541.7915351,364271712.13759047,16557806.136363637,1.0,76773.92669999998,-66.0,-160.083333,-65.54642857142856,-159.54946808510638,-66.88214285714287,-160.87606382978723,22.0,349.95454545454544,-20.772727272727273
0,0.0,0.0,2744806893.0,55.0,2744806838.361348,532074631.6233016,18347402.103448275,1.0,105999.82310000001,-64.92,-160.25,-64.26071428571427,-159.54946808510638,-65.42,-160.87606382978723,29.0,408.62068965517244,-15.793103448275861
0,0.0,0.0,7643372622.0,4.0,7643372617.547887,990774571.9259131,19815492.44,1.0,191828.3653,-63.5,-160.166667,-62.975,-159.54946808510638,-64.31071428571428,-160.87606382978723,50.0,447.46,-1.06
0,0.0,0.0,8836374179.0,0.0,8836374181.742268,1040382281.0256984,23645052.772727273,1.0,175845.87829999998,-62.25,-160.25,-61.92,-159.54946808510638,-63.025,-160.87606382978723,63.0,493.25,13.977272727272727
0,0.0,0.0,6623000529.0,0.0,6623000526.930038,695661104.332441,16967345.073170733,1.0,170831.71589999998,-61.0,-160.333333,-60.40357142857143,-159.54946808510638,-61.73928571428571,-160.87606382978723,249.0,569.6341463414634,15.414634146341463
0,0.0,0.0,3955991507.0,0.0,3955991505.6452446,467678060.4679278,10166915.347826088,1.0,198595.7867,-59.83,-160.25,-59.11785714285714,-159.54946808510638,-60.45357142857143,-160.87606382978723,274.00000000000006,691.1304347826087,22.065217391304348
0,0.0,0.0,18707478.0,0.0,18707478.16476189,2024818.7627444253,1012410.5,1.0,8853.664,-59.0,-159.583333,-59.0,-159.54946808510638,-59.16785714285714,-159.666667,2.0,711.5,39.0
0,0.0,0.0,1352384256.0,839.0,1352383418.498999,29194061.33181761,1536530.5789473683,1.0,90911.596,-56.25,-160.0,-56.0,-159.54946808510638,-56.59642857142857,-160.416667,116.0,757.0526315789474,48.10526315789474
0,0.0,0.0,4984250618.0,11769018820.0,-6784768203.62918,-2857976.067376759,1444380.1666666667,1920709.3333333333,47840.78700000001,-22.08,-159.583333,-22.0,-159.54946808510638,-22.17,-159.75,24485.0,2209.3333333333335,203.5
0,0.0,0.0,143498277.0,0.0,143498277.49828023,32631069.982444726,16315536.0,1.0,5674.355,-70.75,-158.333333,-70.6892857142857,-158.27287234042552,-70.75,-159.25,2.0,159.0,-65.5
0,0.0,0.0,3729651347.0,0.0,3729651345.9692526,605932692.0386873,15945598.131578946,1.0,110995.3309,-70.25,-158.916667,-69.40357142857142,-158.27287234042552,-70.73928571428571,-159.5994680851064,38.0,178.31578947368422,-60.973684210526315
0,0.0,0.0,3668453764.0,0.0,3668453760.65829,501601255.8472884,14331465.457142858,1.0,108520.4026,-68.92,-159.0,-68.11785714285713,-158.27287234042552,-69.45357142857144,-159.5994680851064,35.0,235.45714285714286,-65.85714285714286
0,0.0,0.0,2062751179.0,0.0,2062751177.8452518,509784046.4125187,16444647.677419355,1.0,101346.71399999996,-67.67,-158.916667,-66.83214285714286,-158.27287234042552,-68.16785714285714,-159.5994680851064,31.0,281.16129032258067,-45.935483870967744
0,0.0,0.0,1790270917.0,0.0,1790270915.909221,495856169.7703929,17098489.48275862,1.0,100565.06789999998,-66.25,-158.916667,-65.54642857142856,-158.27287234042552,-66.88214285714287,-159.5994680851064,29.0,340.48275862068965,-23.379310344827587
0,0.0,0.0,1791501920.0,0.0,1791501921.1863465,472205630.18383497,18888226.24,1.0,91181.1834,-65.0,-158.833333,-64.26071428571427,-158.27287234042552,-65.59642857142858,-159.333333,25.0,408.52,-20.88
0,0.0,0.0,7541928007.0,0.0,7541928009.320433,865605043.1875831,19672842.886363637,1.0,168432.4432,-63.58,-158.916667,-62.975,-158.27287234042552,-64.31071428571428,-159.5994680851064,44.0,459.34090909090907,2.9545454545454546
0,0.0,0.0,7684270065.0,0.0,7684270063.988344,912055016.9202799,21715596.57142857,1.0,167177.9105,-62.5,-158.833333,-61.83,-158.416667,-63.025,-159.5994680851064,42.0,527.5952380952381,8.761904761904763
0,0.0,0.0,2273225188.0,0.0,2273225187.0771413,460219117.39124686,17045153.51851852,1.0,112216.31820000001,-61.08,-159.0,-60.40357142857143,-158.27287234042552,-61.73928571428571,-159.5994680851064,27.0,604.2592592592592,12.481481481481481
0,0.0,0.0,1519897478.0,0.0,1519897479.1052306,222639269.21548292,6184425.083333333,1.0,155914.50879999998,-59.75,-158.916667,-59.11785714285714,-158.27287234042552,-60.45357142857143,-159.5994680851064,452.00000000000017,674.7777777777778,28.055555555555557
0,0.0,0.0,67813810.0,0.0,67813810.82840875,11649058.01488284,2329812.6,1.0,22193.070499999998,-59.08,-158.916667,-58.67,-158.75,-59.16785714285714,-159.333333,443.00000000000017,689.0,41.4
0,0.0,0.0,182241370.0,113.0,182241257.7491271,9708202.976484384,1078690.111111111,1.0,42465.13859999999,-56.67,-158.916667,-56.54642857142857,-158.27287234042552,-57.25,-159.333333,15.0,592.4444444444445,49.55555555555556
0,0.0,0.0,160198721.0,0.0,160198720.24417195,15549001.612220466,1554901.4,1.0,47768.0722,-56.25,-159.083333,-55.92,-158.583333,-56.59642857142857,-159.5994680851064,10.0,651.0,44.6
0,0.0,0.0,27809842195.0,55093565525.0,-27283723327.868874,-8058364.215322289,3747895.25,5762486.0,31896.995000000006,-22.08,-159.416667,-22.0,-159.416667,-22.17,-159.5994680851064,42389.0,2522.25,233.5
0,0.0,0.0,2787379822.0,0.0,2787379822.184493,248307229.81053182,16553816.266666668,1.0,42403.98039999999,-70.83,-157.583333,-70.6892857142857,-156.99627659574466,-71.0,-158.0,18.0,154.4,-69.2
0,0.0,0.0,7612733824.0,0.0,7612733824.50864,863604437.4573505,15992675.74074074,1.0,156898.2759,-70.25,-157.666667,-69.40357142857142,-156.99627659574466,-70.73928571428571,-158.32287234042553,54.0,172.74074074074073,-65.05555555555556
0,0.0,0.0,1718396525.0,0.0,1718396526.345479,407406544.2635881,14550234.67857143,1.0,87119.51670000001,-68.67,-157.75,-68.11785714285713,-156.99627659574466,-69.45357142857144,-158.32287234042553,28.0,248.28571428571428,-70.57142857142857
0,0.0,0.0,4166071447.0,0.0,4166071450.437218,699490852.6542658,15897520.386363637,1.0,144932.50079999998,-67.5,-157.666667,-66.83214285714286,-156.99627659574466,-68.16785714285714,-158.32287234042553,44.0,305.6136363636364,-49.15909090909091
0,0.0,0.0,4967813308.0,0.0,4967813307.805738,658566909.2745404,16464173.75,1.0,139101.628,-66.17,-157.583333,-65.54642857142856,-156.99627659574466,-66.88214285714287,-158.32287234042553,40.0,360.15,-27.875
0,0.0,0.0,6706854938.0,0.0,6706854938.33817,766541112.8762404,15969607.5,1.0,174975.1195,-64.92,-157.583333,-64.26071428571427,-156.99627659574466,-65.59642857142858,-158.32287234042553,48.0,410.3958333333333,-11.208333333333334
0,0.0,0.0,13605242918.0,0.0,13605242918.081034,1282235155.5370278,17564866.21917808,1.0,279447.4805,-63.58,-157.583333,-62.975,-156.99627659574466,-64.17,-158.32287234042553,73.0,488.13698630136986,0.7534246575342466
0,0.0,0.0,15699867598.0,0.0,15699867598.14817,1183431059.8552167,21132698.44642857,1.0,223583.26030000002,-62.33,-157.583333,-61.68928571428571,-156.99627659574466,-63.025,-158.166667,56.0,568.5714285714286,4.571428571428571
0,0.0,0.0,5753102885.0,0.0,5753102884.369127,563891903.4752965,14458767.743589744,1.0,162389.42699999997,-61.0,-157.666667,-60.40357142857143,-156.99627659574466,-61.73928571428571,-158.32287234042553,39.0,622.7692307692307,17.435897435897434
0,0.0,0.0,1168488096.0,0.0,1168488096.200425,133109387.91990736,3597551.972972973,1.0,159806.46919999996,-60.0,-157.75,-59.11785714285714,-156.99627659574466,-60.45357142857143,-158.32287234042553,37.0,637.2432432432432,31.675675675675677
0,0.0,0.0,179007606.0,19.0,179007587.4234499,17978004.176902145,1284144.142857143,1.0,63192.7797,-58.0,-157.166667,-57.832142857142856,-156.99627659574466,-59.16785714285714,-158.32287234042553,58.00000000000001,604.5714285714286,46.07142857142857
0,0.0,0.0,924180250.0,93.0,924180158.9896405,50106561.79369614,1431617.0285714285,1.0,162841.8723,-57.25,-157.5,-56.83,-156.99627659574466,-57.88214285714285,-158.166667,35.0,601.8,48.885714285714286
0,0.1,0.1,65186483016.0,615014496296.0,-549828013279.3326,-117889624.02806509,3654849.7,15443812.2,80067.732,-21.5,-158.0,-21.42,-157.833333,-21.58,-158.166667,1159511.0,1929.7,235.5
0,0.0,0.0,5790094298.0,0.0,5790094297.946271,528990296.45611113,16030010.0,1.0,92798.982,-70.92,-156.416667,-70.6892857142857,-155.71968085106383,-71.17,-157.04627659574467,186.99999999999997,150.75757575757575,-73.03030303030303
0,0.0,0.0,8179098737.0,0.0,8179098740.168693,898827482.9266936,16050491.82142857,1.0,163291.1069,-70.25,-156.333333,-69.40357142857142,-155.71968085106383,-70.73928571428571,-157.04627659574467,56.0,178.03571428571428,-68.96428571428571
0,0.0,0.0,2246830898.0,0.0,2246830898.2858543,398486654.39243025,14231667.32142857,1.0,87294.99970000001,-68.75,-156.25,-68.11785714285713,-155.71968085106383,-69.45357142857144,-157.04627659574467,28.0,262.67857142857144,-72.46428571428571
0,0.0,0.0,4185252882.0,0.0,4185252881.514156,575725438.5389376,14042084.951219512,1.0,135457.9744,-67.42,-156.416667,-66.83214285714286,-155.71968085106383,-68.16785714285714,-157.04627659574467,41.0,343.8292682926829,-61.829268292682926
0,0.0,0.0,6881999770.0,0.0,6881999769.253027,819163399.1356831,15753143.307692308,1.0,181251.49850000005,-66.0,-156.333333,-65.54642857142856,-155.71968085106383,-66.88214285714287,-157.04627659574467,52.0,395.88461538461536,-29.826923076923077
0,0.0,0.0,10561388117.0,0.0,10561388119.809948,796112430.1844802,15922249.56,1.0,182101.24289999998,-64.83,-156.333333,-64.26071428571427,-155.71968085106383,-65.59642857142858,-157.04627659574467,50.0,435.94,-14.22
0,0.0,0.0,14705946062.0,0.0,14705946056.12818,1158344286.4811273,17034475.80882353,1.0,259396.23380000002,-63.75,-156.333333,-62.975,-155.71968085106383,-64.31071428571428,-157.04627659574467,68.0,508.52941176470586,-6.382352941176471
0,0.0,0.0,15932510723.0,0.0,15932510721.293198,1258411164.5225112,20296955.274193548,1.0,247447.15799999997,-62.33,-156.416667,-61.83,-155.71968085106383,-63.025,-157.04627659574467,62.0,591.3870967741935,4.854838709677419
0,0.0,0.0,6503244596.0,0.0,6503244595.45381,716278468.9212422,12790687.910714285,1.0,232634.6336,-61.25,-156.5,-60.40357142857143,-155.71968085106383,-61.73928571428571,-157.04627659574467,56.0,650.8035714285714,20.160714285714285
0,0.0,0.0,829550264.0,0.0,829550263.5507064,81297902.67564172,2258276.0555555555,1.0,155882.01479999998,-59.83,-156.25,-59.11785714285714,-155.71968085106383,-60.45357142857143,-157.04627659574467,36.0,659.1111111111111,35.888888888888886
0,0.0,0.0,383476976.0,5.0,383476972.2150187,48823827.3758711,1525745.65625,1.0,144223.45799999998,-58.5,-156.333333,-57.832142857142856,-155.71968085106383,-59.0,-157.04627659574467,247.00000000000003,675.0,45.09375
0,0.0,0.0,575163612.0,0.0,575163612.2628282,34461751.497407116,1723088.55,1.0,92263.47400000002,-57.58,-156.583333,-57.08,-156.0,-57.88214285714285,-157.04627659574467,20.0,694.8,46.25
