,Calories 2050,ΔCalories,Population 2050,min_lon,min_lat,max_lon,max_lat,percent_change_in_production
0,43539894408792.78,-25511264737000.84,63302.10833203418,88.145,-25.83,88.27553571428572,-25.786428571428573,-36.94545472167488
0,65979057989909.33,-48437624613991.984,174747.09026909005,88.145,-24.822142857142858,88.27553571428572,-24.569285714285716,-42.33440745846304
0,155567866601978.12,-83492623527093.12,423146.2153689262,88.145,-24.619285714285713,88.27553571428572,-24.5,-34.92531261941887
0,92444464052878.89,-45826273235744.016,133692.81157072878,88.22553571428571,-26.039285714285715,88.35607142857144,-25.786428571428573,-33.14242343272343
0,47535702502028.01,-22073890928511.11,67497.02721188666,88.22553571428571,-25.83642857142857,88.35607142857144,-25.75,-31.71098959303338
0,28758792906753.71,-19949874148447.188,65044.804602596036,88.22553571428571,-24.83,88.35607142857144,-24.77214285714286,-40.957544836606296
0,95366378424535.9,-45217152907749.37,144997.66449524858,88.22553571428571,-24.822142857142858,88.35607142857144,-24.569285714285716,-32.16390460478152
0,144720044981209.3,-62035246343188.516,245232.4859326902,88.22553571428571,-24.619285714285713,88.35607142857144,-24.366428571428575,-30.004188016574417
0,74824436778658.81,-64517805759834.83,140871.2086831682,88.38660714285714,-26.242142857142856,88.51714285714286,-25.989285714285717,-46.301684675421825
0,135994657720075.19,-73047759167310.72,230987.2776169724,88.38660714285714,-26.039285714285715,88.51714285714286,-25.786428571428573,-34.94398900231936
0,100529518991498.75,-39102676228018.78,144535.7610704747,88.38660714285714,-25.83642857142857,88.51714285714286,-25.58357142857143,-28.004054628336227
0,77207181217092.42,-42183063214060.3,115541.20730362655,88.38660714285714,-25.025,88.51714285714286,-24.77214285714286,-35.332085477373724
0,90641292506935.75,-50235312260097.36,120329.62095929538,88.38660714285714,-24.822142857142858,88.51714285714286,-24.569285714285716,-35.65908785434688
0,142864416071306.2,-68138959616151.55,179541.28327463576,88.38660714285714,-24.619285714285713,88.51714285714286,-24.366428571428575,-32.29282915221238
0,41906528868630.5,-27724108430899.72,65778.33747158253,88.46714285714285,-26.25,88.59767857142857,-26.19214285714286,-39.81596249311762
0,82421352380428.16,-56480355333078.1,132796.12320906465,88.46714285714285,-26.242142857142856,88.59767857142857,-25.989285714285717,-40.66210290918272
0,138758126283733.8,-69428528290622.78,217072.82594036125,88.46714285714285,-26.039285714285715,88.59767857142857,-25.786428571428573,-33.34917333321453
0,95808100677567.88,-43605895002910.46,149113.45073832554,88.46714285714285,-25.83642857142857,88.59767857142857,-25.58357142857143,-31.27798955196035
0,51720288817210.45,-18351593124833.953,79660.78044118336,88.46714285714285,-25.63357142857143,88.59767857142857,-25.58,-26.18966783282962
0,78143126649363.19,-62886310021339.78,97080.6301007997,88.46714285714285,-25.025,88.59767857142857,-24.77214285714286,-44.59091059703822
0,75986795157823.25,-64315527663693.62,112634.63888093943,88.46714285714285,-24.822142857142858,88.59767857142857,-24.569285714285716,-45.84067203613691
0,151955693186185.22,-53997857969234.586,223491.9053920558,88.46714285714285,-24.619285714285713,88.59767857142857,-24.366428571428575,-26.218464147037658
0,25120604598465.55,-24535011378747.184,131495.76948677044,88.46714285714285,-24.416428571428572,88.59767857142857,-24.33,-49.4103454280105
