,Calories 2050,ΔCalories,Population 2050,min_lon,min_lat,max_lon,max_lat,percent_change_in_production
0,157192910957.43005,157192910957.43005,22.228268757166603,-57.75,-4.58,-57.71166666666667,-4.5,inf
0,36525676695.63919,36525676695.63919,10.669569003439966,-57.75,-4.17,-57.71166666666667,-4.17,inf
0,208872370812.3089,208872370812.3089,314.3077202263357,-57.945,-3.98,-57.71166666666667,-3.5210000000000004,inf
0,35920576240.37091,35920576240.37091,40.90001451318654,-57.42,-5.0,-57.345000000000006,-5.0,inf
0,32620530889.882507,32620530889.882507,9.780438253153305,-57.57833333333333,-4.5,-57.5,-4.5,inf
0,34868633108.957726,34868633108.957726,23.561964882596595,-57.25,-5.08,-57.16166666666667,-5.08,inf
0,34629116074.43836,34629116074.43836,8.446742127723306,-57.395,-4.67,-57.33,-4.67,inf
0,30846055090.22953,30846055090.22953,8.446742127723306,-57.395,-4.25,-57.33,-4.25,inf
0,67040144571.61851,67040144571.61851,83.13372515180308,-57.25,-3.33,-57.16166666666667,-3.25,inf
0,26585638964955.96,-8072385974854.252,3133.2967640102033,-57.211666666666666,-6.025,-56.97833333333334,-5.566,-23.291534901003086
0,164798542408.9159,164798542408.9159,364.5436076175322,-57.211666666666666,-5.33,-57.17,-5.33,inf
0,33845587544.894836,33845587544.894836,11.55869975372663,-57.08,-5.0,-56.97833333333334,-5.0,inf
0,63542695947.12278,63542695947.12278,23.561964882596595,-57.08,-4.58,-56.97833333333334,-4.3389999999999995,inf
0,31438911148.363068,31438911148.363068,11.55869975372663,-57.211666666666666,-4.08,-57.17,-4.08,inf
0,41810567014959.17,-21528047667276.953,5993.6303876824,-57.028333333333336,-6.025,-56.795,-5.566,-33.98881989333228
0,106354382112.80568,106354382112.80568,19.116311131163275,-57.028333333333336,-5.207000000000001,-56.795,-5.0,inf
0,65760128977.86305,65760128977.86305,24.00653025773993,-57.028333333333336,-4.798,-56.795,-4.67,inf
0,64697271281.13312,64697271281.13312,18.671745756019945,-57.028333333333336,-4.389,-56.795,-4.17,inf
0,225795214965.6961,225795214965.6961,36.898926136896556,-56.83,-2.5,-56.795,-2.42,inf
0,17016415699921.9,-19870976888359.918,2075.2311711690736,-56.845,-5.83,-56.61166666666667,-5.75,-53.86929108855587
0,32384599624.942486,32384599624.942486,389.8838340007021,-56.845,-5.42,-56.75,-5.42,inf
0,64672725784.87787,64672725784.87787,20.005441881449936,-56.845,-5.207000000000001,-56.61166666666667,-4.92,inf
0,64540258240.984085,64540258240.984085,12.003265128869964,-56.845,-4.67,-56.75,-4.67,inf
0,31158216452.695324,31158216452.695324,4.001088376289988,-56.67,-4.08,-56.61166666666667,-4.08,inf
