,Calories 2050,Population 2050,Precipitation 2050,Temperature 2050,max_lat,max_lon,min_lat,min_lon,workability_index 2050,ΔCalories,percent_change_in_production,percent_cropland 2050
0,6695085809063.747,46411.5241624005,36.66666666666666,240.88888888888889,4.717792792792796,-81.01724215246638,4.42,-81.275,2.888888888888889,5625225291658.19,525.7905306478201,1.7227425135853858
1,22406123535881.07,26173.1087200005,33.8,245.6,5.17,-81.01724215246638,4.6677927927927945,-81.275,2.4,8774023526877.744,64.36296330780245,10.031217481789803
2,304311997018.9467,11.558204136150774,33.0,228.0,5.92,-81.01724215246638,5.890135135135137,-81.08,5.0,304311997018.9467,inf,0.7284079084287202
3,402185360199.68896,2603.263208511497,112.0,253.0,4.106621621621624,-81.0,4.08,-81.06724215246638,4.0,43341755817.877815,12.078174248791118,0.8324661810613945
4,4146810844227.695,13697.805540277452,76.33333333333333,242.33333333333331,4.717792792792796,-80.80948430493272,4.42,-81.06724215246638,4.0,-4407494503894.824,-51.52369858836254,2.8442594519597644
5,74294250595243.1,41080.52477775743,46.0,249.66666666666663,5.328963963963967,-80.80948430493272,4.6677927927927945,-81.06724215246638,2.2222222222222223,40066423166013.16,117.05803778768957,18.533934558908545
6,1181644814650.7393,8.001833632719768,19.0,243.0,5.940135135135138,-81.0,5.83,-81.06724215246638,2.0,1181644814650.7393,inf,3.017689906347555
7,2838635547690.248,12.002750449079649,25.0,237.0,5.92,-81.0,5.890135135135137,-81.06724215246638,4.0,2838635547690.248,inf,6.867845993756504
8,37169699290140.47,58398.71549052765,349.5,261.0,1.0507657657657672,-80.6017264573991,1.0,-80.85948430493274,1.0,-18225318524819.504,-32.900645660407335,44.95317377731529
9,37513296713786.81,121280.68054694301,483.73333333333335,254.26666666666668,1.661936936936939,-80.6017264573991,1.0007657657657671,-80.85948430493274,1.0,-84135483785402.56,-69.16261999516158,6.527922303156434
10,26693984828993.85,67970.68670051219,379.0,257.84615384615387,2.2731081081081106,-80.6017264573991,1.6119369369369392,-80.85948430493274,1.0,-41531694808448.47,-60.87399206450094,5.138877771552068
11,16038872554027.605,21229.753720231398,282.5,259.0,2.25,-80.6017264573991,2.2231081081081108,-80.85948430493274,1.5,-12400050958910.02,-43.602392169552076,18.99063475546306
12,8224420132737.763,6116.512719588403,335.3333333333333,256.8888888888889,4.106621621621624,-80.6017264573991,3.75,-80.85948430493274,3.7777777777777777,-5043690017219.481,-38.01362786572686,2.3933402705515086
13,6574027287033.0,21825.890325869022,250.77777777777774,243.66666666666663,4.717792792792796,-80.6017264573991,4.056621621621623,-80.85948430493274,3.111111111111111,4869375123803.932,285.65212474667146,1.6764943924153082
14,239152591357302.47,518427.2428597775,61.68421052631579,259.10526315789474,5.328963963963967,-80.6017264573991,4.6677927927927945,-80.85948430493274,1.7894736842105263,4802830172484.925,2.0494282341927628,28.703652993044532
15,139782688702182.56,41742.45423770852,33.642857142857146,255.7142857142857,5.940135135135138,-80.6017264573991,5.278963963963967,-80.85948430493274,1.0,27890510201725.13,24.92623754001815,23.56919875130073
16,2469819823197.465,257.39231518581914,19.666666666666668,243.33333333333331,6.25,-80.6017264573991,6.17,-80.85948430493274,1.3333333333333333,2469819823197.465,inf,1.8036767256330208
17,126515769736846.12,302540.8832731887,557.2857142857143,266.14285714285717,1.0507657657657672,-80.39396860986547,0.3895945945945968,-80.65172645739909,1.0,-185283562654678.9,-59.423976707563675,24.52058867251375
18,105261326738576.95,267690.6750711295,941.45,256.55,1.661936936936939,-80.39396860986547,1.0007657657657671,-80.65172645739909,1.0,-142697318417795.4,-57.54883776196025,15.68678459937565
19,108330525519751.84,63184.70109551992,761.5238095238095,255.3809523809524,2.2731081081081106,-80.39396860986547,1.6119369369369392,-80.65172645739909,1.0,-131706737244760.02,-54.869288096311394,14.58797879193301
20,53176609281227.42,61003.31233797793,561.6666666666666,261.1111111111111,2.5,-80.39396860986547,2.2231081081081108,-80.65172645739909,1.6666666666666667,-11864862633124.555,-18.24199588955868,15.319690137588166
21,67633985860782.08,98426.55459926953,478.73684210526324,264.0,4.106621621621624,-80.39396860986547,3.445450450450453,-80.65172645739909,2.631578947368421,-13577839237378.96,-16.71904211113021,9.387151541705464
22,24752223529386.38,60029.31136635076,328.8666666666667,261.3333333333333,4.717792792792796,-80.39396860986547,4.056621621621623,-80.65172645739909,2.7333333333333334,-34154534808152.96,-57.980672798943345,4.301075268817203
23,102229610224611.77,166874.6840398673,121.3846153846154,262.6923076923077,5.328963963963967,-80.39396860986547,4.6677927927927945,-80.65172645739909,1.7692307692307692,554376800934.8682,0.5452427127703885,19.43488353477948
24,2029356483554.554,10640.215999952645,63.25,256.875,5.940135135135138,-80.39396860986547,5.278963963963967,-80.5,1.25,2029356483554.554,inf,0.5593132154006243
25,7971948869350.133,2344.9818006998207,32.857142857142854,249.7142857142857,6.25,-80.39396860986547,5.890135135135137,-80.65172645739909,1.0,7971948869350.133,inf,2.512264010703136
26,41825873647551.27,21768.09930518827,845.8,257.4,0.4395945945945968,-80.18621076233185,0.17,-80.44396860986548,1.0,-59230116758698.24,-58.611188233958785,25.535900104058275
27,194922771004991.47,125090.44244874346,905.0666666666667,265.4,1.0507657657657672,-80.18621076233185,0.3895945945945968,-80.44396860986548,1.0,-109800344086334.28,-36.0328241109727,38.94554283732223
28,115526768530516.31,85641.84718574795,1365.5,263.35714285714283,1.661936936936939,-80.18621076233185,1.0007657657657671,-80.44396860986548,1.0,-109282097839332.12,-48.6111155685224,26.928794410584217
29,84958115209679.94,306937.4463080553,974.7142857142856,264.7142857142857,2.2731081081081106,-80.18621076233185,1.6119369369369392,-80.44396860986548,1.2142857142857142,-235285292316645.7,-73.47076841770865,18.983202021703587
30,81165570062691.97,479200.92075324646,637.25,266.25,2.58,-80.18621076233185,2.2231081081081108,-80.44396860986548,1.75,-11142330099217.8,-12.070830426944978,28.069719042663888
31,6189326615791.463,20972.36140504558,335.0,274.0,3.4954504504504533,-80.18621076233185,3.42,-80.25,1.0,-2134340730828.171,-25.641831201903553,14.360041623309053
32,127070640001746.95,45251.702831969065,745.7333333333332,264.6,4.106621621621624,-80.18621076233185,3.445450450450453,-80.44396860986548,1.9333333333333331,-77042373637235.17,-37.74495915948859,23.621227887617067
33,16884374345514.578,24116.63747639152,444.33333333333326,265.3333333333333,4.717792792792796,-80.18621076233185,4.056621621621623,-80.44396860986548,2.833333333333333,-67186238032432.12,-79.91643706648713,3.7807839056538333
34,112221662702109.31,90371.37540899828,196.0769230769231,266.53846153846155,5.328963963963967,-80.18621076233185,4.6677927927927945,-80.44396860986548,1.8461538461538465,-33505552605988.586,-22.991966555561238,23.00488273433123
35,8072384109616.829,8035.619152502362,95.25,257.75,5.67,-80.18621076233185,5.5,-80.44396860986548,1.0,8072384109616.829,inf,4.890738813735694
36,2703263199842.543,5521.709752889567,33.25,248.75,6.42,-80.18621076233185,5.890135135135137,-80.44396860986548,1.0,2703263199842.543,inf,1.4828303850156084
37,3852563420252.8193,1985.788379853289,1742.0,265.0,-0.75,-79.9784529147982,-0.8327477477477455,-80.08,1.0,1155867111527.2207,42.86233892141378,10.613943808532781
