,percent_cropland 2050,Calories 2050,Population 2050,Precipitation 2050,Temperature 2050,max_lat,max_lon,min_lat,min_lon,workability_index 2050,ΔCalories,percent_change_in_production
0,0.9885535900104058,720192788146.6978,1946.668304315548,1215.0,101.5,-46.65833333333333,6.2192105263157895,-46.815,6.055,2.0,720192788146.6978,inf
1,1.3007284079084287,3602847366535.9688,4891.787627469351,1330.25,92.25,-46.55166666666667,6.2192105263157895,-46.70833333333333,6.055,2.0,-2969983644277.165,-45.18575997756778
2,1.4047866805411031,1716195217145.6982,8753.116901569567,1410.5,86.0,-46.445,6.2192105263157895,-46.60166666666667,6.055,2.5,-303833820006.9268,-15.041062005484939
3,14.099895941727365,15417665837068.61,24603.415689048637,1263.5,97.5,-46.33833333333333,6.2192105263157895,-46.495,6.055,2.0,-24889748010682.79,-61.74980142535564
4,39.38605619146722,45502872793509.34,37761.54200543043,972.5,122.5,-46.23166666666667,6.2192105263157895,-46.38833333333333,6.055,1.5,-66575749672159.56,-59.40093499324776
5,4.0582726326742975,2618607141999.695,4200.07356455202,1192.0,103.0,-46.765,6.3334210526315795,-46.92166666666667,6.169210526315789,2.0,-3181052596029.43,-54.84895217508804
6,1.664932362122789,1150351417720.058,1611.9249306801041,1203.0,101.0,-46.65833333333333,6.3334210526315795,-46.815,6.169210526315789,1.0,-2312511758212.983,-66.78033871753814
7,0.5723204994797085,493035251053.8306,3584.821467458455,1359.0,89.0,-46.55166666666667,6.3334210526315795,-46.70833333333333,6.169210526315789,2.0,383427972248.5526,349.81980797984113
8,15.816857440166492,10237641461977.904,4543.263318133112,1285.0,94.0,-46.445,6.3334210526315795,-46.60166666666667,6.169210526315789,2.0,-9596393735533.13,-48.38346629906848
9,55.254942767950055,31184485601625.605,12467.301346090328,963.0,121.0,-46.33833333333333,6.3334210526315795,-46.495,6.169210526315789,2.0,-29463431840559.55,-48.58111058577839
10,1.6996184530003473,3412805286913.3843,16769.176016303056,1232.0,98.0,-46.87166666666667,6.447631578947369,-47.02833333333333,6.28342105263158,2.6666666666666665,-3599992413375.74,-51.334610910383454
11,2.3933402705515094,2812675497273.5566,10852.26459121972,1273.0,94.5,-46.765,6.447631578947369,-46.92166666666667,6.28342105263158,1.5,-1871666087968.66,-39.95579856655309
12,3.954214360041623,4764783537488.392,5955.142407995221,1317.5,90.5,-46.65833333333333,6.447631578947369,-46.815,6.28342105263158,3.0,-38543330174.498535,-0.8024298832124409
13,25.44224765868887,60780822038071.52,26383.82367232879,1136.5,104.5,-46.55166666666667,6.447631578947369,-46.70833333333333,6.28342105263158,2.25,-73755037400749.1,-54.821842821979196
14,58.22060353798126,71352316202438.64,31533.448161296885,959.5,119.0,-46.445,6.447631578947369,-46.60166666666667,6.28342105263158,1.0,-79074446933698.34,-52.566740974234456
15,24.76586888657648,19299946228327.066,20917.2376622424,852.5,130.5,-46.33833333333333,6.447631578947369,-46.495,6.28342105263158,5.5,19299946228327.066,inf
16,4.474505723204994,1783603597073.163,3493.6894733080358,1164.0,103.0,-46.97833333333333,6.56184210526316,-47.135,6.397631578947368,3.0,1783603597073.163,inf
17,1.1966701352757545,1648211821977.6929,10123.208638016364,1248.0,95.5,-46.87166666666667,6.56184210526316,-47.02833333333333,6.397631578947368,2.5,-4677557354130.463,-73.94448364946928
18,2.0811654526534857,1376649405555.3877,5615.509024917561,1323.0,89.0,-46.765,6.56184210526316,-46.92166666666667,6.397631578947368,2.0,-2660025358432.7207,-65.89644977502965
19,32.674297606659735,17987789496169.9,6958.483436275695,1048.0,111.0,-46.65833333333333,6.56184210526316,-46.815,6.397631578947368,2.0,-41126669635427.01,-69.57125251518143
20,77.21123829344431,94752992525446.05,44121.66610450386,905.5,122.5,-46.55166666666667,6.56184210526316,-46.70833333333333,6.397631578947368,1.5,-90669238431342.31,-48.898795987667896
21,44.53694068678461,28137467699893.03,57808.357986958086,852.0,127.0,-46.445,6.56184210526316,-46.60166666666667,6.397631578947368,2.0,-29707566931455.83,-51.357159902806856
22,3.1217481789802286,2181742979136.5327,4232.080899082899,1202.0,99.0,-46.97833333333333,6.676052631578948,-47.135,6.511842105263157,4.0,-2702721077660.172,-55.33301189716712
23,4.630593132154007,6609722295711.662,10466.842937910384,1237.0,94.5,-46.87166666666667,6.676052631578948,-47.02833333333333,6.511842105263157,2.5,-4861019334473.502,-42.377550564662435
24,9.573361082206038,6114851474106.104,7607.076506838925,1244.0,93.0,-46.765,6.676052631578948,-46.92166666666667,6.511842105263157,2.0,-3922284651421.0566,-39.077726976778
25,58.89698231009365,34035686547342.39,11122.104203167546,897.0,122.0,-46.65833333333333,6.676052631578948,-46.815,6.511842105263157,2.0,-38846650311761.38,-53.300500485954196
26,61.186264308012476,72382882274398.4,52135.947033985656,942.0,116.0,-46.55166666666667,6.676052631578948,-46.70833333333333,6.511842105263157,1.0,-95242870234632.4,-56.81875774398162
27,30.48907388137357,17276393756077.775,69911.13135644674,898.0,120.0,-46.445,6.676052631578948,-46.60166666666667,6.511842105263157,3.0,-22016548959375.086,-56.031814971996404
28,10.40582726326743,6042407721950.638,4862.892117128974,951.0,114.0,-46.23166666666667,6.676052631578948,-46.38833333333333,6.511842105263157,3.0,-7959799656677.659,-56.846748812096436
29,22.788761706555672,14244317642189.926,42930.28198585448,906.0,127.0,-47.405,6.790263157894738,-47.56166666666667,6.626052631578947,1.0,-18387619199749.61,-56.348537596203286
