,percent_cropland 2050,Calories 2050,Population 2050,Precipitation 2050,Temperature 2050,max_lat,max_lon,min_lat,min_lon,workability_index 2050,ΔCalories,percent_change_in_production
0,7.127991675338187,5682312917003.645,3056.5215253525043,1906.5,272.5,-10.961666666666664,-85.62564516129031,-11.195,-85.775,4.0,-7744728082338.849,-57.680080687309285
1,1.9250780437044743,2083797433584.3408,5023.523815882583,1765.0,270.5,-10.778333333333332,-85.62564516129031,-11.011666666666667,-85.775,4.0,-10877014934133.307,-83.92232389094227
2,6.867845993756504,3743983258144.6606,4443.869355577222,1608.0,278.0,-10.595,-85.62564516129031,-10.67,-85.775,4.0,-3848793067270.2905,-50.690194236163684
3,46.06312868539717,76752813480223.4,18465.81743523391,1646.333333333333,276.6666666666667,-10.411666666666667,-85.62564516129031,-10.645,-85.775,2.0,-7393040390301.247,-8.785982969139429
4,76.66493236212281,172243210016724.0,22452.275410708207,1789.75,280.5,-10.228333333333332,-85.62564516129031,-10.461666666666668,-85.775,1.75,4976317812099.781,2.975076386313225
5,14.734651404786677,40371490872164.09,24078.330637546405,1944.6,268.6,-10.045,-85.62564516129031,-10.278333333333334,-85.775,1.0,-76864419242946.97,-65.56388666874824
6,20.23933402705515,18675880614203.88,3405.469954293998,2025.0,266.0,-10.961666666666664,-85.52629032258065,-11.195,-85.67564516129033,1.0,-15079670897111.814,-44.673158108694324
7,18.938605619146728,20934735806871.21,8012.922777196659,1844.0,273.0,-10.778333333333332,-85.52629032258065,-11.011666666666667,-85.67564516129033,2.0,-142960441643.20114,-0.6782545870176682
8,22.372528616024972,24406235658917.703,10892.969746766015,1694.0,279.0,-10.595,-85.52629032258065,-10.828333333333333,-85.67564516129033,2.5,551177210193.9043,2.3105255071105946
9,73.15296566077005,83039206571241.53,13476.07716151636,1747.5,281.5,-10.411666666666667,-85.52629032258065,-10.645,-85.67564516129033,3.5,5586082125511.219,7.2122101793650195
10,88.39750260145681,100981934362748.72,11840.242488261967,1896.0,282.5,-10.228333333333332,-85.52629032258065,-10.461666666666668,-85.67564516129033,2.0,4510862137173.914,4.675870220065881
11,49.63579604578564,78130876484496.77,14760.296284079392,2057.0,268.0,-10.045,-85.52629032258065,-10.278333333333334,-85.67564516129033,1.3333333333333333,-6378304872350.98,-7.547469718607268
12,30.176899063475553,17002958541696.02,4783.482858394167,2151.0,269.0,-10.0,-85.52629032258065,-10.095,-85.67564516129033,1.0,-8173617724280.424,-32.46516777313455
13,16.129032258064516,16121822809258.355,4542.997380614104,2590.5,248.5,-10.961666666666664,-85.42693548387095,-11.195,-85.57629032258065,1.0,-12417443140386.695,-43.51002987356489
14,14.41207075962539,14647098747863.744,8839.730519656761,2315.5,255.5,-10.778333333333332,-85.42693548387095,-11.011666666666667,-85.57629032258065,2.5,-317380271068.70703,-2.1208908821160444
15,34.02705515088449,38745707414881.81,10416.44399412234,1810.5,275.5,-10.595,-85.42693548387095,-10.828333333333333,-85.57629032258065,2.0,2989523141281.0786,8.360856176390952
16,66.44120707596254,72043130472493.81,11200.577788584502,1783.0,280.0,-10.411666666666667,-85.42693548387095,-10.645,-85.57629032258065,2.5,-1097156279990.6562,-1.5000710671309814
17,90.4786680541103,99801712142379.48,10436.002886954731,1914.5,283.0,-10.228333333333332,-85.42693548387095,-10.461666666666668,-85.57629032258065,1.0,2551806619361.6875,2.623968224583728
18,67.77662157474853,106358660607001.9,14705.620288207028,2128.333333333333,272.3333333333333,-10.045,-85.42693548387095,-10.278333333333334,-85.57629032258065,1.0,-3647972137222.797,-3.31613835113439
19,37.98126951092612,20396307195242.727,4438.0905917858345,2191.0,267.0,-10.0,-85.42693548387095,-10.095,-85.57629032258065,1.0,-6339879989865.004,-23.71273041279561
20,19.77107180020812,20041860876827.84,6064.590338915677,2486.0,260.0,-10.961666666666664,-85.32758064516129,-11.195,-85.47693548387096,1.0,-23825243783587.44,-54.31232347797693
21,8.532778355879293,9813342192593.355,7542.175788344376,2870.5,235.0,-10.778333333333332,-85.32758064516129,-11.011666666666667,-85.47693548387096,1.0,-10514109659782.404,-51.7236972746959
22,4.318418314255984,4929047988418.89,7822.668092372507,1960.5,266.5,-10.595,-85.32758064516129,-10.828333333333333,-85.47693548387096,3.5,-8767336395184.354,-64.0120498200989
23,52.65348595213321,56760591723986.83,7227.010901567917,1751.5,280.5,-10.411666666666667,-85.32758064516129,-10.645,-85.47693548387096,3.0,-1126168043835.9062,-1.945467406282264
24,73.51716961498441,80240849174761.1,7361.2560296447755,1908.5,282.5,-10.228333333333332,-85.32758064516129,-10.461666666666668,-85.47693548387096,1.0,-319758824866.1094,-0.3969170948506129
25,71.24523066250433,114183111304004.06,13378.72721764606,2126.333333333333,273.3333333333333,-10.045,-85.32758064516129,-10.278333333333334,-85.47693548387096,1.3333333333333333,-2058205932526.875,-1.7706319761834566
26,43.91259105098855,21304461081126.613,3889.108031603993,2198.0,264.0,-10.0,-85.32758064516129,-10.095,-85.47693548387096,1.0,-12115772900258.05,-36.25280692830167
27,33.350676378772114,32783940953297.64,7277.686214815472,2280.0,272.0,-10.961666666666664,-85.2282258064516,-11.195,-85.37758064516129,1.0,-14242153901468.324,-30.28564022901197
28,4.682622268470344,5123602854466.102,6311.743621070417,2993.5,237.0,-10.778333333333332,-85.2282258064516,-11.011666666666667,-85.37758064516129,1.0,-11100242920924.725,-68.4193074478195
29,5.9313215400624335,6032129364051.695,5280.456544453518,2127.5,261.5,-10.595,-85.2282258064516,-10.828333333333333,-85.37758064516129,3.5,-6145019720068.004,-50.46353360395139
