,Calories 2050,ΔCalories,Population 2050,min_lon,min_lat,max_lon,max_lat,percent_change_in_production
0,492014532760.4121,492014532760.4121,6.223284083033023,113.645,23.92,113.67,24.013681318681314,inf
0,1685304122148.8467,1685304122148.8467,63.12188141362064,113.645,24.83,113.83,24.97543956043956,inf
0,79434573780025.7,79434573780025.7,46.23011033110244,113.645,26.67,114.05658469945357,26.89895604395604,inf
0,17758141723500.445,17239596413082.895,44.896549456166795,113.83,26.848956043956044,114.05658469945357,27.25,3324.607525464066
0,49194613651.67049,49194613651.67049,12.002047874420828,114.25,25.887197802197804,114.25,26.0,inf
0,2322198703331.81,2322198703331.81,11.55752758277561,114.00658469945355,26.75,114.17,26.89895604395604,inf
0,51466184739846.67,51110973008589.445,166.25058907531067,114.00658469945355,26.848956043956044,114.41816939890711,27.379835164835164,14388.875285083825
0,46152407379623.03,41155502370676.85,207.14645590667055,114.00658469945355,27.329835164835167,114.41816939890711,27.860714285714288,823.6198666373352
0,297463920356903.2,145568855599220.5,180.91975869960282,114.17,27.81071428571429,114.41816939890711,28.341593406593404,95.8351450268945
0,1049200766971.7444,1049200766971.7444,6.223284083033021,114.67,21.92,114.77975409836067,21.92,inf
0,117044272351.40887,117044272351.40887,32.89450158174597,114.3681693989071,22.42,114.42,22.42,inf
0,178808111616.98254,178808111616.98254,13.335608749356474,114.5,23.001923076923077,114.5,23.08,inf
0,953409456800.6467,953409456800.6467,26.22669720706773,114.3681693989071,27.08,114.77975409836067,27.379835164835164,inf
0,86344351812580.03,86344351812580.03,308.05256211013455,114.3681693989071,27.329835164835167,114.77975409836067,27.860714285714288,inf
0,1160898561228854.0,569597023022425.9,465.85726564418616,114.3681693989071,27.81071428571429,114.77975409836067,28.341593406593404,96.32936602028168
0,851102468944968.0,400304814110264.5,4623.900073693536,114.3681693989071,28.291593406593407,114.77975409836067,28.822472527472527,88.7992228480085
0,162209843472834.9,75676256041979.22,5187.996323791313,114.67,28.77247252747253,114.77975409836067,28.92,87.45304371259081
0,2795127779217.662,2795127779217.662,9.334926124549531,115.0,21.75,115.14133879781421,21.83,inf
0,2000832020484.5815,2000832020484.5815,78.23557132955798,114.72975409836066,27.5,115.14133879781421,27.860714285714288,inf
0,613835382783532.4,368459829456349.0,339.61350281694484,114.72975409836066,27.81071428571429,115.14133879781421,28.341593406593404,150.1615888217867
0,1251466706663340.0,548583353905087.3,2029.6796516520549,114.72975409836066,28.291593406593407,115.14133879781421,28.822472527472527,78.04756674807251
0,1012614952897433.4,441368919448891.9,5018.189572382841,114.72975409836066,28.77247252747253,115.14133879781421,29.303351648351644,77.26424230631457
0,101379373525649.19,46937515016525.0,421.40523647966455,115.0,29.253351648351646,115.14133879781421,29.784230769230767,86.21585725009461
0,103099123895620.02,49829047303299.68,72.90132782981539,115.0,29.92,115.14133879781421,30.26510989010989,93.54040859495079
0,16699679351939.482,5701387119514.365,16.891771082518197,115.08,30.215109890109893,115.14133879781421,30.25,51.838840058327975
0,39825146440923.89,1070571583929.96,2057.2399097340585,115.08,33.75,115.14133879781421,34.11214285714286,2.76243924202606
0,4357826273958.18,631228432108.7646,189.36564424086188,115.08,34.06214285714286,115.14133879781421,34.17,16.938463952834315
0,122701372871.99664,122701372871.99664,3.1116420415165105,115.42,21.58,115.50292349726777,21.60928571428571,inf
0,1516898181552.8518,1516898181552.8518,11.55752758277561,115.0913387978142,21.75,115.33,21.92,inf
0,204251113469.88864,204251113469.88864,3.1116420415165105,115.42,27.17,115.50292349726777,27.17,inf
0,1883047795693.2754,1883047795693.2754,52.45339441413547,115.25,27.75,115.50292349726777,27.860714285714288,inf
0,129439587352521.3,129439587352521.3,141.80197303482382,115.0913387978142,27.81071428571429,115.50292349726777,28.341593406593404,inf
0,954025900536416.6,557440951523743.9,220.92658494767224,115.0913387978142,28.291593406593407,115.50292349726777,28.822472527472527,140.56028926754126
0,1220180901012383.0,539086809681442.75,636.1085373443037,115.0913387978142,28.77247252747253,115.50292349726777,29.303351648351644,79.15012280138885
0,858960825301724.9,344919807239237.1,829.0303439183275,115.0913387978142,29.253351648351646,115.50292349726777,29.784230769230767,67.09966619770955
0,606409207949364.9,247000822553159.72,449.4100148533132,115.0913387978142,29.73423076923077,115.50292349726777,30.26510989010989,68.72427928493394
0,502019327352917.56,138391767221896.89,528.5346267661616,115.0913387978142,30.215109890109893,115.50292349726777,30.745989010989007,38.058657372403836
0,126243212703313.06,40357649316742.984,305.82996065190844,115.25,30.69598901098901,115.50292349726777,31.08,46.9900268745908
0,186712647122100.34,19356739651643.902,7046.091142868317,115.0913387978142,33.75,115.50292349726777,34.11214285714286,11.566212357971883
0,14421975625944.389,-4852900406261.521,683.2276882586967,115.0913387978142,34.06214285714286,115.50292349726777,34.33,-25.177336539819663
0,256476575487.8226,256476575487.8226,109.35199174472308,115.67,21.33,115.86450819672132,21.42,inf
0,30781838149850.59,30781838149850.59,52.897914705780664,115.58,21.559285714285714,115.86450819672132,22.090164835164835,inf
0,188637875359.8691,188637875359.8691,16.44725079087298,115.45292349726776,27.83,115.58,27.860714285714288,inf
0,2685539663329.698,2685539663329.698,42.229427706295496,115.58,28.08,115.86450819672132,28.341593406593404,inf
0,644001817091365.0,592988869228557.0,210.25809794818701,115.45292349726776,28.291593406593407,115.86450819672132,28.822472527472527,1162.4281561287448
0,1185617942212542.2,656659896436918.6,594.7681502212988,115.45292349726776,28.77247252747253,115.86450819672132,29.303351648351644,124.14215109896718
