,percent_cropland 2050,Calories 2050,Population 2050,Precipitation 2050,Temperature 2050,max_lat,max_lon,min_lat,min_lon,workability_index 2050,ΔCalories,percent_change_in_production
0,40.946930280957346,17323955908525.385,2926.277079900456,764.5,98.5,-55.90333333333334,21.215,-56.05375,21.055,2.0,-9898371813142.938,-36.361224926640155
1,73.2570239334027,30652993861886.945,6249.510780240088,775.0,98.0,-55.80291666666667,21.215,-55.95333333333333,21.055,2.0,-17956115047557.414,-36.939815294718734
2,89.4901144640999,19106157039852.086,15321.280892135652,780.0,99.0,-55.7025,21.215,-55.85291666666666,21.055,1.0,-10569841708723.852,-35.617475921450044
3,82.20603537981269,17462041350518.965,46909.33733673633,782.0,99.0,-55.60208333333333,21.215,-55.7525,21.055,1.0,-9856856579513.746,-36.080725528381315
4,55.983350676378784,12119138134259.79,28069.23381593715,779.0,100.0,-55.50166666666666,21.215,-55.65208333333333,21.055,2.0,-6594407066409.684,-35.238684042475136
5,58.584807492195644,12375143185654.713,937.49329507976,766.0,96.0,-56.00375,21.325,-56.15416666666666,21.165,1.0,-7056621827853.24,-36.314878359983474
6,52.96566077003122,11413266814251.682,1380.235505558395,771.0,97.0,-55.90333333333334,21.325,-56.05375,21.165,1.0,-8712058206837.213,-43.28903109742594
7,67.63787721123829,29333778589424.91,3697.07526561326,779.5,97.0,-55.80291666666667,21.325,-55.95333333333333,21.165,1.0,-17105915759734.113,-36.83468635930824
8,91.36316337148806,19782604399628.96,4151.375003674672,783.0,98.0,-55.7025,21.325,-55.85291666666666,21.165,1.0,-10790575706462.066,-35.29425355497214
9,83.97502601456816,18166188009403.027,10639.148660236595,783.0,98.0,-55.60208333333333,21.325,-55.7525,21.165,1.0,-9740584939377.225,-34.90401759191209
10,74.60978147762745,16387831069464.11,6672.694097886334,781.0,99.0,-55.50166666666666,21.325,-55.65208333333333,21.165,2.0,-8217018983989.344,-33.39593196519412
11,77.93964620187305,17046654588779.547,1049.9569288659998,777.0,100.0,-55.40125,21.325,-55.55166666666666,21.165,1.0,-8964971239811.18,-34.4652475738649
12,29.032258064516128,6526073001843.78,910.8220775810472,775.0,100.0,-55.30083333333334,21.325,-55.45125,21.165,1.0,-3641978441889.122,-35.81786010862349
13,49.427679500520284,10785569781909.412,1036.176799824998,767.0,96.0,-56.00375,21.434999999999995,-56.15416666666666,21.275,1.0,-5772481091096.5625,-34.862080901727644
14,69.82310093652445,15011439610760.734,1378.0129041001694,773.0,96.0,-55.90333333333334,21.434999999999995,-56.05375,21.275,1.0,-7890971215159.277,-34.45476231798531
15,48.90738813735693,20832427895861.6,2847.1524679876075,783.5,96.0,-55.80291666666667,21.434999999999995,-55.95333333333333,21.275,1.0,-12130633834837.898,-36.80068900741787
16,82.20603537981269,17977395802294.15,1301.1108936455466,790.0,97.0,-55.7025,21.434999999999995,-55.85291666666666,21.275,1.0,-9524661098184.414,-34.63254087740134
17,77.62747138397502,16775647918640.98,1523.8155597597995,788.0,98.0,-55.60208333333333,21.434999999999995,-55.7525,21.275,1.0,-9021691139339.28,-34.97140196926035
18,81.26951092611863,18338112922926.8,1289.1088457711255,784.0,99.0,-55.50166666666666,21.434999999999995,-55.65208333333333,21.275,1.0,-8935148061302.348,-32.761568433159226
19,89.17793964620188,19678822543623.53,979.7227227860556,778.0,99.0,-55.40125,21.434999999999995,-55.55166666666666,21.275,1.0,-10083478304310.057,-33.880036210339405
20,57.07596253902185,24290928669717.33,2143.4768463132305,770.0,96.0,-56.00375,21.545,-56.15416666666666,21.385,1.0,-14777808578989.975,-37.825150285549455
21,62.903225806451616,26612324122591.24,2626.225883039935,778.0,96.0,-55.90333333333334,21.545,-56.05375,21.385,1.0,-14701116852498.328,-35.58434375234573
22,61.86264308012486,52586502147128.78,5016.856011507904,787.0,95.75,-55.80291666666667,21.545,-55.95333333333333,21.385,1.75,-32368410457282.5,-38.10069302054908
23,29.5525494276795,12661571478873.725,2231.4918640589826,796.5,95.0,-55.7025,21.545,-55.85291666666666,21.385,1.5,-7278247445446.3125,-36.50107091278164
24,74.5057232049948,31748442367486.016,2494.203356421306,793.5,95.5,-55.60208333333333,21.545,-55.7525,21.385,2.0,-17563942398548.947,-35.617710402532616
25,59.67741935483871,26094320419640.14,2244.8274728083397,789.0,97.0,-55.50166666666666,21.545,-55.65208333333333,21.385,2.0,-15014066380106.885,-36.52312228462168
26,38.86576482830385,17527321578406.59,1906.9920511579755,787.0,97.5,-55.40125,21.545,-55.55166666666666,21.385,1.0,-11001608910644.7,-38.5629910482163
27,57.67429760665973,51447831568866.44,3781.9786413174957,783.75,98.5,-55.30083333333334,21.545,-55.45125,21.385,1.25,-30669183544082.77,-37.348147033715655
28,52.861602497398536,23127997407200.84,2024.3454081523125,777.0,98.5,-55.20041666666667,21.545,-55.35083333333333,21.385,1.0,-12725814336961.426,-35.49361620953301
29,38.08532778355879,8362385497617.56,785.9118756287413,767.0,100.0,-55.1,21.545,-55.25041666666666,21.385,1.0,-4466959520016.837,-34.8182975348846
30,83.55879292403746,17231468471017.635,808.5824105026476,765.0,95.0,-56.10416666666666,21.655,-56.25458333333333,21.495,2.0,-10589754669171.623,-38.06358410559654
31,58.064516129032256,12214346374004.818,990.3912097855408,773.0,95.0,-56.00375,21.655,-56.15416666666666,21.495,1.0,-13614739153026.96,-52.71088339065769
32,75.13007284079085,15384824044344.305,1141.9726292365594,781.0,95.0,-55.90333333333334,21.655,-56.05375,21.495,2.0,-10740293547805.305,-41.11098642875651
