,Calories 2050,ΔCalories,Population 2050,min_lon,min_lat,max_lon,max_lat,percent_change_in_production
0,14382880952511.979,-9912546296638.387,10474.90982716496,12.225,-50.332692307692305,12.39933962264151,-50.18615384615385,-40.800049305513
0,12866948947963.516,-3659952860062.51,3498.749696111885,12.225,-50.23615384615385,12.39933962264151,-50.089615384615385,-22.14542630298143
0,2247388857769.6763,-1156957141710.7937,4149.152593877029,12.349339622641509,-50.332692307692305,12.523679245283018,-50.18615384615385,-33.98471077520776
0,15608394954001.744,-4394404615651.465,2977.7160691940803,12.349339622641509,-50.23615384615385,12.523679245283018,-50.089615384615385,-21.96894789826489
0,47818215195156.06,-6053793716628.188,5900.305713697198,12.349339622641509,-50.13961538461538,12.523679245283018,-49.99307692307692,-11.23736396491416
0,26943312825034.45,-7673836458677.923,7987.996764896869,12.349339622641509,-50.04307692307692,12.523679245283018,-49.89653846153846,-22.167730785066464
0,315532233526.97974,-599413873508.8915,11487.191028949812,12.473679245283018,-50.42923076923076,12.64801886792453,-50.28269230769231,-65.51357166279423
0,3213644990161.231,-583510163105.4478,11249.34718048477,12.473679245283018,-50.332692307692305,12.64801886792453,-50.18615384615385,-15.3670350447349
0,19094793780747.25,-11073364361590.236,21274.35425130091,12.473679245283018,-50.23615384615385,12.64801886792453,-50.089615384615385,-36.70547041468223
0,25105349059827.914,-7414952627966.012,15229.119388819408,12.473679245283018,-50.13961538461538,12.64801886792453,-49.99307692307692,-22.800995818403237
0,11974351398015.984,-5136785318869.83,6720.978132886847,12.473679245283018,-50.04307692307692,12.64801886792453,-49.89653846153846,-30.020129018083797
0,20092009195577.7,-9597709099700.963,14069.686198544974,12.473679245283018,-49.94653846153846,12.64801886792453,-49.800000000000004,-32.326709887399694
0,21512452526091.656,-9712550674975.906,6497.360458535604,12.473679245283018,-49.85,12.64801886792453,-49.70346153846154,-31.10504300811038
0,5225701712871.902,-407128334498.8845,2857.68272510892,12.473679245283018,-49.753461538461536,12.64801886792453,-49.606923076923074,-7.227775932790981
0,2755233683278.895,-630267472116.5195,1299.9166596481766,12.473679245283018,-49.65692307692307,12.64801886792453,-49.510384615384616,-18.616666874033506
0,243992965442.6693,243992965442.6693,7798.610822006949,12.598018867924528,-50.42923076923076,12.772358490566038,-50.28269230769231,inf
0,4185490353754.315,-1968519184922.1675,11332.036817521212,12.598018867924528,-50.332692307692305,12.772358490566038,-50.18615384615385,-31.987587483420267
0,10388885482822.14,-4498444032952.545,22111.47568430964,12.598018867924528,-50.23615384615385,12.772358490566038,-50.089615384615385,-30.216594777364016
0,1273111869408.542,1273111869408.542,13630.008504840443,12.598018867924528,-50.13961538461538,12.772358490566038,-49.99307692307692,inf
0,237146230395.6508,237146230395.6508,3535.648835219545,12.598018867924528,-50.04307692307692,12.772358490566038,-49.89653846153846,inf
0,25677197932737.062,-6272977132931.533,15804.834872487121,12.598018867924528,-49.94653846153846,12.772358490566038,-49.800000000000004,-19.633623665718282
0,23134575187525.7,-6965798282341.152,5969.2137445609,12.598018867924528,-49.85,12.772358490566038,-49.70346153846154,-23.14189984823456
0,17191600260165.762,-5671066865564.848,2132.5924132463424,12.598018867924528,-49.753461538461536,12.772358490566038,-49.606923076923074,-24.80492251572167
0,14365928989045.48,-4420281664392.623,1068.296762357924,12.598018867924528,-49.65692307692307,12.772358490566038,-49.510384615384616,-23.529394756273835
0,10253484882798.65,-3112214807947.2344,1153.209239099648,12.598018867924528,-49.56038461538461,12.772358490566038,-49.41384615384616,-23.28508705086396
0,2022860534130.0679,-1767630811681.121,17218.56092504567,12.722358490566037,-50.42923076923076,12.896698113207547,-50.28269230769231,-46.6332897352345
0,14267065881976.246,-4325903314219.584,26894.58216213273,12.722358490566037,-50.332692307692305,12.896698113207547,-50.18615384615385,-23.266339381149916
0,8473907020146.856,-5692010859506.088,41810.725720448616,12.722358490566037,-50.23615384615385,12.896698113207547,-50.089615384615385,-40.18102397502772
0,7867965259317.828,-2840740585973.586,24028.8972140848,12.722358490566037,-50.13961538461538,12.896698113207547,-49.99307692307692,-26.52739394483089
0,14401034252188.098,-2775910249019.05,2767.8800010155774,12.722358490566037,-50.04307692307692,12.896698113207547,-49.89653846153846,-16.16067542643552
0,36318583706357.81,-11123150163380.734,8343.651117741787,12.722358490566037,-49.94653846153846,12.896698113207547,-49.800000000000004,-23.445918300376057
0,32617887384869.39,-3965638405314.018,4735.5377081300885,12.722358490566037,-49.85,12.896698113207547,-49.70346153846154,-10.83995683756137
0,47191933206841.28,-11654576452942.242,3145.318182972247,12.722358490566037,-49.753461538461536,12.896698113207547,-49.606923076923074,-19.805042848458232
0,48352807309720.4,-16237244145176.416,3004.834713598504,12.722358490566037,-49.65692307692307,12.896698113207547,-49.510384615384616,-25.13892430712007
0,75787841648759.06,-20498388346932.01,4145.151482407524,12.722358490566037,-49.56038461538461,12.896698113207547,-49.41384615384616,-21.289013338510966
0,29217221273477.7,-10215611415293.23,5521.089259976303,12.722358490566037,-49.463846153846156,12.896698113207547,-49.31730769230769,-25.906359545410684
0,1729487407489.8623,-2415432356000.665,5974.1039919125205,12.846698113207546,-50.52576923076923,13.021037735849056,-50.379230769230766,-58.274526259262906
0,2226653746753.4697,-1825250087775.9487,8387.663343906346,12.846698113207546,-50.42923076923076,13.021037735849056,-50.28269230769231,-45.046727718994106
0,12151087307775.855,-4281428958947.1816,11961.545022056722,12.846698113207546,-50.332692307692305,13.021037735849056,-50.18615384615385,-26.054615674517034
