,Calories 2050,ΔCalories,Population 2050,min_lon,min_lat,max_lon,max_lat,percent_change_in_production
0,3272715770093.5483,3272715770093.5483,14043.456690022658,9.555,-47.6194,9.752,-47.469,inf
0,8257550450539.581,-14262995036898.758,35629.008500062875,9.555,-47.519,9.752,-47.3686,-63.33325737981998
0,3155489716932.052,-9614462828371.64,33360.37829685335,9.555,-47.4186,9.752,-47.2682,-75.28973028100623
0,12252570248821.07,-32453178671392.414,47998.222324068076,9.555,-47.3182,9.752,-47.1678,-72.59285316819482
0,5551051906115.419,-12167892328382.139,28540.37267992259,9.555,-47.2178,9.752,-47.067400000000006,-68.6716554177765
0,2609450722001.243,2609450722001.243,15126.868762376493,9.555,-47.1174,9.752,-46.967000000000006,inf
0,1125020737175.5574,173284017753.75635,25304.36263697489,9.702,-47.6194,9.899000000000001,-47.469,18.207137984444888
0,2502938950758.8506,655356548.4919434,33398.611139784174,9.702,-47.519,9.899000000000001,-47.3686,0.026190338697351656
0,2000691346390.4468,-2653777701909.212,29674.910065497883,9.702,-47.4186,9.899000000000001,-47.2682,-57.01569125008304
0,2960803093968.2217,2960803093968.2217,21110.30868105119,9.702,-47.3182,9.899000000000001,-47.1678,inf
0,2502597229759.468,-6356876881248.3125,9844.512486747342,9.702,-47.2178,9.899000000000001,-47.067400000000006,-71.75230495171239
0,9629671498481.387,-3560520827038.527,8095.1376386914,9.702,-47.1174,9.899000000000001,-46.967000000000006,-26.993699099821
0,1886752356530.7563,-990859215528.0852,14830.341945692042,9.849,-47.6194,10.046000000000001,-47.469,-34.43339000819893
0,1932084566810.1714,-1165980472558.4802,13116.977100861652,9.849,-47.519,10.046000000000001,-47.3686,-37.63576483197696
0,2074925378232.2178,165399763981.19824,11332.48138546227,9.849,-47.4186,10.046000000000001,-47.2682,8.661824839991672
0,2405139456800.3467,2405139456800.3467,8892.692524946131,9.849,-47.3182,10.046000000000001,-47.1678,inf
0,6647142988421.832,6647142988421.832,4559.933371412912,9.849,-47.2178,10.046000000000001,-47.067400000000006,inf
0,4307895288603.8076,-2409555337864.0117,6209.725000672275,9.849,-47.1174,10.046000000000001,-46.967000000000006,-35.87008631473944
0,98669488608.36067,98669488608.36067,1519.088654588858,10.0,-47.017,10.046000000000001,-46.866600000000005,inf
0,1118897343220.0188,-1098171549809.2716,4822.673024577094,9.996,-47.519,10.193000000000001,-47.3686,-49.53258571540309
0,1066078021310.5658,1066078021310.5658,4721.7561019573495,9.996,-47.4186,10.193000000000001,-47.2682,inf
0,319985879824.0541,319985879824.0541,4172.7146947530055,9.996,-47.3182,10.193000000000001,-47.1678,inf
0,1377298051750.8198,1377298051750.8198,2244.1789664514354,9.996,-47.2178,10.193000000000001,-47.067400000000006,inf
0,1816240260006.2898,1816240260006.2898,2814.115066885417,9.996,-47.1174,10.193000000000001,-46.967000000000006,inf
0,234646145118.15594,-208767536691.1598,4847.568829276238,10.143,-47.519,10.17,-47.3686,-47.08188882203629
0,268487990293.36917,268487990293.36917,7904.417991978312,10.143,-47.4186,10.340000000000002,-47.2682,inf
0,7644194658143.453,-2586651454949.143,4737.3159798943125,10.143,-47.3182,10.340000000000002,-47.1678,-25.28286933803998
0,2837504211749.309,2837504211749.309,2827.4521051171014,10.143,-47.2178,10.340000000000002,-47.067400000000006,inf
0,2776197570796.0864,-1420681487818.0686,2173.937231764564,10.143,-47.1174,10.340000000000002,-46.967000000000006,-33.85090368287119
0,5236688764308.446,-1207962147027.785,3709.0303322314435,10.290000000000001,-47.4186,10.487,-47.2682,-18.743639704409166
0,3492744484554.1167,-1288619036324.3306,1765.8238618750202,10.290000000000001,-47.3182,10.487,-47.1678,-26.95086936388349
0,4155282737691.744,1042495100351.9172,1692.0255836596991,10.290000000000001,-47.2178,10.487,-47.067400000000006,33.4907234867724
0,941926219862.6091,941926219862.6091,1747.596576291718,10.290000000000001,-47.1174,10.487,-46.967000000000006,inf
0,880158600512.7595,-477003162532.9849,637.0658595334602,10.42,-47.017,10.487,-46.866600000000005,-35.14711182714827
0,856310228516.7385,-439445855693.3989,3069.741632992703,10.58,-47.6194,10.634,-47.469,-33.91424212075182
0,1699990089567.0623,1699990089567.0623,2756.321234548118,10.437,-47.519,10.634,-47.3686,inf
0,1259222459708.9624,-888993638185.7693,1918.7552335983348,10.437,-47.4186,10.634,-47.2682,-41.382877591178556
0,791969506197.8733,433367169304.43463,1934.759679476356,10.437,-47.3182,10.634,-47.1678,120.84895292615255
0,5032892736054.916,-9692989830046.436,2608.2801101764207,10.437,-47.2178,10.634,-47.067400000000006,-65.8228108674415
0,1739740292117.2412,1739740292117.2412,3026.1739747691995,10.437,-47.1174,10.634,-46.967000000000006,inf
0,586946192075.7833,-169213496213.31506,3536.982539042714,10.584,-47.6194,10.781,-47.469,-22.378010734238007
